"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cabinet Office","Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Finance","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Human Resources","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Human Resources","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Operational Delivery","Greater Manchester","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Operational Delivery","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Operational Delivery","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Operational Delivery","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Other","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Other","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Policy","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Policy","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Policy","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","15","[c]","20670","20800"
"New entrant CS","2021","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","East Anglia","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","East Wales","HEO","20","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office","Unknown","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Eastern Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","[c]","28530","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Greater Manchester","HEO","25","[c]","29190","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Greater Manchester","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - East","AO","10","[c]","20650","19120"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - East","EO","20","[c]","27550","27500"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - East","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - East","G7","60","[c]","55330","54700"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - East","HEO","45","[c]","31720","34550"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - East","SCS level","10","[c]","113930","122500"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - East","SEO","20","[c]","41300","40600"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - West","AO","55","[c]","22910","24490"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - West","EO","185","[c]","27210","27500"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - West","G6","50","[c]","77820","71000"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - West","G7","85","[c]","55800","54700"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - West","HEO","460","[c]","30110","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - West","SCS level","120","[c]","83130","72000"
"New entrant CS","2021","Cabinet Office","Unknown","Inner London - West","SEO","55","[c]","41040","40600"
"New entrant CS","2021","Cabinet Office","Unknown","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Merseyside","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","North Yorkshire","AO","30","[c]","20640","20800"
"New entrant CS","2021","Cabinet Office","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Northumberland and Tyne and Wear","AO","15","[c]","20800","20800"
"New entrant CS","2021","Cabinet Office","Unknown","Northumberland and Tyne and Wear","EO","10","[c]","23850","23850"
"New entrant CS","2021","Cabinet Office","Unknown","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Northumberland and Tyne and Wear","HEO","10","[c]","29330","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Outer London - South","HEO","15","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","AO","30","[c]","21170","20800"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","EO","25","[c]","26330","27500"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","G7","20","[c]","53160","54700"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","HEO","110","[c]","29190","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","SCS level","15","[c]","97960","95000"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Midlands","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","West Yorkshire","HEO","15","[c]","28580","28000"
"New entrant CS","2021","Cabinet Office","Unknown","West Yorkshire","SCS level","10","[c]","68120","69000"
"New entrant CS","2021","Chancellor's other departments","Communications","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Digital, Data and Technology","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Digital, Data and Technology","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Digital, Data and Technology","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Finance","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Human Resources","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Human Resources","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Human Resources","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Human Resources","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Knowledge and Information Management","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Other","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Other","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Other","Inner London - West","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Other","Inner London - West","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Other","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Other","Inner London - West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Other","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Other","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Project Delivery","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Security","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Security","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Communications","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Communications","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Communications","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Digital, Data and Technology","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Digital, Data and Technology","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Digital, Data and Technology","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Finance","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Knowledge and Information Management","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Legal","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Legal","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Operational Delivery","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Operational Delivery","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Operational Delivery","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Other","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Policy","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Project Delivery","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Project Delivery","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Merseyside","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Commercial","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Commercial","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Communications","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Communications","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Communications","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Economics","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Economics","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Economics","Inner London - East","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Human Resources","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Human Resources","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Human Resources","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Legal","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Legal","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Legal","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Legal","Inner London - East","G7","15","[c]","54870","53530"
"New entrant CS","2021","Competition and Markets Authority","Policy","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Policy","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Policy","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Inner London - East","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Inner London - East","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Inner London - East","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Property","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Property","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Commercial","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Devon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Inner London - West","HEO","10","[c]","38390","38620"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Communications","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Counter Fraud","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon","EO","15","[c]","25270","25270"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Wales","EO","25","[c]","27170","24500"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Wales","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Wales","SEO","20","[c]","44300","43410"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Economics","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Economics","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Economics","Inner London - West","EO","15","[c]","29690","27680"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Economics","Inner London - West","HEO","25","[c]","34350","33880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Finance","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Finance","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Finance","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Finance","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Finance","East Wales","SEO","[c]","[c]","[c]","[c]"
