"Status","Year","Region_london","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Overseas","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HEO","Female","Heterosexual / straight","95","[c]","32450","32000"
"Leaver Dept.","2021","Unknown","HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HEO","Female","Unknown","185","[c]","30930","32000"
"Leaver Dept.","2021","Unknown","HEO","Male","Heterosexual / straight","65","[c]","32380","32000"
"Leaver Dept.","2021","Unknown","HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HEO","Male","Unknown","160","[c]","31070","32000"
"Leaver Dept.","2021","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA","Female","Heterosexual / straight","75","[c]","22430","22210"
"New entrant CS","2021","London","AA","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","London","AA","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","London","AA","Female","Unknown","85","[c]","20890","19060"
"New entrant CS","2021","London","AA","Male","Heterosexual / straight","55","[c]","22050","22210"
"New entrant CS","2021","London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","London","AA","Male","Unknown","65","[c]","20710","19060"
"New entrant CS","2021","London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AO","Female","Heterosexual / straight","685","[c]","24280","25110"
"New entrant CS","2021","London","AO","Female","LGBO","55","[c]","25220","25110"
"New entrant CS","2021","London","AO","Female","Undeclared","55","[c]","23830","24120"
"New entrant CS","2021","London","AO","Female","Unknown","450","[c]","23990","22680"
"New entrant CS","2021","London","AO","Male","Heterosexual / straight","490","[c]","24990","25110"
"New entrant CS","2021","London","AO","Male","LGBO","45","[c]","24570","24360"
"New entrant CS","2021","London","AO","Male","Undeclared","35","[c]","25050","25110"
"New entrant CS","2021","London","AO","Male","Unknown","370","[c]","25380","24120"
"New entrant CS","2021","London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Female","Heterosexual / straight","2065","[c]","29890","31060"
"New entrant CS","2021","London","EO","Female","LGBO","190","[c]","29310","30270"
"New entrant CS","2021","London","EO","Female","Undeclared","170","[c]","29220","31060"
"New entrant CS","2021","London","EO","Female","Unknown","680","[c]","28610","28650"
"New entrant CS","2021","London","EO","Male","Heterosexual / straight","1170","[c]","29830","31060"
"New entrant CS","2021","London","EO","Male","LGBO","160","[c]","29270","31060"
"New entrant CS","2021","London","EO","Male","Undeclared","105","[c]","29100","29360"
"New entrant CS","2021","London","EO","Male","Unknown","415","[c]","28800","28650"
"New entrant CS","2021","London","EO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6","Female","Heterosexual / straight","85","[c]","67500","66230"
"New entrant CS","2021","London","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","London","G6","Female","Unknown","70","[c]","71200","66250"
"New entrant CS","2021","London","G6","Male","Heterosexual / straight","90","[c]","69920","67700"
"New entrant CS","2021","London","G6","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","London","G6","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","London","G6","Male","Unknown","85","[c]","72350","68700"
"New entrant CS","2021","London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G7","Female","Heterosexual / straight","445","[c]","54780","53420"
"New entrant CS","2021","London","G7","Female","LGBO","35","[c]","54210","53380"
"New entrant CS","2021","London","G7","Female","Undeclared","40","[c]","55420","53620"
"New entrant CS","2021","London","G7","Female","Unknown","215","[c]","55990","54700"
"New entrant CS","2021","London","G7","Male","Heterosexual / straight","380","[c]","56130","54700"
"New entrant CS","2021","London","G7","Male","LGBO","55","[c]","56160","53420"
"New entrant CS","2021","London","G7","Male","Undeclared","55","[c]","57420","56100"
"New entrant CS","2021","London","G7","Male","Unknown","240","[c]","56530","55410"
"New entrant CS","2021","London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HEO","Female","Heterosexual / straight","1060","[c]","33990","33570"
"New entrant CS","2021","London","HEO","Female","LGBO","130","[c]","33150","33160"
"New entrant CS","2021","London","HEO","Female","Undeclared","145","[c]","33040","32640"
"New entrant CS","2021","London","HEO","Female","Unknown","725","[c]","31800","32790"
"New entrant CS","2021","London","HEO","Male","Heterosexual / straight","840","[c]","33860","33570"
"New entrant CS","2021","London","HEO","Male","LGBO","135","[c]","33750","33570"
"New entrant CS","2021","London","HEO","Male","Undeclared","105","[c]","33890","33570"
"New entrant CS","2021","London","HEO","Male","Unknown","585","[c]","32650","32790"
"New entrant CS","2021","London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS level","Female","Heterosexual / straight","55","[c]","94580","88000"
"New entrant CS","2021","London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS level","Female","Unknown","85","[c]","84060","74000"
"New entrant CS","2021","London","SCS level","Male","Heterosexual / straight","70","[c]","96300","90000"
"New entrant CS","2021","London","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS level","Male","Unknown","100","[c]","92060","74000"
"New entrant CS","2021","London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SEO","Female","Heterosexual / straight","485","[c]","41060","40450"
"New entrant CS","2021","London","SEO","Female","LGBO","45","[c]","39990","39850"
"New entrant CS","2021","London","SEO","Female","Undeclared","65","[c]","39960","40050"
"New entrant CS","2021","London","SEO","Female","Unknown","255","[c]","41040","40650"
"New entrant CS","2021","London","SEO","Male","Heterosexual / straight","335","[c]","41640","40600"
"New entrant CS","2021","London","SEO","Male","LGBO","45","[c]","40750","40350"
"New entrant CS","2021","London","SEO","Male","Undeclared","40","[c]","41690","40230"
"New entrant CS","2021","London","SEO","Male","Unknown","195","[c]","41520","40650"
"New entrant CS","2021","London","SEO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Female","Heterosexual / straight","130","[c]","26530","26810"
"New entrant CS","2021","London","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Female","Unknown","55","[c]","25590","26810"
"New entrant CS","2021","London","Unknown","Male","Heterosexual / straight","40","[c]","27270","26810"
"New entrant CS","2021","London","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","AA","Female","Heterosexual / straight","710","[c]","19520","20060"
"New entrant CS","2021","Outside London","AA","Female","LGBO","85","[c]","19450","20060"
"New entrant CS","2021","Outside London","AA","Female","Undeclared","40","[c]","19550","20070"
"New entrant CS","2021","Outside London","AA","Female","Unknown","535","[c]","19450","20060"
"New entrant CS","2021","Outside London","AA","Male","Heterosexual / straight","600","[c]","19600","19560"
"New entrant CS","2021","Outside London","AA","Male","LGBO","50","[c]","19460","20060"
"New entrant CS","2021","Outside London","AA","Male","Undeclared","40","[c]","19490","20060"
"New entrant CS","2021","Outside London","AA","Male","Unknown","470","[c]","19720","20060"
"New entrant CS","2021","Outside London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","AO","Female","Heterosexual / straight","4690","[c]","21210","21010"
"New entrant CS","2021","Outside London","AO","Female","LGBO","440","[c]","21540","21010"
"New entrant CS","2021","Outside London","AO","Female","Undeclared","340","[c]","21020","21010"
"New entrant CS","2021","Outside London","AO","Female","Unknown","2705","[c]","20940","20140"
"New entrant CS","2021","Outside London","AO","Male","Heterosexual / straight","3960","[c]","21970","21010"
"New entrant CS","2021","Outside London","AO","Male","LGBO","440","[c]","21220","21010"
"New entrant CS","2021","Outside London","AO","Male","Undeclared","230","[c]","21330","21010"
"New entrant CS","2021","Outside London","AO","Male","Unknown","2620","[c]","21720","20810"
"New entrant CS","2021","Outside London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","EO","Female","Heterosexual / straight","5405","[c]","27230","27570"
"New entrant CS","2021","Outside London","EO","Female","LGBO","505","[c]","27080","27570"
"New entrant CS","2021","Outside London","EO","Female","Undeclared","310","[c]","27050","27570"
"New entrant CS","2021","Outside London","EO","Female","Unknown","1460","[c]","25960","26130"
"New entrant CS","2021","Outside London","EO","Male","Heterosexual / straight","3600","[c]","27230","27570"
"New entrant CS","2021","Outside London","EO","Male","LGBO","515","[c]","27230","27570"
"New entrant CS","2021","Outside London","EO","Male","Undeclared","230","[c]","26830","27570"
"New entrant CS","2021","Outside London","EO","Male","Unknown","1455","[c]","25710","25560"
"New entrant CS","2021","Outside London","EO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G6","Female","Heterosexual / straight","70","[c]","68370","64970"
"New entrant CS","2021","Outside London","G6","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G6","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G6","Female","Unknown","70","[c]","68340","64300"
"New entrant CS","2021","Outside London","G6","Male","Heterosexual / straight","105","[c]","68020","66000"
"New entrant CS","2021","Outside London","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G6","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G6","Male","Unknown","70","[c]","71580","70000"
"New entrant CS","2021","Outside London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G7","Female","Heterosexual / straight","420","[c]","53440","50810"
"New entrant CS","2021","Outside London","G7","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G7","Female","Undeclared","35","[c]","52700","51430"
"New entrant CS","2021","Outside London","G7","Female","Unknown","240","[c]","53160","49910"
"New entrant CS","2021","Outside London","G7","Male","Heterosexual / straight","515","[c]","54130","52580"
"New entrant CS","2021","Outside London","G7","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G7","Male","Undeclared","45","[c]","55290","55000"
"New entrant CS","2021","Outside London","G7","Male","Unknown","220","[c]","53210","52050"
"New entrant CS","2021","Outside London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","HEO","Female","Heterosexual / straight","1240","[c]","31370","30730"
"New entrant CS","2021","Outside London","HEO","Female","LGBO","135","[c]","30590","30650"
"New entrant CS","2021","Outside London","HEO","Female","Undeclared","100","[c]","30970","31000"
"New entrant CS","2021","Outside London","HEO","Female","Unknown","605","[c]","30590","30650"
"New entrant CS","2021","Outside London","HEO","Male","Heterosexual / straight","1055","[c]","31820","31810"
"New entrant CS","2021","Outside London","HEO","Male","LGBO","90","[c]","30290","30650"
"New entrant CS","2021","Outside London","HEO","Male","Undeclared","65","[c]","31700","31370"
"New entrant CS","2021","Outside London","HEO","Male","Unknown","585","[c]","31080","30930"
"New entrant CS","2021","Outside London","HEO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SCS level","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SCS level","Male","Heterosexual / straight","40","[c]","98890","1e+05"
"New entrant CS","2021","Outside London","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SCS level","Male","Unknown","50","[c]","90460","77340"
"New entrant CS","2021","Outside London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SEO","Female","Heterosexual / straight","770","[c]","38740","38540"
"New entrant CS","2021","Outside London","SEO","Female","LGBO","45","[c]","39400","38540"
"New entrant CS","2021","Outside London","SEO","Female","Undeclared","60","[c]","38480","38540"
"New entrant CS","2021","Outside London","SEO","Female","Unknown","310","[c]","38980","38540"
"New entrant CS","2021","Outside London","SEO","Male","Heterosexual / straight","725","[c]","39750","38890"
"New entrant CS","2021","Outside London","SEO","Male","LGBO","60","[c]","38470","38230"
"New entrant CS","2021","Outside London","SEO","Male","Undeclared","55","[c]","39140","39040"
"New entrant CS","2021","Outside London","SEO","Male","Unknown","310","[c]","39820","38630"
"New entrant CS","2021","Outside London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","SEO","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","Unknown","Female","Heterosexual / straight","670","[c]","23330","22920"
"New entrant CS","2021","Outside London","Unknown","Female","LGBO","60","[c]","22250","22920"
"New entrant CS","2021","Outside London","Unknown","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","Unknown","Female","Unknown","255","[c]","22630","22920"
"New entrant CS","2021","Outside London","Unknown","Male","Heterosexual / straight","255","[c]","30450","22920"
"New entrant CS","2021","Outside London","Unknown","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","Unknown","Male","Unknown","120","[c]","23660","22260"
"New entrant CS","2021","Outside London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outside London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
