"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Kent","AA/AO","20","[c]","23560","24180"
"New entrant CS","2021","50-59","East Kent","EO","70","[c]","28660","29290"
"New entrant CS","2021","50-59","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Kent","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Merseyside","EO","15","[c]","27570","27570"
"New entrant CS","2021","50-59","East Riding of Yorkshire","AA/AO","15","[c]","20310","20600"
"New entrant CS","2021","50-59","East Riding of Yorkshire","EO","10","[c]","26640","26350"
"New entrant CS","2021","50-59","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Surrey","AA/AO","15","[c]","25490","24180"
"New entrant CS","2021","50-59","East Surrey","EO","15","[c]","29400","29290"
"New entrant CS","2021","50-59","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Sussex CC","AA/AO","40","[c]","21160","21010"
"New entrant CS","2021","50-59","East Sussex CC","EO","35","[c]","27290","27570"
"New entrant CS","2021","50-59","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Enfield","EO","10","[c]","31060","31060"
"New entrant CS","2021","50-59","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","EO","20","[c]","29010","29290"
"New entrant CS","2021","50-59","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Essex Thames Gateway","AA/AO","10","[c]","23120","24180"
"New entrant CS","2021","50-59","Essex Thames Gateway","EO","10","[c]","29430","29290"
"New entrant CS","2021","50-59","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Falkirk","AA/AO","20","[c]","20720","21010"
"New entrant CS","2021","50-59","Falkirk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Flintshire and Wrexham","AA/AO","15","[c]","21990","21010"
"New entrant CS","2021","50-59","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Glasgow City","AA/AO","75","[c]","20420","20060"
"New entrant CS","2021","50-59","Glasgow City","EO","45","[c]","25860","26160"
"New entrant CS","2021","50-59","Glasgow City","G6/G7","15","[c]","54970","52480"
"New entrant CS","2021","50-59","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Glasgow City","SEO/HEO","40","[c]","34550","32950"
"New entrant CS","2021","50-59","Gloucestershire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gloucestershire","EO","25","[c]","27510","27570"
"New entrant CS","2021","50-59","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North East","EO","30","[c]","27570","27570"
"New entrant CS","2021","50-59","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North West","AA/AO","15","[c]","20010","21010"
"New entrant CS","2021","50-59","Greater Manchester North West","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South East","AA/AO","25","[c]","20680","21010"
"New entrant CS","2021","50-59","Greater Manchester South East","EO","10","[c]","27450","27570"
"New entrant CS","2021","50-59","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","AA/AO","40","[c]","19950","20140"
"New entrant CS","2021","50-59","Greater Manchester South West","EO","20","[c]","26570","27380"
"New entrant CS","2021","50-59","Greater Manchester South West","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Greater Manchester South West","SEO/HEO","10","[c]","35430","32410"
"New entrant CS","2021","50-59","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwent Valleys","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Gwynedd","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hackney and Newham","EO","10","[c]","30930","31060"
"New entrant CS","2021","50-59","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Haringey and Islington","AA/AO","15","[c]","22800","22680"
"New entrant CS","2021","50-59","Haringey and Islington","EO","15","[c]","30670","31060"
"New entrant CS","2021","50-59","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Harrow and Hillingdon","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Harrow and Hillingdon","EO","40","[c]","29410","31060"
"New entrant CS","2021","50-59","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hartlepool and Stockton-on-Tees","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hartlepool and Stockton-on-Tees","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Heart of Essex","AA/AO","10","[c]","21270","20600"
"New entrant CS","2021","50-59","Heart of Essex","EO","10","[c]","28570","29290"
"New entrant CS","2021","50-59","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, County of","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, County of","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","AA/AO","35","[c]","23360","24180"
"New entrant CS","2021","50-59","Hertfordshire","EO","50","[c]","29050","29290"
"New entrant CS","2021","50-59","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hertfordshire","SEO/HEO","10","[c]","36530","36380"
"New entrant CS","2021","50-59","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","AA/AO","15","[c]","22590","21300"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","EO","20","[c]","30330","31060"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","15","[c]","20460","20500"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","10","[c]","27330","27570"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Wight","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Isle of Wight","EO","15","[c]","27570","27570"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","EO","10","[c]","31060","31060"
"New entrant CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kent Thames Gateway","AA/AO","15","[c]","24260","24180"
"New entrant CS","2021","50-59","Kent Thames Gateway","EO","15","[c]","29290","29290"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","EO","15","[c]","26850","27570"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lambeth","AA/AO","15","[c]","24900","25110"
"New entrant CS","2021","50-59","Lambeth","EO","50","[c]","29990","31060"
"New entrant CS","2021","50-59","Lambeth","G6/G7","40","[c]","60260","60030"
"New entrant CS","2021","50-59","Lambeth","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lambeth","SEO/HEO","65","[c]","39870","40070"
"New entrant CS","2021","50-59","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancaster and Wyre","AA/AO","20","[c]","20740","21010"
"New entrant CS","2021","50-59","Lancaster and Wyre","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leeds","AA/AO","50","[c]","20580","20880"
"New entrant CS","2021","50-59","Leeds","EO","55","[c]","26900","27570"
"New entrant CS","2021","50-59","Leeds","G6/G7","35","[c]","55730","52050"
"New entrant CS","2021","50-59","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leeds","SEO/HEO","55","[c]","33440","31810"
"New entrant CS","2021","50-59","Leicester","AA/AO","15","[c]","20220","21010"
"New entrant CS","2021","50-59","Leicester","EO","10","[c]","27570","27570"
"New entrant CS","2021","50-59","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","AA/AO","20","[c]","20910","20800"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","AA/AO","10","[c]","23660","25110"
"New entrant CS","2021","50-59","Lewisham and Southwark","EO","15","[c]","30750","31060"
"New entrant CS","2021","50-59","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lewisham and Southwark","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","AA/AO","35","[c]","19990","20030"
"New entrant CS","2021","50-59","Lincolnshire","EO","25","[c]","26970","27570"
"New entrant CS","2021","50-59","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lincolnshire","SEO/HEO","15","[c]","35320","33000"
"New entrant CS","2021","50-59","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","AA/AO","35","[c]","20010","20140"
"New entrant CS","2021","50-59","Liverpool","EO","10","[c]","24730","24200"
"New entrant CS","2021","50-59","Liverpool","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Liverpool","SEO/HEO","20","[c]","34300","34450"
"New entrant CS","2021","50-59","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Luton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Manchester","AA/AO","20","[c]","19770","19930"
"New entrant CS","2021","50-59","Manchester","EO","50","[c]","26660","27570"
"New entrant CS","2021","50-59","Manchester","G6/G7","25","[c]","59470","58000"
"New entrant CS","2021","50-59","Manchester","SEO/HEO","25","[c]","34860","34020"
"New entrant CS","2021","50-59","Manchester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medway","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medway","EO","15","[c]","29780","29290"
"New entrant CS","2021","50-59","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","EO","35","[c]","31850","31060"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","EO","15","[c]","29100","29290"
"New entrant CS","2021","50-59","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","AA/AO","25","[c]","21150","21010"
"New entrant CS","2021","50-59","Mid Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Milton Keynes","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Milton Keynes","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Monmouthshire and Newport","AA/AO","10","[c]","19710","19330"
"New entrant CS","2021","50-59","Monmouthshire and Newport","EO","15","[c]","26130","27570"
"New entrant CS","2021","50-59","Monmouthshire and Newport","G6/G7","10","[c]","54110","52510"
"New entrant CS","2021","50-59","Monmouthshire and Newport","SEO/HEO","15","[c]","35750","36030"
"New entrant CS","2021","50-59","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Na h-Eileanan Siar","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and North East Lincolnshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and West Norfolk","AA/AO","10","[c]","22560","19560"
"New entrant CS","2021","50-59","North and West Norfolk","EO","15","[c]","27860","27570"
"New entrant CS","2021","50-59","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Hampshire","AA/AO","10","[c]","20260","20920"
"New entrant CS","2021","50-59","North Hampshire","EO","20","[c]","27940","27570"
"New entrant CS","2021","50-59","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Lanarkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Northamptonshire","EO","35","[c]","27640","27570"
"New entrant CS","2021","50-59","North Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North Yorkshire CC","AA/AO","20","[c]","22800","20500"
"New entrant CS","2021","50-59","North Yorkshire CC","EO","20","[c]","26910","27570"
"New entrant CS","2021","50-59","North Yorkshire CC","SEO/HEO","10","[c]","39030","33300"
"New entrant CS","2021","50-59","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northumberland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Norwich and East Norfolk","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Norwich and East Norfolk","EO","15","[c]","26520","27570"
"New entrant CS","2021","50-59","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Norwich and East Norfolk","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Nottingham","AA/AO","35","[c]","20500","20600"
"New entrant CS","2021","50-59","Nottingham","EO","50","[c]","26300","27570"
"New entrant CS","2021","50-59","Nottingham","G6/G7","15","[c]","58090","52000"
"New entrant CS","2021","50-59","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Nottingham","SEO/HEO","25","[c]","36000","34170"
"New entrant CS","2021","50-59","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Oxfordshire","AA/AO","30","[c]","21060","20920"
"New entrant CS","2021","50-59","Oxfordshire","EO","20","[c]","26930","27570"
"New entrant CS","2021","50-59","Oxfordshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Oxfordshire","SEO/HEO","15","[c]","35590","35250"
"New entrant CS","2021","50-59","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Perth and Kinross and Stirling","AA/AO","10","[c]","21740","21050"
"New entrant CS","2021","50-59","Perth and Kinross and Stirling","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Peterborough","AA/AO","10","[c]","21660","21890"
"New entrant CS","2021","50-59","Peterborough","EO","15","[c]","27640","27570"
"New entrant CS","2021","50-59","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Plymouth","AA/AO","20","[c]","21290","20880"
"New entrant CS","2021","50-59","Plymouth","EO","15","[c]","25710","27130"
"New entrant CS","2021","50-59","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Plymouth","SEO/HEO","10","[c]","35590","33000"
"New entrant CS","2021","50-59","Plymouth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Portsmouth","AA/AO","40","[c]","24450","20140"
"New entrant CS","2021","50-59","Portsmouth","EO","25","[c]","29200","27570"
"New entrant CS","2021","50-59","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Portsmouth","SEO/HEO","15","[c]","36870","37890"
"New entrant CS","2021","50-59","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Powys","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Redbridge and Waltham Forest","AA/AO","10","[c]","24330","25110"
"New entrant CS","2021","50-59","Redbridge and Waltham Forest","EO","10","[c]","31060","31060"
"New entrant CS","2021","50-59","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sandwell","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Borders","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sefton","AA/AO","25","[c]","20410","20140"
"New entrant CS","2021","50-59","Sefton","EO","15","[c]","26000","26370"
"New entrant CS","2021","50-59","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sefton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sefton","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Sheffield","AA/AO","50","[c]","20940","21010"
"New entrant CS","2021","50-59","Sheffield","EO","25","[c]","27550","27570"
"New entrant CS","2021","50-59","Sheffield","G6/G7","10","[c]","58810","59290"
"New entrant CS","2021","50-59","Sheffield","SEO/HEO","20","[c]","36190","36500"
"New entrant CS","2021","50-59","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire CC","EO","15","[c]","28930","29350"
"New entrant CS","2021","50-59","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Solihull","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Somerset","AA/AO","15","[c]","20470","21010"
"New entrant CS","2021","50-59","Somerset","EO","10","[c]","26080","27570"
"New entrant CS","2021","50-59","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Somerset","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South and West Derbyshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South and West Derbyshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South Ayrshire","EO","20","[c]","27370","27570"
"New entrant CS","2021","50-59","South Hampshire","AA/AO","30","[c]","19890","19130"
