"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","30","[c]","35030","31410"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","East Anglia","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Inner London - West","Heterosexual / straight","255","[c]","37370","34710"
"New entrant CS","2021","Department for Transport","London","Inner London - West","LGBO","40","[c]","34540","34710"
"New entrant CS","2021","Department for Transport","London","Inner London - West","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Inner London - West","Unknown","155","[c]","38270","34710"
"New entrant CS","2021","Department for Transport","London","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Northumberland and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","90","[c]","35480","31040"
"New entrant CS","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Hampshire and Isle of Wight","Unknown","65","[c]","31960","26590"
"New entrant CS","2021","Department for Transport","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South East (England)","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","East Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","West Wales and The Valleys","Heterosexual / straight","180","[c]","25660","21590"
"New entrant CS","2021","Department for Transport","Wales","West Wales and The Valleys","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Wales","West Wales and The Valleys","Unknown","170","[c]","23070","21590"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","West Midlands","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","West Midlands (England)","West Midlands","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Yorkshire and The Humber","West Yorkshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","315","[c]","26150","27570"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","30","[c]","26460","27570"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","290","[c]","25570","27570"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","60","[c]","26180","27570"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","Heterosexual / straight","55","[c]","27200","27570"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","340","[c]","27360","27570"
"New entrant CS","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","Unknown","35","[c]","28460","29290"
"New entrant CS","2021","Department for Work and Pensions","East of England","East Anglia","Heterosexual / straight","355","[c]","26630","27570"
"New entrant CS","2021","Department for Work and Pensions","East of England","East Anglia","LGBO","30","[c]","26750","27570"
"New entrant CS","2021","Department for Work and Pensions","East of England","East Anglia","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East of England","East Anglia","Unknown","35","[c]","27180","27570"
"New entrant CS","2021","Department for Work and Pensions","East of England","Essex","Heterosexual / straight","330","[c]","28030","29290"
"New entrant CS","2021","Department for Work and Pensions","East of England","Essex","LGBO","35","[c]","28640","29290"
"New entrant CS","2021","Department for Work and Pensions","East of England","Essex","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","East of England","Essex","Unknown","35","[c]","29980","29290"
"New entrant CS","2021","Department for Work and Pensions","London","Inner London - East","Heterosexual / straight","780","[c]","30110","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Inner London - East","LGBO","80","[c]","30340","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Inner London - East","Undeclared","55","[c]","30030","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Inner London - East","Unknown","100","[c]","30500","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Inner London - West","Heterosexual / straight","355","[c]","32570","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Inner London - West","LGBO","35","[c]","31130","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Inner London - West","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","Inner London - West","Unknown","85","[c]","37480","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - East and North East","Heterosexual / straight","555","[c]","29880","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - East and North East","LGBO","35","[c]","29800","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - East and North East","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - East and North East","Unknown","75","[c]","30490","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - South","Heterosexual / straight","260","[c]","29640","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - South","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - South","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - South","Unknown","35","[c]","30010","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - West and North West","Heterosexual / straight","560","[c]","30350","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - West and North West","LGBO","35","[c]","30550","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - West and North West","Undeclared","35","[c]","30890","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Outer London - West and North West","Unknown","90","[c]","30710","31060"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","905","[c]","24240","21010"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","LGBO","85","[c]","24070","21010"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","Undeclared","50","[c]","27470","21010"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Northumberland and Tyne and Wear","Unknown","135","[c]","25190","21010"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","Heterosexual / straight","190","[c]","22450","21010"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North East (England)","Tees Valley and Durham","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Cheshire","Heterosexual / straight","220","[c]","25070","27570"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Cheshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Cheshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Cheshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester","Heterosexual / straight","730","[c]","27780","27570"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester","LGBO","90","[c]","26350","27570"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester","Undeclared","45","[c]","28650","27570"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Greater Manchester","Unknown","110","[c]","27290","27570"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Lancashire","Heterosexual / straight","675","[c]","23240","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Lancashire","LGBO","80","[c]","22530","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Lancashire","Undeclared","35","[c]","22650","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Lancashire","Unknown","135","[c]","22930","21010"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Merseyside","Heterosexual / straight","280","[c]","26320","27570"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Merseyside","LGBO","30","[c]","25520","26370"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Merseyside","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","North West (England)","Merseyside","Unknown","45","[c]","27140","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Eastern Scotland","Heterosexual / straight","340","[c]","24210","21010"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Eastern Scotland","LGBO","35","[c]","25740","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Eastern Scotland","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Eastern Scotland","Unknown","40","[c]","24460","21010"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Highlands and Islands","Heterosexual / straight","55","[c]","24980","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Highlands and Islands","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","Heterosexual / straight","40","[c]","26700","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","North Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Southern Scotland","Heterosexual / straight","105","[c]","26200","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Southern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Southern Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","Southern Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","West Central Scotland","Heterosexual / straight","230","[c]","24400","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","West Central Scotland","LGBO","40","[c]","24440","27570"
"New entrant CS","2021","Department for Work and Pensions","Scotland","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Scotland","West Central Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","325","[c]","27080","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","55","[c]","27570","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","290","[c]","26410","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","LGBO","35","[c]","25790","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Kent","Heterosexual / straight","420","[c]","28070","29290"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Kent","LGBO","50","[c]","28250","29290"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Kent","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Kent","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","535","[c]","26240","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","LGBO","80","[c]","27120","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","Undeclared","35","[c]","26070","27570"
"New entrant CS","2021","Department for Work and Pensions","South East (England)","Surrey, East and West Sussex","Unknown","65","[c]","26410","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","100","[c]","25070","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Cornwall and Isles of Scilly","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Devon","Heterosexual / straight","235","[c]","24100","21010"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Devon","LGBO","30","[c]","25160","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Devon","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Devon","Unknown","40","[c]","26250","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","Heterosexual / straight","155","[c]","25550","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Dorset and Somerset","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","375","[c]","26470","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","45","[c]","26690","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","[c]","25520","27570"
"New entrant CS","2021","Department for Work and Pensions","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","[c]","27260","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","Heterosexual / straight","235","[c]","28420","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","Unknown","50","[c]","31620","27570"
