"Status","Year","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Debt","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","EO","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","AO","Heterosexual / straight","40","[c]","21620","20920"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","AA/AO","AO","Unknown","35","[c]","21180","20920"
"New entrant CS","2021","Digital, Data & Technology","EO","EO","Heterosexual / straight","170","[c]","26370","26130"
"New entrant CS","2021","Digital, Data & Technology","EO","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","EO","EO","Unknown","170","[c]","26320","25560"
"New entrant CS","2021","Digital, Data & Technology","G6/G7","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","G6/G7","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","G6/G7","G7","Heterosexual / straight","235","[c]","54950","53420"
"New entrant CS","2021","Digital, Data & Technology","G6/G7","G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","G6/G7","G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","G6/G7","G7","Unknown","145","[c]","56530","54700"
"New entrant CS","2021","Digital, Data & Technology","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","SEO/HEO","HEO","Heterosexual / straight","185","[c]","32410","32000"
"New entrant CS","2021","Digital, Data & Technology","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","SEO/HEO","HEO","Unknown","200","[c]","32560","31810"
"New entrant CS","2021","Digital, Data & Technology","SEO/HEO","SEO","Heterosexual / straight","220","[c]","40110","39460"
"New entrant CS","2021","Digital, Data & Technology","SEO/HEO","SEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","SEO/HEO","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","SEO/HEO","SEO","Unknown","160","[c]","40820","39670"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","AA/AO","AO","Heterosexual / straight","50","[c]","21090","20920"
"New entrant CS","2021","Finance","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","AA/AO","AO","Unknown","35","[c]","20360","20140"
"New entrant CS","2021","Finance","EO","EO","Heterosexual / straight","125","[c]","24940","25000"
"New entrant CS","2021","Finance","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","EO","EO","Unknown","40","[c]","24430","23450"
"New entrant CS","2021","Finance","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","G6/G7","G7","Heterosexual / straight","50","[c]","56110","56390"
"New entrant CS","2021","Finance","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","SEO/HEO","HEO","Heterosexual / straight","110","[c]","33630","32790"
"New entrant CS","2021","Finance","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","SEO/HEO","HEO","Unknown","85","[c]","32300","32790"
"New entrant CS","2021","Finance","SEO/HEO","SEO","Heterosexual / straight","105","[c]","39840","40000"
"New entrant CS","2021","Finance","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","SEO/HEO","SEO","Unknown","60","[c]","40260","40650"
"New entrant CS","2021","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","AA/AO","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","EO","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","AA/AO","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","AA/AO","AO","Heterosexual / straight","120","[c]","21120","20920"
"New entrant CS","2021","Human Resources","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","AA/AO","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","EO","EO","Heterosexual / straight","135","[c]","25860","26270"
"New entrant CS","2021","Human Resources","EO","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","EO","EO","Unknown","60","[c]","25610","26510"
"New entrant CS","2021","Human Resources","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","G6/G7","G7","Heterosexual / straight","50","[c]","54200","54000"
"New entrant CS","2021","Human Resources","G6/G7","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","SEO/HEO","HEO","Heterosexual / straight","130","[c]","31810","31810"
"New entrant CS","2021","Human Resources","SEO/HEO","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","SEO/HEO","HEO","Unknown","45","[c]","31890","31970"
"New entrant CS","2021","Human Resources","SEO/HEO","SEO","Heterosexual / straight","70","[c]","38420","38000"
"New entrant CS","2021","Human Resources","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA/AO","AA","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA/AO","AO","Heterosexual / straight","215","[c]","20600","20120"
"New entrant CS","2021","Legal","AA/AO","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA/AO","AO","Undeclared","55","[c]","20810","20850"
"New entrant CS","2021","Legal","AA/AO","AO","Unknown","70","[c]","19970","20120"
"New entrant CS","2021","Legal","EO","EO","Heterosexual / straight","130","[c]","27140","26950"
"New entrant CS","2021","Legal","EO","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","EO","Unknown","45","[c]","26110","26410"
"New entrant CS","2021","Legal","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6/G7","G7","Heterosexual / straight","285","[c]","51890","50520"
"New entrant CS","2021","Legal","G6/G7","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6/G7","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6/G7","G7","Unknown","75","[c]","54270","55000"
"New entrant CS","2021","Legal","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO/HEO","HEO","Heterosexual / straight","175","[c]","36550","38000"
"New entrant CS","2021","Legal","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO/HEO","HEO","Unknown","70","[c]","29760","28600"
"New entrant CS","2021","Legal","SEO/HEO","SEO","Heterosexual / straight","60","[c]","35570","34180"
"New entrant CS","2021","Legal","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","AA/AO","AA","Heterosexual / straight","835","[c]","19850","20600"
"New entrant CS","2021","No function","AA/AO","AA","LGBO","95","[c]","19540","20600"
"New entrant CS","2021","No function","AA/AO","AA","Undeclared","40","[c]","19370","18990"
"New entrant CS","2021","No function","AA/AO","AA","Unknown","865","[c]","19600","20600"
"New entrant CS","2021","No function","AA/AO","AO","Heterosexual / straight","3800","[c]","22300","21590"
"New entrant CS","2021","No function","AA/AO","AO","LGBO","410","[c]","22000","21300"
"New entrant CS","2021","No function","AA/AO","AO","Undeclared","245","[c]","21550","20170"
"New entrant CS","2021","No function","AA/AO","AO","Unknown","3795","[c]","21870","20810"
"New entrant CS","2021","No function","EO","EO","Heterosexual / straight","1905","[c]","27060","26350"
"New entrant CS","2021","No function","EO","EO","LGBO","260","[c]","26680","26370"
"New entrant CS","2021","No function","EO","EO","Undeclared","195","[c]","26370","26370"
"New entrant CS","2021","No function","EO","EO","Unknown","860","[c]","25700","25560"
"New entrant CS","2021","No function","G6/G7","G6","Heterosexual / straight","120","[c]","67720","66230"
"New entrant CS","2021","No function","G6/G7","G6","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","G6/G7","G6","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","G6/G7","G6","Unknown","75","[c]","66080","64590"
"New entrant CS","2021","No function","G6/G7","G7","Heterosexual / straight","570","[c]","54820","53130"
"New entrant CS","2021","No function","G6/G7","G7","LGBO","50","[c]","55890","53360"
"New entrant CS","2021","No function","G6/G7","G7","Undeclared","65","[c]","55870","54000"
"New entrant CS","2021","No function","G6/G7","G7","Unknown","240","[c]","53340","53360"
"New entrant CS","2021","No function","SCS level","SCS level","Heterosexual / straight","95","[c]","93180","87000"
"New entrant CS","2021","No function","SCS level","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","SCS level","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","SCS level","Unknown","60","[c]","102000","90000"
"New entrant CS","2021","No function","SEO/HEO","HEO","Heterosexual / straight","1935","[c]","32530","32330"
"New entrant CS","2021","No function","SEO/HEO","HEO","LGBO","245","[c]","31830","32330"
"New entrant CS","2021","No function","SEO/HEO","HEO","Undeclared","250","[c]","32470","32330"
"New entrant CS","2021","No function","SEO/HEO","HEO","Unknown","1300","[c]","30510","29180"
"New entrant CS","2021","No function","SEO/HEO","SEO","Heterosexual / straight","860","[c]","39640","38890"
"New entrant CS","2021","No function","SEO/HEO","SEO","LGBO","85","[c]","39090","38750"
"New entrant CS","2021","No function","SEO/HEO","SEO","Undeclared","120","[c]","39260","39290"
"New entrant CS","2021","No function","SEO/HEO","SEO","Unknown","300","[c]","39410","39350"
"New entrant CS","2021","No function","Unknown","Unknown","Heterosexual / straight","920","[c]","23140","22920"
"New entrant CS","2021","No function","Unknown","Unknown","LGBO","85","[c]","22920","22920"
"New entrant CS","2021","No function","Unknown","Unknown","Undeclared","45","[c]","22520","22920"
"New entrant CS","2021","No function","Unknown","Unknown","Unknown","390","[c]","22450","22920"
"New entrant CS","2021","Project Delivery","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AO","Heterosexual / straight","40","[c]","21920","21050"
"New entrant CS","2021","Project Delivery","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","EO","Heterosexual / straight","270","[c]","24640","26180"
"New entrant CS","2021","Project Delivery","EO","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","EO","Unknown","140","[c]","20470","17930"
"New entrant CS","2021","Project Delivery","G6/G7","G6","Heterosexual / straight","40","[c]","66340","64670"
"New entrant CS","2021","Project Delivery","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G7","Heterosexual / straight","140","[c]","53090","53500"
"New entrant CS","2021","Project Delivery","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G7","Unknown","50","[c]","52980","52920"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","Heterosexual / straight","340","[c]","31740","33000"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","Unknown","75","[c]","31890","31810"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Heterosexual / straight","310","[c]","40830","40000"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Unknown","90","[c]","39980","39670"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","105","[c]","39100","39000"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Unknown","30","[c]","26540","16780"
"New entrant CS","2021","Property","AA/AO","AA","Heterosexual / straight","35","[c]","18290","18760"
"New entrant CS","2021","Property","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AO","Heterosexual / straight","80","[c]","21050","20880"
"New entrant CS","2021","Property","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AO","Unknown","110","[c]","22630","20880"
"New entrant CS","2021","Property","EO","EO","Heterosexual / straight","90","[c]","25450","25560"
"New entrant CS","2021","Property","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","EO","Unknown","55","[c]","25610","24500"
"New entrant CS","2021","Property","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G7","Heterosexual / straight","40","[c]","51630","53130"
"New entrant CS","2021","Property","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","HEO","Heterosexual / straight","120","[c]","31930","33000"
"New entrant CS","2021","Property","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","SEO","Heterosexual / straight","60","[c]","39930","40000"
"New entrant CS","2021","Property","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AA","Heterosexual / straight","150","[c]","19920","19560"
"New entrant CS","2021","Security","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AA","Unknown","55","[c]","20480","19560"
"New entrant CS","2021","Security","AA/AO","AO","Heterosexual / straight","180","[c]","27310","24540"
"New entrant CS","2021","Security","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AO","Unknown","180","[c]","27080","23540"
"New entrant CS","2021","Security","EO","EO","Heterosexual / straight","65","[c]","26920","24620"
"New entrant CS","2021","Security","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","EO","Unknown","35","[c]","25670","24620"
"New entrant CS","2021","Security","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","HEO","Heterosexual / straight","40","[c]","31300","32000"
"New entrant CS","2021","Security","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
