"Status","Year","Age","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","AA/AO","LGBO","40","[c]","19280","18880"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","AA/AO","Unknown","470","[c]","20010","19450"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","EO","Heterosexual / straight","50","[c]","24230","24440"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","EO","Unknown","55","[c]","23200","22570"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","SEO/HEO","Heterosexual / straight","60","[c]","28830","26550"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","SEO/HEO","Unknown","70","[c]","29000","30850"
"New entrant CS","2021","20-29","HM Land Registry","AA/AO","Heterosexual / straight","110","[c]","22500","22350"
"New entrant CS","2021","20-29","HM Land Registry","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","AA/AO","Unknown","115","[c]","22530","22350"
"New entrant CS","2021","20-29","HM Land Registry","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","AA/AO","Heterosexual / straight","975","[c]","23720","22850"
"New entrant CS","2021","20-29","HM Prison and Probation Service","AA/AO","LGBO","125","[c]","23750","22850"
"New entrant CS","2021","20-29","HM Prison and Probation Service","AA/AO","Undeclared","35","[c]","23940","22850"
"New entrant CS","2021","20-29","HM Prison and Probation Service","AA/AO","Unknown","785","[c]","24030","22850"
"New entrant CS","2021","20-29","HM Prison and Probation Service","EO","Heterosexual / straight","35","[c]","25210","24620"
"New entrant CS","2021","20-29","HM Prison and Probation Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Unknown","Heterosexual / straight","440","[c]","22870","22920"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Unknown","LGBO","55","[c]","22950","22920"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Unknown","Unknown","195","[c]","22440","22920"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Heterosexual / straight","365","[c]","20320","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","LGBO","55","[c]","20290","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","995","[c]","20240","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","EO","Heterosexual / straight","170","[c]","25760","25560"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","EO","Unknown","330","[c]","25820","25560"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","115","[c]","33350","31810"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","150","[c]","33500","31810"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","SEO/HEO","Heterosexual / straight","135","[c]","30770","28500"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","SEO/HEO","Undeclared","40","[c]","31230","32320"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","AA/AO","Heterosexual / straight","90","[c]","21490","21430"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","AA/AO","Unknown","230","[c]","21860","21430"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","EO","Heterosexual / straight","90","[c]","26900","26340"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","EO","Unknown","260","[c]","27060","28650"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","G6/G7","Unknown","30","[c]","57410","57430"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","SEO/HEO","Heterosexual / straight","50","[c]","36960","35640"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","SEO/HEO","Unknown","160","[c]","36410","35050"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","AA/AO","Unknown","50","[c]","21050","20880"
"New entrant CS","2021","20-29","Insolvency Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Heterosexual / straight","35","[c]","27080","27140"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
