"Status","Year","Ethnicity","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","HEO","35","35","27290","27770"
"In post","2021","Unknown","Other Cabinet Office Agencies","Outside London","SEO","30","25","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Outside London","AA","850","765","20780","20070"
"In post","2021","Unknown","Scottish Government","Outside London","AO","1760","1660","23570","22820"
"In post","2021","Unknown","Scottish Government","Outside London","EO","2005","1895","30670","30080"
"In post","2021","Unknown","Scottish Government","Outside London","G6","175","165","71450","73160"
"In post","2021","Unknown","Scottish Government","Outside London","G7","350","335","54970","53110"
"In post","2021","Unknown","Scottish Government","Outside London","HEO","820","785","34580","35110"
"In post","2021","Unknown","Scottish Government","Outside London","SCS level","40","40","90560","83230"
"In post","2021","Unknown","Scottish Government","Outside London","SEO","560","515","44040","45110"
"In post","2021","Unknown","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","AO","30","30","21270","20650"
"In post","2021","Unknown","The National Archives","London","EO","20","20","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","G7","15","15","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","London","SEO","35","35","39100","36430"
"In post","2021","Unknown","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","AO","5","5","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","G7","15","15","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","HEO","35","35","32970","32540"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","London","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","AA","100","65","20200","19130"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","AO","235","195","19490","19130"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","EO","160","150","23570","23050"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","G7","95","95","51040","49100"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","HEO","235","225","29980","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Outside London","SEO","155","150","36720","36140"
"In post","2021","Unknown","Wales Office","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Outside London","AO","55","50","22120","22160"
"In post","2021","Unknown","Welsh Government","Outside London","EO","35","35","27680","28850"
"In post","2021","Unknown","Welsh Government","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Outside London","G7","30","30","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Outside London","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Outside London","SEO","25","20","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Attorney General's Departments","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","White","Attorney General's Departments","London","AO","130","125","23070","23520"
"In post","2021","White","Attorney General's Departments","London","EO","350","335","28770","27760"
"In post","2021","White","Attorney General's Departments","London","G6","585","540","68380","66530"
"In post","2021","White","Attorney General's Departments","London","G7","945","875","55230","51940"
"In post","2021","White","Attorney General's Departments","London","HEO","250","245","36430","34090"
"In post","2021","White","Attorney General's Departments","London","SCS level","185","175","87680","82380"
"In post","2021","White","Attorney General's Departments","London","SEO","140","140","40570","40000"
"In post","2021","White","Attorney General's Departments","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Attorney General's Departments","Outside London","AA","5","5","[c]","[c]"
"In post","2021","White","Attorney General's Departments","Outside London","AO","850","780","22080","21950"
"In post","2021","White","Attorney General's Departments","Outside London","EO","790","720","27700","28430"
"In post","2021","White","Attorney General's Departments","Outside London","G6","130","130","71690","70170"
"In post","2021","White","Attorney General's Departments","Outside London","G7","1585","1450","55350","55610"
"In post","2021","White","Attorney General's Departments","Outside London","HEO","470","445","34560","34480"
"In post","2021","White","Attorney General's Departments","Outside London","SCS level","40","40","89630","84550"
"In post","2021","White","Attorney General's Departments","Outside London","SEO","120","120","39650","38540"
"In post","2021","White","Attorney General's Departments","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office","London","AO","80","75","24440","24490"
"In post","2021","White","Cabinet Office","London","EO","315","310","27830","27500"
"In post","2021","White","Cabinet Office","London","G6","360","355","67540","66440"
"In post","2021","White","Cabinet Office","London","G7","990","965","56120","54700"
"In post","2021","White","Cabinet Office","London","HEO","605","600","35050","34550"
"In post","2021","White","Cabinet Office","London","SCS level","370","365","95380","84810"
"In post","2021","White","Cabinet Office","London","SEO","240","240","41340","40600"
"In post","2021","White","Cabinet Office","Outside London","AO","225","205","20880","20800"
"In post","2021","White","Cabinet Office","Outside London","EO","175","165","25460","25550"
"In post","2021","White","Cabinet Office","Outside London","G6","65","65","67110","64600"
"In post","2021","White","Cabinet Office","Outside London","G7","150","145","52290","51500"
"In post","2021","White","Cabinet Office","Outside London","HEO","295","285","33240","33300"
"In post","2021","White","Cabinet Office","Outside London","SCS level","35","35","98710","81530"
"In post","2021","White","Cabinet Office","Outside London","SEO","145","135","38910","38700"
"In post","2021","White","Cabinet Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office","Unknown","AO","10","10","[c]","[c]"
"In post","2021","White","Cabinet Office","Unknown","EO","15","15","[c]","[c]"
