"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Internal Audit","North West (England)","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Swindon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","Sheffield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","York","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Leicester","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Leicester","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Leicester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Nottingham","AO","20","[c]","19650","18740"
"New entrant CS","2021","Legal","East Midlands (England)","Nottingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Nottingham","G7","15","[c]","49130","48080"
"New entrant CS","2021","Legal","East Midlands (England)","Nottingham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Heart of Essex","AO","10","[c]","20400","20120"
"New entrant CS","2021","Legal","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Heart of Essex","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Heart of Essex","HEO","15","[c]","34620","40000"
"New entrant CS","2021","Legal","East of England","Hertfordshire","AO","10","[c]","21090","21000"
"New entrant CS","2021","Legal","East of England","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Luton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Norwich and East Norfolk","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Peterborough","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Suffolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Suffolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Barnet","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Brent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Brent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Bromley","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Croydon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Croydon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Croydon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Haringey and Islington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Lambeth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Lambeth","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Lambeth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Tower Hamlets","G7","20","[c]","56200","53920"
"New entrant CS","2021","Legal","London","Tower Hamlets","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Westminster","AO","65","[c]","20970","20120"
"New entrant CS","2021","Legal","London","Westminster","EO","130","[c]","27510","26970"
"New entrant CS","2021","Legal","London","Westminster","G6","20","[c]","69760","70000"
"New entrant CS","2021","Legal","London","Westminster","G7","155","[c]","52710","50520"
"New entrant CS","2021","Legal","London","Westminster","HEO","80","[c]","40800","43920"
"New entrant CS","2021","Legal","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Westminster","SEO","25","[c]","38270","37230"
"New entrant CS","2021","Legal","North East (England)","Darlington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Durham CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Durham CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Durham CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","South Teesside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","South Teesside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","South Teesside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Sunderland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Tyneside","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Tyneside","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Tyneside","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Greater Manchester South West","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Liverpool","AO","15","[c]","20440","20340"
"New entrant CS","2021","Legal","North West (England)","Liverpool","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Liverpool","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Liverpool","HEO","10","[c]","35710","38000"
"New entrant CS","2021","Legal","North West (England)","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Manchester","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Manchester","G7","15","[c]","49940","48080"
"New entrant CS","2021","Legal","North West (England)","Manchester","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Mid Lancashire","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Sefton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Warrington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Warrington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","City of Edinburgh","AA","15","[c]","20070","20070"
"New entrant CS","2021","Legal","Scotland","City of Edinburgh","AO","35","[c]","20960","20850"
"New entrant CS","2021","Legal","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","City of Edinburgh","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","City of Edinburgh","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Dumfries and Galloway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Dumfries and Galloway","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Falkirk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Falkirk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Glasgow City","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Glasgow City","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Orkney Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Perth and Kinross and Stirling","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Berkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Berkshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Brighton and Hove","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Brighton and Hove","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","East Kent","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","East Kent","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","East Kent","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","East Kent","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","East Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Mid Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Portsmouth","AO","15","[c]","20420","20120"
"New entrant CS","2021","Legal","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Portsmouth","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","South Hampshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","South Hampshire","G7","10","[c]","52540","50520"
"New entrant CS","2021","Legal","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","West Surrey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","West Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","West Surrey","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South East (England)","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Bristol, City of","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Bristol, City of","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Bristol, City of","HEO","10","[c]","35800","38000"
"New entrant CS","2021","Legal","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Devon CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Dorset CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Gloucestershire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Plymouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Swindon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Cardiff and Vale of Glamorgan","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Cardiff and Vale of Glamorgan","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Swansea","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Swansea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Swansea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Birmingham","AO","20","[c]","19940","18740"
"New entrant CS","2021","Legal","West Midlands (England)","Birmingham","EO","10","[c]","23730","22570"
"New entrant CS","2021","Legal","West Midlands (England)","Birmingham","G7","25","[c]","52020","48080"
"New entrant CS","2021","Legal","West Midlands (England)","Birmingham","HEO","15","[c]","32530","34070"
"New entrant CS","2021","Legal","West Midlands (England)","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Coventry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Walsall","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Bradford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Bradford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Leeds","AO","10","[c]","19380","18740"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Leeds","G7","15","[c]","50250","48080"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Leeds","HEO","10","[c]","32170","38000"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Leeds","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Sheffield","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Sheffield","HEO","10","[c]","30750","27370"
"New entrant CS","2021","Legal","Yorkshire and The Humber","York","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Derby","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Derby","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Derby","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Derby","Unknown","15","[c]","22170","22920"
"New entrant CS","2021","No function","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Leicester","AA","10","[c]","17970","16840"
"New entrant CS","2021","No function","East Midlands (England)","Leicester","AO","95","[c]","21200","22350"
"New entrant CS","2021","No function","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Leicester","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Leicester","Unknown","15","[c]","21980","22920"
"New entrant CS","2021","No function","East Midlands (England)","Leicestershire CC and Rutland","AA","25","[c]","20010","20600"
"New entrant CS","2021","No function","East Midlands (England)","Leicestershire CC and Rutland","AO","60","[c]","22520","22850"
"New entrant CS","2021","No function","East Midlands (England)","Leicestershire CC and Rutland","EO","15","[c]","24880","24920"
"New entrant CS","2021","No function","East Midlands (England)","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Leicestershire CC and Rutland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Lincolnshire","AA","30","[c]","20000","20600"
"New entrant CS","2021","No function","East Midlands (England)","Lincolnshire","AO","35","[c]","21950","22850"
"New entrant CS","2021","No function","East Midlands (England)","Lincolnshire","EO","10","[c]","25360","24770"
"New entrant CS","2021","No function","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
