"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA","Unknown","100","[c]","20890","21150"
"Leaver CS","2021","Unknown","Unknown","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AO","Unknown","960","[c]","21280","21010"
"Leaver CS","2021","Unknown","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","840","[c]","28320","27570"
"Leaver CS","2021","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","Unknown","65","[c]","72200","70880"
"Leaver CS","2021","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","Unknown","145","[c]","54760","53890"
"Leaver CS","2021","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","HEO","Unknown","320","[c]","33420","33300"
"Leaver CS","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","Unknown","130","[c]","40640","39960"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","505","[c]","35060","32400"
"Leaver CS","2021","White","Analysis","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","SEO","Heterosexual / straight","35","[c]","41380","41010"
"Leaver CS","2021","White","Commercial","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","HEO","Heterosexual / straight","45","[c]","31830","32630"
"Leaver CS","2021","White","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","EO","Heterosexual / straight","30","[c]","28090","26670"
"Leaver CS","2021","White","Digital, Data & Technology","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","G7","Heterosexual / straight","30","[c]","55770","54620"
"Leaver CS","2021","White","Digital, Data & Technology","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","SEO","Heterosexual / straight","40","[c]","41530","40600"
"Leaver CS","2021","White","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
