"Status","Year","Profession_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Property","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Westminster","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wiltshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Buckinghamshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Leicestershire CC and Rutland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Staffordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Worcestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Barnet","Heterosexual / straight","40","[c]","34940","31760"
"Leaver CS","2021","Science and Engineering","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Barnet","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Barnet","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","85","[c]","37410","36050"
"Leaver CS","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Birmingham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bristol, City of","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Cambridgeshire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Central Hampshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Central Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Cornwall and Isles of Scilly","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Dorset CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Dorset CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Essex Haven Gateway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Essex Haven Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lambeth","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Leeds","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Leicestershire CC and Rutland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lewisham and Southwark","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lincolnshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Manchester","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Oxfordshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
