"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","East Wales","AO","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","East Wales","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","East Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","West Midlands","AO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","West Midlands","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","West Midlands","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Inner London - West","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Inner London - West","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Inner London - West","HEO","65","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Inner London - West","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","London","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","Essex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Inner London - East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Inner London - East","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Inner London - East","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Inner London - West","AO","10","[c]","25460","25630"
"Leaver Dept.","2021","Home Office","London","Inner London - West","EO","40","[c]","28890","28450"
"Leaver Dept.","2021","Home Office","London","Inner London - West","G6","30","[c]","67890","68720"
"Leaver Dept.","2021","Home Office","London","Inner London - West","G7","80","[c]","57010","57460"
"Leaver Dept.","2021","Home Office","London","Inner London - West","HEO","110","[c]","34840","34500"
"Leaver Dept.","2021","Home Office","London","Inner London - West","SCS level","25","[c]","90220","79900"
"Leaver Dept.","2021","Home Office","London","Inner London - West","SEO","80","[c]","42490","41970"
"Leaver Dept.","2021","Home Office","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Outer London - South","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Outer London - South","EO","45","[c]","29060","28670"
"Leaver Dept.","2021","Home Office","London","Outer London - South","G6","10","[c]","69580","68720"
"Leaver Dept.","2021","Home Office","London","Outer London - South","G7","20","[c]","58170","57570"
"Leaver Dept.","2021","Home Office","London","Outer London - South","HEO","40","[c]","35230","35070"
"Leaver Dept.","2021","Home Office","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Outer London - South","SEO","20","[c]","42730","42070"
"Leaver Dept.","2021","Home Office","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Outer London - West and North West","EO","25","[c]","28700","28670"
"Leaver Dept.","2021","Home Office","London","Outer London - West and North West","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North East (England)","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North East (England)","Northumberland and Tyne and Wear","EO","10","[c]","24900","24890"
"Leaver Dept.","2021","Home Office","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North East (England)","Tees Valley and Durham","AO","25","[c]","21160","21010"
"Leaver Dept.","2021","Home Office","North East (England)","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","Greater Manchester","EO","25","[c]","25390","25220"
"Leaver Dept.","2021","Home Office","North West (England)","Greater Manchester","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","Greater Manchester","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","Merseyside","AO","45","[c]","21130","21010"
"Leaver Dept.","2021","Home Office","North West (England)","Merseyside","EO","65","[c]","24630","24510"
"Leaver Dept.","2021","Home Office","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","North West (England)","Merseyside","HEO","10","[c]","30520","30820"
"Leaver Dept.","2021","Home Office","North West (England)","Merseyside","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Northern Ireland","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Northern Ireland","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","West Central Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","West Central Scotland","EO","15","[c]","24780","24880"
"Leaver Dept.","2021","Home Office","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","West Central Scotland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South East (England)","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","East Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","East Wales","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","East Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Midlands (England)","West Midlands","EO","15","[c]","24880","24770"
"Leaver Dept.","2021","Home Office","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Midlands (England)","West Midlands","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","South Yorkshire","AO","15","[c]","21080","21010"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","South Yorkshire","EO","20","[c]","24950","24890"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","South Yorkshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","South Yorkshire","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","West Yorkshire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","West Yorkshire","EO","20","[c]","25480","24890"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Inner London - West","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Inner London - West","EO","20","[c]","31190","30470"
"Leaver Dept.","2021","Ministry of Defence","London","Inner London - West","G6","10","[c]","69640","69800"
"Leaver Dept.","2021","Ministry of Defence","London","Inner London - West","G7","20","[c]","59080","59730"
"Leaver Dept.","2021","Ministry of Defence","London","Inner London - West","HEO","25","[c]","35850","37640"
"Leaver Dept.","2021","Ministry of Defence","London","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Inner London - West","SEO","50","[c]","45550","45200"
"Leaver Dept.","2021","Ministry of Defence","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Greater Manchester","AO","10","[c]","21040","20920"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Northern Ireland","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","Overseas","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","West Central Scotland","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","West Central Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","HEO","20","[c]","29670","28650"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Dorset and Somerset","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Dorset and Somerset","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","90","[c]","23330","23520"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","[c]","64030","63460"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","65","[c]","50630","51140"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","160","[c]","29220","28990"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","100","[c]","38180","39510"
"Leaver Dept.","2021","Ministry of Defence","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
