"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","AO","Female","30","[c]","21920","20920"
"New entrant CS","2021","Other","East of England","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","AO","Female","35","[c]","23420","24270"
"New entrant CS","2021","Other","London","AO","Male","35","[c]","23050","22500"
"New entrant CS","2021","Other","London","EO","Female","160","[c]","27800","28310"
"New entrant CS","2021","Other","London","EO","Male","110","[c]","26850","27000"
"New entrant CS","2021","Other","London","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","HEO","Female","50","[c]","34320","35050"
"New entrant CS","2021","Other","London","HEO","Male","50","[c]","33870","35050"
"New entrant CS","2021","Other","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","SEO","Female","35","[c]","41230","41950"
"New entrant CS","2021","Other","London","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","AO","Male","40","[c]","22530","20920"
"New entrant CS","2021","Other","Scotland","EO","Female","40","[c]","23910","23450"
"New entrant CS","2021","Other","Scotland","EO","Male","45","[c]","23430","23450"
"New entrant CS","2021","Other","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","AO","Female","70","[c]","21110","20920"
"New entrant CS","2021","Other","South East (England)","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","EO","Male","50","[c]","27140","26350"
"New entrant CS","2021","Other","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","AO","Female","65","[c]","20910","20920"
"New entrant CS","2021","Other","South West (England)","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","EO","Female","40","[c]","19960","19040"
"New entrant CS","2021","Other","South West (England)","EO","Male","50","[c]","22160","19040"
"New entrant CS","2021","Other","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","HEO","Male","30","[c]","29730","29500"
"New entrant CS","2021","Other","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","AO","Female","30","[c]","20920","20920"
"New entrant CS","2021","Other","Yorkshire and The Humber","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","EO","Female","295","[c]","27110","27680"
"New entrant CS","2021","Policy","London","EO","Male","165","[c]","26940","27270"
"New entrant CS","2021","Policy","London","G6","Female","40","[c]","66900","66230"
"New entrant CS","2021","Policy","London","G6","Male","40","[c]","68180","66230"
"New entrant CS","2021","Policy","London","G7","Female","185","[c]","54450","53380"
"New entrant CS","2021","Policy","London","G7","Male","175","[c]","54730","53380"
"New entrant CS","2021","Policy","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","HEO","Female","650","[c]","33280","33030"
"New entrant CS","2021","Policy","London","HEO","Male","555","[c]","33110","33570"
"New entrant CS","2021","Policy","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","SCS level","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","SEO","Female","170","[c]","40480","40050"
"New entrant CS","2021","Policy","London","SEO","Male","140","[c]","40700","40260"
"New entrant CS","2021","Policy","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","HEO","Female","30","[c]","29890","29360"
"New entrant CS","2021","Policy","South West (England)","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","HEO","Male","10","[c]","[c]","[c]"
