"Status","Year","Age","Disability","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared non-disabled","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Department for Work and Pensions","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Attorney General's Departments","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Department for Business, Energy and Industrial Strategy","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Department for Environment, Food and Rural Affairs","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Department for Transport","20","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Department for Work and Pensions","140","140","22110","21010"
"In post","2021","16-19","Declared non-disabled","White","Department of Health and Social Care","15","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Foreign, Commonwealth and Development Office","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","HM Revenue and Customs","65","60","20930","20140"
"In post","2021","16-19","Declared non-disabled","White","HM Treasury","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Home Office","25","25","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","White","Ministry of Defence","110","110","19130","19040"
