"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","EO","15","[c]","23340","23050"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","G7","20","[c]","50250","49100"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","HEO","25","[c]","29580","29540"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Outside London","SEO","35","[c]","36720","36030"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","London","G6","10","[c]","69190","68840"
"New entrant CS","2021","50-59","Attorney General's Departments","London","G7","25","[c]","54060","53510"
"New entrant CS","2021","50-59","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Outside London","G7","30","[c]","50420","48080"
"New entrant CS","2021","50-59","Attorney General's Departments","Outside London","HEO","15","[c]","38860","38000"
"New entrant CS","2021","50-59","Attorney General's Departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","London","G6","15","[c]","81820","89000"
"New entrant CS","2021","50-59","Cabinet Office","London","G7","15","[c]","56810","56340"
"New entrant CS","2021","50-59","Cabinet Office","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","London","SCS level","35","[c]","94070","72250"
"New entrant CS","2021","50-59","Cabinet Office","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Outside London","AO","10","[c]","20670","20800"
"New entrant CS","2021","50-59","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","AO","15","[c]","20980","20880"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","EO","25","[c]","24240","24250"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","G7","15","[c]","53800","52700"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Outside London","EO","10","[c]","25000","25000"
"New entrant CS","2021","50-59","Department for Education","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Outside London","HEO","10","[c]","29380","29360"
"New entrant CS","2021","50-59","Department for Education","Outside London","SEO","10","[c]","37030","36500"
"New entrant CS","2021","50-59","Department for Education","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","G7","10","[c]","53710","52290"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","AO","35","[c]","21050","21050"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","EO","25","[c]","24890","24920"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","G6","15","[c]","65580","65740"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","G7","30","[c]","50390","48370"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","HEO","15","[c]","29430","29180"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","SEO","25","[c]","36750","35900"
"New entrant CS","2021","50-59","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Outside London","AA","15","[c]","18610","18060"
"New entrant CS","2021","50-59","Department for Transport","Outside London","AO","65","[c]","23410","21590"
"New entrant CS","2021","50-59","Department for Transport","Outside London","EO","30","[c]","26530","26130"
"New entrant CS","2021","50-59","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Outside London","HEO","10","[c]","31820","31040"
"New entrant CS","2021","50-59","Department for Transport","Outside London","SEO","15","[c]","40800","39040"
"New entrant CS","2021","50-59","Department for Work and Pensions","London","AO","80","[c]","25100","25110"
"New entrant CS","2021","50-59","Department for Work and Pensions","London","EO","275","[c]","31050","31060"
"New entrant CS","2021","50-59","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Outside London","AO","785","[c]","21270","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Outside London","EO","1580","[c]","27860","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Outside London","G7","20","[c]","55780","56890"
"New entrant CS","2021","50-59","Department for Work and Pensions","Outside London","HEO","15","[c]","32870","31990"
"New entrant CS","2021","50-59","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Outside London","SEO","15","[c]","38700","37960"
"New entrant CS","2021","50-59","Department for Work and Pensions","Unknown","AO","15","[c]","21690","21010"
"New entrant CS","2021","50-59","Department for Work and Pensions","Unknown","EO","40","[c]","27570","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Work and Pensions","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","London","EO","30","[c]","25840","26880"
"New entrant CS","2021","50-59","Department of Health and Social Care","London","G6","25","[c]","68030","66230"
"New entrant CS","2021","50-59","Department of Health and Social Care","London","G7","45","[c]","54400","53360"
"New entrant CS","2021","50-59","Department of Health and Social Care","London","HEO","40","[c]","32530","32790"
"New entrant CS","2021","50-59","Department of Health and Social Care","London","SCS level","20","[c]","88910","83550"
"New entrant CS","2021","50-59","Department of Health and Social Care","London","SEO","55","[c]","40190","40070"
"New entrant CS","2021","50-59","Department of Health and Social Care","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Outside London","AO","20","[c]","19960","19630"
"New entrant CS","2021","50-59","Department of Health and Social Care","Outside London","EO","15","[c]","24300","23400"
"New entrant CS","2021","50-59","Department of Health and Social Care","Outside London","G6","15","[c]","65770","62400"
"New entrant CS","2021","50-59","Department of Health and Social Care","Outside London","G7","30","[c]","50430","49530"
"New entrant CS","2021","50-59","Department of Health and Social Care","Outside London","HEO","75","[c]","30980","30460"
"New entrant CS","2021","50-59","Department of Health and Social Care","Outside London","SCS level","15","[c]","109670","110680"
"New entrant CS","2021","50-59","Department of Health and Social Care","Outside London","SEO","50","[c]","39150","38890"
"New entrant CS","2021","50-59","ESTYN","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Outside London","AO","60","[c]","22350","22350"
"New entrant CS","2021","50-59","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Outside London","AO","315","[c]","20190","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","Outside London","EO","70","[c]","25360","25560"
"New entrant CS","2021","50-59","HM Revenue and Customs","Outside London","G6","15","[c]","65460","64670"
"New entrant CS","2021","50-59","HM Revenue and Customs","Outside London","G7","15","[c]","52930","52580"
"New entrant CS","2021","50-59","HM Revenue and Customs","Outside London","HEO","45","[c]","31840","31810"
"New entrant CS","2021","50-59","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Outside London","SEO","25","[c]","39380","38630"
"New entrant CS","2021","50-59","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","London","EO","20","[c]","28740","28650"
"New entrant CS","2021","50-59","Home Office","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","London","G7","20","[c]","57750","57430"
"New entrant CS","2021","50-59","Home Office","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","London","SEO","20","[c]","43100","41970"
"New entrant CS","2021","50-59","Home Office","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Outside London","AO","40","[c]","21430","21430"
"New entrant CS","2021","50-59","Home Office","Outside London","EO","115","[c]","26140","24880"
"New entrant CS","2021","50-59","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Outside London","G7","10","[c]","53360","52050"
"New entrant CS","2021","50-59","Home Office","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Outside London","SEO","10","[c]","38880","37450"
"New entrant CS","2021","50-59","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","AA","125","[c]","19090","19560"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","AO","185","[c]","23970","20920"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","EO","150","[c]","27080","26350"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","G6","10","[c]","82200","75500"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","G7","55","[c]","56600","54540"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","HEO","125","[c]","33180","33000"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","SEO","120","[c]","41330","40000"
"New entrant CS","2021","50-59","Ministry of Defence","Outside London","Unknown","30","[c]","43810","41000"
"New entrant CS","2021","50-59","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice","London","AA","25","[c]","20790","19060"
"New entrant CS","2021","50-59","Ministry of Justice","London","AO","90","[c]","23260","22680"
"New entrant CS","2021","50-59","Ministry of Justice","London","EO","20","[c]","26510","26410"
"New entrant CS","2021","50-59","Ministry of Justice","London","G7","15","[c]","60450","55740"
"New entrant CS","2021","50-59","Ministry of Justice","London","HEO","15","[c]","31750","30850"
"New entrant CS","2021","50-59","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice","London","SEO","20","[c]","41130","39530"
"New entrant CS","2021","50-59","Ministry of Justice","London","Unknown","20","[c]","27860","26810"
"New entrant CS","2021","50-59","Ministry of Justice","Outside London","AA","240","[c]","19260","20600"
"New entrant CS","2021","50-59","Ministry of Justice","Outside London","AO","280","[c]","21540","19930"
"New entrant CS","2021","50-59","Ministry of Justice","Outside London","EO","55","[c]","24140","24620"
"New entrant CS","2021","50-59","Ministry of Justice","Outside London","G7","20","[c]","53560","54600"
"New entrant CS","2021","50-59","Ministry of Justice","Outside London","HEO","35","[c]","29900","31920"
"New entrant CS","2021","50-59","Ministry of Justice","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice","Outside London","SEO","20","[c]","36830","37720"
"New entrant CS","2021","50-59","Ministry of Justice","Outside London","Unknown","135","[c]","21540","18460"
"New entrant CS","2021","50-59","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","London","EO","20","[c]","35620","36200"
"New entrant CS","2021","50-59","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","London","HEO","15","[c]","42220","40210"
"New entrant CS","2021","50-59","National Crime Agency","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","AO","10","[c]","20960","20800"
"New entrant CS","2021","50-59","National Crime Agency","Outside London","EO","80","[c]","33390","34140"
