"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice (excl. agencies)","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice (excl. agencies)","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice (excl. agencies)","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice (excl. agencies)","Westminster","London","15","[c]","63560","59010"
"Leaver CS","2021","50-59","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Lambeth","London","15","[c]","62750","50490"
"Leaver CS","2021","50-59","National Crime Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Wakefield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Warrington","Outside London","10","[c]","43950","39520"
"Leaver CS","2021","50-59","National Crime Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Records of Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Records of Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Savings and Investments","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Savings and Investments","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","10","[c]","57840","74280"
"Leaver CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education, Children's Services and Skills","York","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of the Public Guardian","Birmingham","Outside London","10","[c]","23250","21250"
"Leaver CS","2021","50-59","Office of the Public Guardian","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Planning Inspectorate","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Barnet","London","15","[c]","51630","45340"
"Leaver CS","2021","50-59","Public Health England","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Lambeth","London","20","[c]","59960","47310"
"Leaver CS","2021","50-59","Public Health England","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Lewisham and Southwark","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Suffolk","Outside London","15","[c]","36430","35610"
"Leaver CS","2021","50-59","Public Health England","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Public Health England","Wiltshire","Outside London","15","[c]","44280","35530"
"Leaver CS","2021","50-59","Public Health England","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Registers of Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Revenue Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Royal Fleet Auxiliary","Unknown","Unknown","35","[c]","39190","34160"
"Leaver CS","2021","50-59","Rural Payments Agency","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Rural Payments Agency","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","10","[c]","37740","29350"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Courts and Tribunals Service","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Forestry","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Forestry","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Forestry","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","35","[c]","53600","46600"
"Leaver CS","2021","50-59","Scottish Government (excl. agencies)","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government (excl. agencies)","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Prison Service","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Prison Service","City of Edinburgh","Outside London","15","[c]","37260","33650"
"Leaver CS","2021","50-59","Scottish Prison Service","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Prison Service","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Prison Service","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Prison Service","Glasgow City","Outside London","15","[c]","33550","33650"
"Leaver CS","2021","50-59","Scottish Prison Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Prison Service","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Prison Service","Perth and Kinross and Stirling","Outside London","15","[c]","35630","33650"
"Leaver CS","2021","50-59","Scottish Public Pensions Agency","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Serious Fraud Office","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Security Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Security Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Student Awards Agency for Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Submarine Delivery Agency","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Submarine Delivery Agency","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Submarine Delivery Agency","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Submarine Delivery Agency","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Transport Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Transport Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Hydrographic Office","Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Intellectual Property Office","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Monmouthshire and Newport","Outside London","10","[c]","53630","51310"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South Hampshire","Outside London","30","[c]","22390","19520"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Valuation Office Agency","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
