"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Yorkshire and The Humber","North Yorkshire","SEO/HEO","25","[c]","36160","37020"
"New entrant CS","2021","40-49","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","AA/AO","60","[c]","21310","21010"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","EO","45","[c]","27120","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","G6/G7","25","[c]","57070","55000"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","SEO/HEO","20","[c]","34890","36500"
"New entrant CS","2021","40-49","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","AA/AO","90","[c]","20810","21010"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","EO","165","[c]","27050","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","G6/G7","65","[c]","53870","49530"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","SEO/HEO","85","[c]","34810","36340"
"New entrant CS","2021","40-49","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","70","[c]","21140","20600"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","EO","90","[c]","26700","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","15","[c]","57690","52230"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","30","[c]","36110","36330"
"New entrant CS","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","45","[c]","20370","20800"
"New entrant CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","70","[c]","27390","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Lincolnshire","AA/AO","35","[c]","19990","20030"
"New entrant CS","2021","50-59","East Midlands (England)","Lincolnshire","EO","25","[c]","26970","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East Midlands (England)","Lincolnshire","SEO/HEO","15","[c]","35320","33000"
"New entrant CS","2021","50-59","East Midlands (England)","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","AA/AO","55","[c]","22480","21500"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","EO","70","[c]","28590","29290"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","SEO/HEO","15","[c]","35710","34000"
"New entrant CS","2021","50-59","East of England","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","East Anglia","AA/AO","100","[c]","21210","20600"
"New entrant CS","2021","50-59","East of England","East Anglia","EO","120","[c]","27220","27570"
"New entrant CS","2021","50-59","East of England","East Anglia","G6/G7","10","[c]","62750","59020"
"New entrant CS","2021","50-59","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","East Anglia","SEO/HEO","35","[c]","35040","34800"
"New entrant CS","2021","50-59","East of England","East Anglia","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","Essex","AA/AO","40","[c]","22250","21590"
"New entrant CS","2021","50-59","East of England","Essex","EO","70","[c]","28790","29290"
"New entrant CS","2021","50-59","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","Essex","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","East of England","Essex","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Inner London - East","AA/AO","45","[c]","23860","25110"
"New entrant CS","2021","50-59","London","Inner London - East","EO","110","[c]","30280","31060"
"New entrant CS","2021","50-59","London","Inner London - East","G6/G7","80","[c]","61150","60060"
"New entrant CS","2021","50-59","London","Inner London - East","SCS level","15","[c]","102320","98480"
"New entrant CS","2021","50-59","London","Inner London - East","SEO/HEO","85","[c]","39530","39530"
"New entrant CS","2021","50-59","London","Inner London - East","Unknown","10","[c]","26750","22350"
"New entrant CS","2021","50-59","London","Inner London - West","AA/AO","65","[c]","24060","22680"
"New entrant CS","2021","50-59","London","Inner London - West","EO","85","[c]","28960","28830"
"New entrant CS","2021","50-59","London","Inner London - West","G6/G7","180","[c]","60560","56340"
"New entrant CS","2021","50-59","London","Inner London - West","SCS level","65","[c]","96230","84000"
"New entrant CS","2021","50-59","London","Inner London - West","SEO/HEO","180","[c]","38450","38750"
"New entrant CS","2021","50-59","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Outer London - East and North East","AA/AO","30","[c]","24870","25110"
"New entrant CS","2021","50-59","London","Outer London - East and North East","EO","50","[c]","30920","31060"
"New entrant CS","2021","50-59","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Outer London - South","AA/AO","50","[c]","23790","25110"
"New entrant CS","2021","50-59","London","Outer London - South","EO","60","[c]","31210","31060"
"New entrant CS","2021","50-59","London","Outer London - South","G6/G7","20","[c]","66500","61750"
"New entrant CS","2021","50-59","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Outer London - South","SEO/HEO","30","[c]","40400","40520"
"New entrant CS","2021","50-59","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Outer London - West and North West","AA/AO","35","[c]","22810","22680"
"New entrant CS","2021","50-59","London","Outer London - West and North West","EO","105","[c]","30260","31060"
"New entrant CS","2021","50-59","London","Outer London - West and North West","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Outer London - West and North West","SEO/HEO","20","[c]","36020","34000"
"New entrant CS","2021","50-59","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","AA/AO","200","[c]","20670","21010"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","EO","75","[c]","26880","27570"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","G6/G7","15","[c]","55340","52660"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","30","[c]","35230","35090"
"New entrant CS","2021","50-59","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","AA/AO","60","[c]","20930","21010"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","EO","20","[c]","26160","27570"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Tees Valley and Durham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Cheshire","AA/AO","35","[c]","20900","21010"
"New entrant CS","2021","50-59","North West (England)","Cheshire","EO","55","[c]","29480","27570"
"New entrant CS","2021","50-59","North West (England)","Cheshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Cheshire","SEO/HEO","15","[c]","38470","40210"
"New entrant CS","2021","50-59","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Cumbria","AA/AO","10","[c]","21530","21050"
"New entrant CS","2021","50-59","North West (England)","Cumbria","EO","10","[c]","27480","25730"
"New entrant CS","2021","50-59","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Cumbria","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","AA/AO","105","[c]","20120","20140"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","EO","115","[c]","27010","27570"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","G6/G7","30","[c]","60210","58000"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","SEO/HEO","40","[c]","34780","33810"
"New entrant CS","2021","50-59","North West (England)","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Lancashire","AA/AO","155","[c]","20990","21010"
"New entrant CS","2021","50-59","North West (England)","Lancashire","EO","30","[c]","27300","27570"
"New entrant CS","2021","50-59","North West (England)","Lancashire","G6/G7","10","[c]","58020","58000"
"New entrant CS","2021","50-59","North West (England)","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Merseyside","AA/AO","75","[c]","20420","20140"
"New entrant CS","2021","50-59","North West (England)","Merseyside","EO","45","[c]","26270","27570"
"New entrant CS","2021","50-59","North West (England)","Merseyside","G6/G7","10","[c]","54920","52710"
"New entrant CS","2021","50-59","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North West (England)","Merseyside","SEO/HEO","25","[c]","34420","34810"
"New entrant CS","2021","50-59","North West (England)","Merseyside","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","Northern Ireland","AA/AO","25","[c]","20280","20140"
"New entrant CS","2021","50-59","Northern Ireland","Northern Ireland","EO","20","[c]","27260","25560"
"New entrant CS","2021","50-59","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","AA/AO","145","[c]","20950","20760"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","EO","60","[c]","27190","27570"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","G6/G7","30","[c]","61740","61010"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","SEO/HEO","60","[c]","37490","38540"
"New entrant CS","2021","50-59","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Highlands and Islands","AA/AO","25","[c]","20970","20780"
"New entrant CS","2021","50-59","Scotland","Highlands and Islands","EO","20","[c]","27160","27570"
"New entrant CS","2021","50-59","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","North Eastern Scotland","AA/AO","10","[c]","24310","20910"
"New entrant CS","2021","50-59","Scotland","North Eastern Scotland","EO","15","[c]","27330","27570"
"New entrant CS","2021","50-59","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","North Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Southern Scotland","AA/AO","45","[c]","20380","20140"
"New entrant CS","2021","50-59","Scotland","Southern Scotland","EO","35","[c]","27050","27570"
"New entrant CS","2021","50-59","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Southern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","AA/AO","90","[c]","20560","20060"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","EO","60","[c]","26920","27570"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","G6/G7","15","[c]","56250","52700"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","SEO/HEO","45","[c]","34730","33620"
"New entrant CS","2021","50-59","Scotland","West Central Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","65","[c]","21930","20920"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","95","[c]","28720","27570"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","15","[c]","60740","53500"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","35","[c]","36250","37690"
"New entrant CS","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","24100","18460"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","AA/AO","120","[c]","22000","20140"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","EO","135","[c]","27620","27570"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","G6/G7","20","[c]","57440","53500"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","SEO/HEO","90","[c]","35210","36030"
"New entrant CS","2021","50-59","South East (England)","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Kent","AA/AO","50","[c]","23950","24180"
"New entrant CS","2021","50-59","South East (England)","Kent","EO","135","[c]","28990","29290"
"New entrant CS","2021","50-59","South East (England)","Kent","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Kent","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Kent","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","AA/AO","80","[c]","22060","21010"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","EO","155","[c]","28040","27570"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","G6/G7","10","[c]","58910","56390"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","SEO/HEO","10","[c]","36590","39960"
"New entrant CS","2021","50-59","South East (England)","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Cornwall and Isles of Scilly","AA/AO","10","[c]","20550","21010"
"New entrant CS","2021","50-59","South West (England)","Cornwall and Isles of Scilly","EO","25","[c]","27390","27570"
"New entrant CS","2021","50-59","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Devon","AA/AO","80","[c]","20950","21010"
"New entrant CS","2021","50-59","South West (England)","Devon","EO","60","[c]","27020","27570"
"New entrant CS","2021","50-59","South West (England)","Devon","G6/G7","10","[c]","53470","51670"
"New entrant CS","2021","50-59","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Devon","SEO/HEO","20","[c]","36640","37080"
"New entrant CS","2021","50-59","South West (England)","Devon","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Dorset and Somerset","AA/AO","35","[c]","20900","21010"
"New entrant CS","2021","50-59","South West (England)","Dorset and Somerset","EO","45","[c]","27170","27570"
"New entrant CS","2021","50-59","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Dorset and Somerset","SEO/HEO","10","[c]","36960","34310"
"New entrant CS","2021","50-59","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","100","[c]","20990","20920"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","125","[c]","27060","27570"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","65","[c]","57490","55290"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","[c]","96240","93000"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","140","[c]","37090","37080"
"New entrant CS","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","[c]","37730","39000"
"New entrant CS","2021","50-59","Unknown","Unknown","AA/AO","20","[c]","21390","21010"
"New entrant CS","2021","50-59","Unknown","Unknown","EO","40","[c]","27470","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","SEO/HEO","15","[c]","37750","37300"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales","East Wales","AA/AO","85","[c]","20640","20140"
"New entrant CS","2021","50-59","Wales","East Wales","EO","35","[c]","26350","27570"
"New entrant CS","2021","50-59","Wales","East Wales","G6/G7","20","[c]","55130","53500"
"New entrant CS","2021","50-59","Wales","East Wales","SEO/HEO","35","[c]","36090","36030"
"New entrant CS","2021","50-59","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales","West Wales and The Valleys","AA/AO","70","[c]","20850","21010"
"New entrant CS","2021","50-59","Wales","West Wales and The Valleys","EO","30","[c]","27390","27570"
"New entrant CS","2021","50-59","Wales","West Wales and The Valleys","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales","West Wales and The Valleys","SEO/HEO","15","[c]","37860","39040"
"New entrant CS","2021","50-59","Wales","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","25","[c]","24190","21010"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","25","[c]","27020","27570"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","AA/AO","65","[c]","20820","20600"
"New entrant CS","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","EO","75","[c]","27400","27570"
"New entrant CS","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","G6/G7","10","[c]","55620","52580"
"New entrant CS","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","20","[c]","34500","33000"
"New entrant CS","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","AA/AO","60","[c]","20540","20840"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","EO","80","[c]","27570","27570"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","G6/G7","30","[c]","55310","50910"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","SEO/HEO","50","[c]","36360","36300"
"New entrant CS","2021","50-59","West Midlands (England)","West Midlands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","25","[c]","21060","20600"
"New entrant CS","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","35","[c]","26790","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","North Yorkshire","AA/AO","30","[c]","21880","20920"
"New entrant CS","2021","50-59","Yorkshire and The Humber","North Yorkshire","EO","45","[c]","26870","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","North Yorkshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","North Yorkshire","SEO/HEO","30","[c]","37150","35900"
"New entrant CS","2021","50-59","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","South Yorkshire","AA/AO","70","[c]","20950","21010"
"New entrant CS","2021","50-59","Yorkshire and The Humber","South Yorkshire","EO","40","[c]","27550","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","South Yorkshire","G6/G7","10","[c]","59360","59590"
"New entrant CS","2021","50-59","Yorkshire and The Humber","South Yorkshire","SEO/HEO","20","[c]","36190","36500"
"New entrant CS","2021","50-59","Yorkshire and The Humber","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","AA/AO","70","[c]","20630","20740"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","EO","105","[c]","27630","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","G6/G7","40","[c]","56230","52580"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","SEO/HEO","65","[c]","33940","32410"
"New entrant CS","2021","50-59","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","10","[c]","20130","20140"
"New entrant CS","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","EO","15","[c]","27470","27570"
"New entrant CS","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","10","[c]","19700","19340"
"New entrant CS","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","27570","27570"
"New entrant CS","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Bedfordshire and Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Bedfordshire and Hertfordshire","EO","15","[c]","28430","28430"
"New entrant CS","2021","60-64","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","East Anglia","AA/AO","25","[c]","20390","20600"
"New entrant CS","2021","60-64","East of England","East Anglia","EO","15","[c]","27870","27570"
"New entrant CS","2021","60-64","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Essex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Essex","EO","15","[c]","28620","29290"
"New entrant CS","2021","60-64","East of England","Essex","SCS level","[c]","[c]","[c]","[c]"
