"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Other","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Bedfordshire and Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","15","[c]","31790","30230"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","10","[c]","39190","36970"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Hampshire and Isle of Wight","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Inner London - East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Inner London - East","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Inner London - East","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Inner London - East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Inner London - West","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Inner London - West","EO","EO","150","[c]","28170","27680"
"Leaver Dept.","2021","Policy","Inner London - West","G6/G7","G6","115","[c]","64180","64380"
"Leaver Dept.","2021","Policy","Inner London - West","G6/G7","G7","375","[c]","53900","53380"
"Leaver Dept.","2021","Policy","Inner London - West","SCS level","SCS level","80","[c]","86410","76540"
"Leaver Dept.","2021","Policy","Inner London - West","SEO/HEO","HEO","455","[c]","33670","33210"
"Leaver Dept.","2021","Policy","Inner London - West","SEO/HEO","SEO","220","[c]","40640","40050"
"Leaver Dept.","2021","Policy","Inner London - West","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North Yorkshire","SEO/HEO","HEO","15","[c]","31480","30080"
"Leaver Dept.","2021","Policy","North Yorkshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northumberland and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northumberland and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northumberland and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northumberland and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - South","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - South","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - West and North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Surrey, East and West Sussex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Central Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Wales and The Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Wales and The Valleys","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Wales","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Essex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","25","[c]","23240","24010"
"Leaver Dept.","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","20","[c]","51450","54540"
"Leaver Dept.","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","55","[c]","28740","28660"
"Leaver Dept.","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","35","[c]","39100","40230"
"Leaver Dept.","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Hampshire and Isle of Wight","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Hampshire and Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - East","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - East","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - West","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - West","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - West","G6/G7","G7","20","[c]","56260","57460"
"Leaver Dept.","2021","Project Delivery","Inner London - West","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - West","SEO/HEO","HEO","25","[c]","33740","33090"
"Leaver Dept.","2021","Project Delivery","Inner London - West","SEO/HEO","SEO","25","[c]","42790","42470"
"Leaver Dept.","2021","Project Delivery","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northumberland and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northumberland and Tyne and Wear","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northumberland and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outer London - South","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outer London - South","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outer London - South","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outer London - South","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Southern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Derbyshire and Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Hampshire and Isle of Wight","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
