"Status","Year","Age","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Inner London - East","Lewisham and Southwark","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Inner London - West","Westminster","50","[c]","79450","72000"
"New entrant CS","2021","50-59","Commercial","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Derbyshire and Nottinghamshire","Nottingham","15","[c]","26900","25560"
"New entrant CS","2021","50-59","Communications","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Greater Manchester","Greater Manchester South West","10","[c]","27640","25560"
"New entrant CS","2021","50-59","Communications","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Inner London - West","Westminster","15","[c]","49890","52100"
"New entrant CS","2021","50-59","Communications","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Northumberland and Tyne and Wear","Tyneside","25","[c]","27270","25560"
"New entrant CS","2021","50-59","Communications","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Outer London - West and North West","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Inner London - West","Westminster","15","[c]","42560","37350"
"New entrant CS","2021","50-59","Counter Fraud","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Eastern Scotland","City of Edinburgh","35","[c]","20430","20140"
"New entrant CS","2021","50-59","Debt","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Northumberland and Tyne and Wear","Tyneside","30","[c]","20480","20140"
"New entrant CS","2021","50-59","Debt","Outer London - South","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Southern Scotland","South Lanarkshire","15","[c]","20140","20140"
"New entrant CS","2021","50-59","Debt","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cheshire","Warrington","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Devon","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","East Wales","Monmouthshire and Newport","10","[c]","44420","49100"
"New entrant CS","2021","50-59","Digital, Data & Technology","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Hampshire and Isle of Wight","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Inner London - East","Tower Hamlets","20","[c]","59640","60070"
"New entrant CS","2021","50-59","Digital, Data & Technology","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Inner London - West","Westminster","35","[c]","50290","52290"
"New entrant CS","2021","50-59","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Merseyside","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Shropshire and Staffordshire","Telford and Wrekin","10","[c]","45340","45610"
"New entrant CS","2021","50-59","Digital, Data & Technology","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Yorkshire","Bradford","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Inner London - West","Westminster","20","[c]","48070","37640"
"New entrant CS","2021","50-59","Finance","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Yorkshire","Leeds","10","[c]","41050","34550"
"New entrant CS","2021","50-59","Grants Management","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","29820","23000"
"New entrant CS","2021","50-59","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Greater Manchester","Greater Manchester South East","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Inner London - West","Westminster","20","[c]","54940","53300"
"New entrant CS","2021","50-59","Human Resources","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Northumberland and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Eastern Scotland","City of Edinburgh","10","[c]","20580","20070"
"New entrant CS","2021","50-59","Legal","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Inner London - West","Westminster","35","[c]","54470","55000"
"New entrant CS","2021","50-59","Legal","Kent","East Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
