"Status","Year","Age","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","44300","45000"
"New entrant CS","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Inner London - West","Westminster","35","[c]","50650","42470"
"New entrant CS","2021","40-49","Finance","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northumberland and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Outer London - West and North West","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Yorkshire","Leeds","10","[c]","43150","49530"
"New entrant CS","2021","40-49","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Greater Manchester","Greater Manchester South East","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Inner London - West","Westminster","20","[c]","44000","44500"
"New entrant CS","2021","40-49","Human Resources","Kent","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Merseyside","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Merseyside","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Outer London - South","Croydon","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South Yorkshire","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Yorkshire","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","Greater Manchester","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","Inner London - West","Westminster","15","[c]","61940","70500"
"New entrant CS","2021","40-49","Inspector of Education and Training","North Yorkshire","York","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","West Midlands","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","Inner London - West","Westminster","15","[c]","62680","66230"
"New entrant CS","2021","40-49","Intelligence Analysis","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","Inner London - West","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Inner London - West","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Greater Manchester","Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Hampshire and Isle of Wight","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - West","Westminster","60","[c]","52310","50520"
"New entrant CS","2021","40-49","Legal","Kent","East Kent","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Northumberland and Tyne and Wear","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Midlands","Birmingham","10","[c]","47600","48080"
"New entrant CS","2021","40-49","Legal","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Devon","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","East Wales","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Hampshire and Isle of Wight","North Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","North Yorkshire","North Yorkshire CC","15","[c]","44850","36600"
"New entrant CS","2021","40-49","Medicine","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","20","[c]","23240","21500"
"New entrant CS","2021","40-49","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire","15","[c]","23440","22180"
"New entrant CS","2021","40-49","Operational Delivery","Bedfordshire and Hertfordshire","Luton","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","[c]","26600","24020"
"New entrant CS","2021","40-49","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","15","[c]","30320","26430"
"New entrant CS","2021","40-49","Operational Delivery","Cheshire","Cheshire East","15","[c]","23180","20600"
"New entrant CS","2021","40-49","Operational Delivery","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Cheshire","Warrington","35","[c]","32560","33800"
"New entrant CS","2021","40-49","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Cumbria","East Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","10","[c]","20970","20600"
"New entrant CS","2021","40-49","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","45","[c]","26030","24250"
"New entrant CS","2021","40-49","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Delivery","Devon","Devon CC","35","[c]","29710","22850"
"New entrant CS","2021","40-49","Operational Delivery","Devon","Plymouth","20","[c]","21540","20880"
"New entrant CS","2021","40-49","Operational Delivery","Devon","Torbay","[c]","[c]","[c]","[c]"
