"Status","Year","Organisation","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Public Health England","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Medicine","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Medicine","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Medicine","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Medicine","Outside London","Heterosexual / straight","35","[c]","68930","82100"
"New entrant CS","2021","Public Health England","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Medicine","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Operational Delivery","London","Heterosexual / straight","455","[c]","36410","32330"
"New entrant CS","2021","Public Health England","Operational Delivery","London","LGBO","40","[c]","32860","31400"
"New entrant CS","2021","Public Health England","Operational Delivery","London","Undeclared","115","[c]","37630","32330"
"New entrant CS","2021","Public Health England","Operational Delivery","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","Heterosexual / straight","515","[c]","29460","25010"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","LGBO","30","[c]","28150","22360"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","Undeclared","90","[c]","29220","23140"
"New entrant CS","2021","Public Health England","Operational Delivery","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","London","Heterosexual / straight","130","[c]","35740","32650"
"New entrant CS","2021","Public Health England","Science and Engineering","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","Heterosexual / straight","285","[c]","32370","30460"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","Undeclared","45","[c]","30070","30880"
"New entrant CS","2021","Public Health England","Science and Engineering","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Operational Delivery","Outside London","Unknown","40","[c]","22700","21050"
"New entrant CS","2021","Rural Payments Agency","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","Undeclared","70","[c]","21750","20850"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Forestry","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","Heterosexual / straight","290","[c]","36420","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","LGBO","45","[c]","32760","30650"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government (excl. agencies)","Unknown","Outside London","Unknown","425","[c]","38330","30650"
"New entrant CS","2021","Scottish Housing Regulator","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Housing Regulator","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Human Resources","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Operational Delivery","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Operational Delivery","Outside London","Unknown","195","[c]","21370","20810"
"New entrant CS","2021","Scottish Prison Service","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Other","Outside London","Unknown","45","[c]","24780","24620"
"New entrant CS","2021","Scottish Prison Service","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Prison Service","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Public Pensions Agency","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Counter Fraud","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Digital, Data and Technology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Serious Fraud Office","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Unknown","Outside London","Heterosexual / straight","230","[c]","24980","20060"
"New entrant CS","2021","Social Security Scotland","Unknown","Outside London","LGBO","30","[c]","25800","20060"
"New entrant CS","2021","Social Security Scotland","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Social Security Scotland","Unknown","Outside London","Unknown","115","[c]","27180","20060"
"New entrant CS","2021","Standards and Testing Agency","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Standards and Testing Agency","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Unknown","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Student Awards Agency for Scotland","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Commercial","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Finance","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Operational Delivery","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Project Delivery","Outside London","Heterosexual / straight","40","[c]","41020","40250"
"New entrant CS","2021","Submarine Delivery Agency","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Science and Engineering","Outside London","Heterosexual / straight","50","[c]","36320","33000"
"New entrant CS","2021","Submarine Delivery Agency","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Science and Engineering","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Submarine Delivery Agency","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Teaching Regulation Agency","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Operational Delivery","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Unknown","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Transport Scotland","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Human Resources","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
