"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","International Trade","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Female","Heterosexual / straight","45","[c]","28100","26350"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Male","Heterosexual / straight","50","[c]","34050","31900"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Female","Heterosexual / straight","190","[c]","47280","50500"
"New entrant CS","2021","Legal","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Female","Unknown","50","[c]","43660","40000"
"New entrant CS","2021","Legal","London","Male","Heterosexual / straight","85","[c]","46740","50500"
"New entrant CS","2021","Legal","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Male","Unknown","35","[c]","42280","36800"
"New entrant CS","2021","Legal","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","Female","Heterosexual / straight","210","[c]","39570","38000"
"New entrant CS","2021","Legal","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","Female","Unknown","85","[c]","36000","26970"
"New entrant CS","2021","Legal","Outside London","Male","Heterosexual / straight","140","[c]","42320","48080"
"New entrant CS","2021","Legal","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","Male","Unknown","45","[c]","34240","25560"
"New entrant CS","2021","Legal","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","Female","Heterosexual / straight","165","[c]","43530","37570"
"New entrant CS","2021","Medicine","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","Female","Unknown","65","[c]","44460","33780"
"New entrant CS","2021","Medicine","Outside London","Male","Heterosexual / straight","60","[c]","58570","52420"
"New entrant CS","2021","Medicine","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","Female","Heterosexual / straight","1155","[c]","31410","27850"
"New entrant CS","2021","Operational Delivery","London","Female","LGBO","100","[c]","30400","28590"
"New entrant CS","2021","Operational Delivery","London","Female","Undeclared","145","[c]","32760","30850"
"New entrant CS","2021","Operational Delivery","London","Female","Unknown","705","[c]","27630","25720"
"New entrant CS","2021","Operational Delivery","London","Male","Heterosexual / straight","670","[c]","33620","30220"
"New entrant CS","2021","Operational Delivery","London","Male","LGBO","80","[c]","31020","30000"
"New entrant CS","2021","Operational Delivery","London","Male","Undeclared","90","[c]","35730","31460"
"New entrant CS","2021","Operational Delivery","London","Male","Unknown","530","[c]","28460","28650"
"New entrant CS","2021","Operational Delivery","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Outside London","Female","Heterosexual / straight","3865","[c]","24040","22430"
"New entrant CS","2021","Operational Delivery","Outside London","Female","LGBO","395","[c]","23480","22850"
"New entrant CS","2021","Operational Delivery","Outside London","Female","Undeclared","325","[c]","24690","21460"
"New entrant CS","2021","Operational Delivery","Outside London","Female","Unknown","2500","[c]","22440","21430"
"New entrant CS","2021","Operational Delivery","Outside London","Male","Heterosexual / straight","2795","[c]","25770","22850"
"New entrant CS","2021","Operational Delivery","Outside London","Male","LGBO","265","[c]","23830","22350"
"New entrant CS","2021","Operational Delivery","Outside London","Male","Undeclared","165","[c]","25920","22430"
"New entrant CS","2021","Operational Delivery","Outside London","Male","Unknown","2195","[c]","23690","22350"
"New entrant CS","2021","Operational Delivery","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","Female","Heterosexual / straight","170","[c]","32730","27750"
"New entrant CS","2021","Other","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","Female","Unknown","120","[c]","33920","28650"
"New entrant CS","2021","Other","London","Male","Heterosexual / straight","155","[c]","34900","28000"
"New entrant CS","2021","Other","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","Male","Unknown","90","[c]","36270","28650"
"New entrant CS","2021","Other","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","Female","Heterosexual / straight","465","[c]","23860","20920"
"New entrant CS","2021","Other","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","Female","Unknown","90","[c]","23730","20920"
"New entrant CS","2021","Other","Outside London","Male","Heterosexual / straight","395","[c]","26840","24880"
"New entrant CS","2021","Other","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","Male","Undeclared","30","[c]","33320","23450"
"New entrant CS","2021","Other","Outside London","Male","Unknown","155","[c]","27430","24880"
"New entrant CS","2021","Other","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","Female","Heterosexual / straight","680","[c]","37270","33570"
"New entrant CS","2021","Policy","London","Female","LGBO","110","[c]","35590","33570"
"New entrant CS","2021","Policy","London","Female","Undeclared","100","[c]","36910","33570"
"New entrant CS","2021","Policy","London","Female","Unknown","500","[c]","37500","32790"
"New entrant CS","2021","Policy","London","Male","Heterosexual / straight","585","[c]","38370","33570"
"New entrant CS","2021","Policy","London","Male","LGBO","100","[c]","37850","33570"
"New entrant CS","2021","Policy","London","Male","Undeclared","75","[c]","38120","33570"
"New entrant CS","2021","Policy","London","Male","Unknown","365","[c]","41430","34710"
"New entrant CS","2021","Policy","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","Female","Heterosexual / straight","255","[c]","32560","30190"
"New entrant CS","2021","Policy","Outside London","Female","LGBO","40","[c]","32070","29360"
"New entrant CS","2021","Policy","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","Female","Unknown","155","[c]","37350","32790"
"New entrant CS","2021","Policy","Outside London","Male","Heterosexual / straight","180","[c]","36580","32830"
"New entrant CS","2021","Policy","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","Male","Unknown","115","[c]","37310","32870"
"New entrant CS","2021","Policy","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","Female","Heterosexual / straight","90","[c]","40000","34710"
"New entrant CS","2021","Project Delivery","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","Female","Unknown","50","[c]","42470","35050"
"New entrant CS","2021","Project Delivery","London","Male","Heterosexual / straight","80","[c]","45250","38350"
"New entrant CS","2021","Project Delivery","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","Male","Unknown","45","[c]","42100","39530"
"New entrant CS","2021","Project Delivery","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","Female","Heterosexual / straight","280","[c]","34320","33000"
"New entrant CS","2021","Project Delivery","Outside London","Female","LGBO","35","[c]","31030","29000"
"New entrant CS","2021","Project Delivery","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","Female","Unknown","90","[c]","33810","31370"
"New entrant CS","2021","Project Delivery","Outside London","Male","Heterosexual / straight","320","[c]","38230","36740"
