"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Home Office (incl. agencies)","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Counter Fraud","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Digital, Data and Technology","London","Croydon","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Digital, Data and Technology","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Economics","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Finance","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Finance","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Finance","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Human Resources","London","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Human Resources","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Human Resources","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Human Resources","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Human Resources","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Human Resources","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Human Resources","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Intelligence Analysis","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Knowledge and Information Management","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","East of England","Peterborough","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","London","Camden and City of London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","London","Croydon","40","[c]","35010","28990"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","London","Harrow and Hillingdon","10","[c]","28810","28750"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","London","Hounslow and Richmond upon Thames","10","[c]","30630","28810"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","London","Lambeth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","London","Westminster","35","[c]","48220","41190"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","North East (England)","Durham CC","25","[c]","22050","21430"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","North East (England)","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","North West (England)","Greater Manchester South West","10","[c]","27690","26130"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","North West (England)","Liverpool","75","[c]","24320","24110"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","North West (England)","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","North West (England)","Sefton","10","[c]","23280","21430"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Scotland","Glasgow City","20","[c]","24280","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","South East (England)","Portsmouth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","West Midlands (England)","Solihull","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Yorkshire and The Humber","Leeds","20","[c]","25610","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Delivery","Yorkshire and The Humber","Sheffield","30","[c]","27530","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Research","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Research","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Operational Research","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","London","Croydon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","London","Westminster","25","[c]","45170","41970"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Other","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","London","Westminster","130","[c]","51180","46070"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Policy","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","London","Croydon","20","[c]","55130","56920"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","London","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","North West (England)","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Project Delivery","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Science and Engineering","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Science and Engineering","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Science and Engineering","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Security","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Security","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Security","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Social Research","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Social Research","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Statistics","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","East of England","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","London","Croydon","40","[c]","37840","33960"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","London","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","London","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","London","Lambeth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","London","Westminster","85","[c]","43520","40640"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","North East (England)","Durham CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","North West (England)","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","North West (England)","Liverpool","20","[c]","25050","24110"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","North West (England)","Sefton","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Northern Ireland","Belfast","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Scotland","Glasgow City","10","[c]","29720","24700"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","West Midlands (England)","Solihull","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Unknown","Yorkshire and The Humber","Sheffield","15","[c]","32360","29860"
"Leaver Dept.","2021","Insolvency Service","Commercial","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Communications","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Counter Fraud","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Counter Fraud","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Digital, Data and Technology","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Finance","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Knowledge and Information Management","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Legal","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Operational Delivery","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Project Delivery","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Project Delivery","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Project Delivery","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Statistics","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Statistics","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Finance","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Operational Delivery","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Operational Delivery","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Commercial","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Communications","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Finance","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Legal","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","East Midlands (England)","Nottingham","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Operational Delivery","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Policy","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Digital, Data and Technology","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Knowledge and Information Management","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","South East (England)","South Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Operational Delivery","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Policy","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Policy","South East (England)","Southampton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Communications","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Medicine","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Policy","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","London","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Unknown","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Commercial","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
