"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Revenue and Customs","Calderdale and Kirklees","Outside London","15","[c]","20380","19850"
"Leaver CS","2021","HM Revenue and Customs","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","London","245","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","275","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","Outside London","135","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","London","75","[c]","34690","30000"
"Leaver CS","2021","HM Revenue and Customs","Derry City and Strabane","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Dudley","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Durham CC","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Ealing","London","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Glasgow City","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Gloucestershire","Outside London","15","[c]","32800","26500"
"Leaver CS","2021","HM Revenue and Customs","Greater Manchester South West","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Hackney and Newham","London","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Hertfordshire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Kingston upon Hull, City of","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Leeds","Outside London","130","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Leicester","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Lincolnshire","Outside London","80","[c]","29990","26500"
"Leaver CS","2021","HM Revenue and Customs","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Liverpool","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Luton","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Manchester","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Mid Kent","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Mid Lancashire","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North and North East Lincolnshire","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North Lanarkshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Nottingham","Outside London","125","[c]","25310","25500"
"Leaver CS","2021","HM Revenue and Customs","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Peterborough","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Plymouth","Outside London","10","[c]","21010","20990"
"Leaver CS","2021","HM Revenue and Customs","Portsmouth","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Sefton","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Sheffield","Outside London","170","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Shropshire CC","Outside London","15","[c]","32850","30960"
"Leaver CS","2021","HM Revenue and Customs","Solihull","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South Lanarkshire","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Southend-on-Sea","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Stoke-on-Trent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Suffolk","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Sunderland","Outside London","145","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Swansea","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Telford and Wrekin","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Tower Hamlets","London","110","[c]","36280","28950"
"Leaver CS","2021","HM Revenue and Customs","Tyneside","Outside London","325","[c]","32420","25000"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Lothian","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Northamptonshire","Outside London","170","[c]","29650","26500"
"Leaver CS","2021","HM Revenue and Customs","West Sussex (South West)","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Westminster","London","95","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wolverhampton","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Camden and City of London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Westminster","London","85","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Barnet","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Bedford","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Belfast","Outside London","25","[c]","22850","21430"
"Leaver CS","2021","Home Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Camden and City of London","London","20","[c]","33770","30090"
"Leaver CS","2021","Home Office","Cardiff and Vale of Glamorgan","Outside London","15","[c]","27860","25820"
"Leaver CS","2021","Home Office","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Croydon","London","220","[c]","36770","29080"
"Leaver CS","2021","Home Office","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Durham CC","Outside London","40","[c]","23080","21010"
"Leaver CS","2021","Home Office","East Kent","Outside London","65","[c]","26090","26360"
"Leaver CS","2021","Home Office","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Glasgow City","Outside London","40","[c]","24390","21430"
"Leaver CS","2021","Home Office","Greater Manchester South West","Outside London","20","[c]","26140","24560"
"Leaver CS","2021","Home Office","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Harrow and Hillingdon","London","70","[c]","31640","29240"
"Leaver CS","2021","Home Office","Hounslow and Richmond upon Thames","London","30","[c]","27570","27760"
"Leaver CS","2021","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lambeth","London","15","[c]","31060","28670"
"Leaver CS","2021","Home Office","Leeds","Outside London","25","[c]","24690","24510"
"Leaver CS","2021","Home Office","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lewisham and Southwark","London","10","[c]","29230","29270"
"Leaver CS","2021","Home Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Liverpool","Outside London","150","[c]","24020","21430"
"Leaver CS","2021","Home Office","Luton","Outside London","10","[c]","25160","25850"
"Leaver CS","2021","Home Office","Manchester","Outside London","20","[c]","29260","27370"
"Leaver CS","2021","Home Office","Monmouthshire and Newport","Outside London","20","[c]","26800","21430"
"Leaver CS","2021","Home Office","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Peterborough","Outside London","20","[c]","20830","21010"
"Leaver CS","2021","Home Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Portsmouth","Outside London","15","[c]","27660","24890"
"Leaver CS","2021","Home Office","Sefton","Outside London","35","[c]","23740","21010"
"Leaver CS","2021","Home Office","Sheffield","Outside London","75","[c]","25840","21430"
"Leaver CS","2021","Home Office","Solihull","Outside London","25","[c]","25330","22770"
"Leaver CS","2021","Home Office","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Suffolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Thurrock","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Sussex (North East)","Outside London","20","[c]","25870","26100"
"Leaver CS","2021","Home Office","Westminster","London","215","[c]","43440","37140"
"Leaver CS","2021","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Antrim and Newtownabbey","Outside London","10","[c]","27190","22990"
"Leaver CS","2021","Ministry of Defence","Ards and North Down","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","425","[c]","37760","34260"
"Leaver CS","2021","Ministry of Defence","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire","Outside London","60","[c]","30520","27050"
"Leaver CS","2021","Ministry of Defence","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Birmingham","Outside London","20","[c]","37840","36050"
"Leaver CS","2021","Ministry of Defence","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Buckinghamshire CC","Outside London","60","[c]","31340","29930"
"Leaver CS","2021","Ministry of Defence","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cambridgeshire CC","Outside London","50","[c]","31970","32430"
"Leaver CS","2021","Ministry of Defence","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","10","[c]","28130","28940"
"Leaver CS","2021","Ministry of Defence","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","Outside London","15","[c]","25730","26670"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","Outside London","160","[c]","32230","28650"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","Outside London","10","[c]","27140","20730"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","Outside London","35","[c]","30910","32900"
"Leaver CS","2021","Ministry of Defence","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","45","[c]","26880","24910"
"Leaver CS","2021","Ministry of Defence","Derby","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon CC","Outside London","45","[c]","21660","20920"
"Leaver CS","2021","Ministry of Defence","Dorset CC","Outside London","45","[c]","30290","28300"
"Leaver CS","2021","Ministry of Defence","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","15","[c]","28430","26530"
"Leaver CS","2021","Ministry of Defence","East Cumbria","Outside London","25","[c]","21040","18330"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","75","[c]","34970","38070"
"Leaver CS","2021","Ministry of Defence","East Kent","Outside London","10","[c]","21180","20310"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","Outside London","35","[c]","29540","26930"
"Leaver CS","2021","Ministry of Defence","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","Outside London","35","[c]","33410","27990"
"Leaver CS","2021","Ministry of Defence","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","Outside London","10","[c]","29660","30800"
"Leaver CS","2021","Ministry of Defence","Glasgow City","Outside London","30","[c]","31380","26670"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","Outside London","20","[c]","30460","28470"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","Outside London","15","[c]","30600","21920"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","London","25","[c]","31240","22690"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","Outside London","20","[c]","26640","22500"
"Leaver CS","2021","Ministry of Defence","Hertfordshire","Outside London","25","[c]","34990","30750"
"Leaver CS","2021","Ministry of Defence","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","[c]","26390","21370"
"Leaver CS","2021","Ministry of Defence","Isle of Anglesey","Outside London","35","[c]","30360","30690"
"Leaver CS","2021","Ministry of Defence","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancaster and Wyre","Outside London","20","[c]","31220","26220"
"Leaver CS","2021","Ministry of Defence","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire CC and Rutland","Outside London","40","[c]","27610","21520"
"Leaver CS","2021","Ministry of Defence","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Outside London","120","[c]","29790","29930"
"Leaver CS","2021","Ministry of Defence","Lisburn and Castlereagh","Outside London","15","[c]","31220","22330"
"Leaver CS","2021","Ministry of Defence","Liverpool","Outside London","15","[c]","24080","21580"
"Leaver CS","2021","Ministry of Defence","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Medway","Outside London","10","[c]","30870","25660"
"Leaver CS","2021","Ministry of Defence","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Newry, Mourne and Down","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North and West Norfolk","Outside London","20","[c]","26290","21580"
"Leaver CS","2021","Ministry of Defence","North Hampshire","Outside London","35","[c]","28260","26670"
"Leaver CS","2021","Ministry of Defence","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire CC","Outside London","85","[c]","31100","25190"
"Leaver CS","2021","Ministry of Defence","Northumberland","Outside London","10","[c]","29580","20860"
"Leaver CS","2021","Ministry of Defence","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","85","[c]","39140","36960"
"Leaver CS","2021","Ministry of Defence","Oxfordshire","Outside London","80","[c]","27730","20920"
"Leaver CS","2021","Ministry of Defence","Perth and Kinross and Stirling","Outside London","15","[c]","31250","32430"
"Leaver CS","2021","Ministry of Defence","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Plymouth","Outside London","75","[c]","27780","26670"
"Leaver CS","2021","Ministry of Defence","Portsmouth","Outside London","105","[c]","31620","29200"
"Leaver CS","2021","Ministry of Defence","Powys","Outside London","20","[c]","23080","20180"
"Leaver CS","2021","Ministry of Defence","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire CC","Outside London","35","[c]","34710","31310"
"Leaver CS","2021","Ministry of Defence","Somerset","Outside London","90","[c]","33000","32820"
"Leaver CS","2021","Ministry of Defence","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Hampshire","Outside London","70","[c]","30580","31670"
"Leaver CS","2021","Ministry of Defence","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Staffordshire CC","Outside London","20","[c]","30020","26670"
"Leaver CS","2021","Ministry of Defence","Suffolk","Outside London","50","[c]","27140","24980"
"Leaver CS","2021","Ministry of Defence","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Telford and Wrekin","Outside London","10","[c]","38760","33300"
"Leaver CS","2021","Ministry of Defence","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","165","[c]","34930","32400"
"Leaver CS","2021","Ministry of Defence","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Warwickshire","Outside London","15","[c]","23620","21630"
"Leaver CS","2021","Ministry of Defence","West Cumbria","Outside London","15","[c]","37950","37120"
"Leaver CS","2021","Ministry of Defence","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Kent","Outside London","40","[c]","24020","17180"
"Leaver CS","2021","Ministry of Defence","West Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Surrey","Outside London","20","[c]","28320","21580"
"Leaver CS","2021","Ministry of Defence","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Westminster","London","100","[c]","47020","40920"
"Leaver CS","2021","Ministry of Defence","Wiltshire","Outside London","275","[c]","33470","32240"
"Leaver CS","2021","Ministry of Defence","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","York","Outside London","10","[c]","29650","26670"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","55","[c]","39910","40720"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Westminster","London","75","[c]","44170","40170"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","125","[c]","35770","26480"
"Leaver CS","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bedford","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Berkshire","Outside London","20","[c]","20900","21630"
"Leaver CS","2021","Ministry of Justice","Bexley and Greenwich","London","95","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Birmingham","Outside London","180","[c]","23510","20640"
"Leaver CS","2021","Ministry of Justice","Blackburn with Darwen","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bournemouth and Poole","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bradford","Outside London","15","[c]","20420","19840"
"Leaver CS","2021","Ministry of Justice","Breckland and South Norfolk","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Brent","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","10","[c]","21500","20100"
"Leaver CS","2021","Ministry of Justice","Brighton and Hove","Outside London","10","[c]","23720","20290"
"Leaver CS","2021","Ministry of Justice","Bristol, City of","Outside London","75","[c]","20880","19930"
"Leaver CS","2021","Ministry of Justice","Bromley","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Buckinghamshire CC","Outside London","80","[c]","[c]","[c]"
