"Status","Year","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","LGBO","35","[c]","38060","34020"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Education","Heterosexual / straight","185","[c]","34310","29360"
"New entrant CS","2021","No function","Department for Education","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Education","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Education","Unknown","140","[c]","36030","32940"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs","Heterosexual / straight","735","[c]","31180","29180"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs","LGBO","95","[c]","31530","28030"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs","Undeclared","80","[c]","29930","29180"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs","Unknown","235","[c]","33190","29180"
"New entrant CS","2021","No function","Department for International Trade","Heterosexual / straight","120","[c]","34380","31800"
"New entrant CS","2021","No function","Department for International Trade","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for International Trade","Unknown","85","[c]","31900","31800"
"New entrant CS","2021","No function","Department for Transport","Heterosexual / straight","415","[c]","30440","26590"
"New entrant CS","2021","No function","Department for Transport","LGBO","55","[c]","28140","29970"
"New entrant CS","2021","No function","Department for Transport","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Transport","Unknown","410","[c]","28080","26130"
"New entrant CS","2021","No function","Department for Work and Pensions","Heterosexual / straight","130","[c]","31940","26370"
"New entrant CS","2021","No function","Department for Work and Pensions","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Work and Pensions","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department of Health and Social Care","Heterosexual / straight","1590","[c]","34810","31370"
"New entrant CS","2021","No function","Department of Health and Social Care","LGBO","140","[c]","32380","28780"
"New entrant CS","2021","No function","Department of Health and Social Care","Undeclared","310","[c]","37190","32330"
"New entrant CS","2021","No function","Department of Health and Social Care","Unknown","535","[c]","40390","32790"
"New entrant CS","2021","No function","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Heterosexual / straight","55","[c]","34460","32350"
"New entrant CS","2021","No function","Food Standards Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Heterosexual / straight","240","[c]","23040","22350"
"New entrant CS","2021","No function","HM Land Registry","LGBO","30","[c]","22710","22350"
"New entrant CS","2021","No function","HM Land Registry","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Unknown","240","[c]","22780","22350"
"New entrant CS","2021","No function","HM Revenue and Customs","Heterosexual / straight","650","[c]","22640","20140"
"New entrant CS","2021","No function","HM Revenue and Customs","LGBO","85","[c]","22240","20140"
"New entrant CS","2021","No function","HM Revenue and Customs","Undeclared","30","[c]","24670","20140"
"New entrant CS","2021","No function","HM Revenue and Customs","Unknown","1380","[c]","21640","20140"
"New entrant CS","2021","No function","HM Treasury","Heterosexual / straight","235","[c]","32450","28500"
"New entrant CS","2021","No function","HM Treasury","LGBO","30","[c]","30600","28500"
"New entrant CS","2021","No function","HM Treasury","Undeclared","70","[c]","35100","32320"
"New entrant CS","2021","No function","HM Treasury","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Heterosexual / straight","115","[c]","30340","28650"
"New entrant CS","2021","No function","Ministry of Defence","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Unknown","40","[c]","29310","21910"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Heterosexual / straight","180","[c]","36450","30190"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Unknown","45","[c]","33950","31700"
"New entrant CS","2021","No function","Ministry of Justice","Heterosexual / straight","4115","[c]","23410","22850"
"New entrant CS","2021","No function","Ministry of Justice","LGBO","425","[c]","23080","22850"
"New entrant CS","2021","No function","Ministry of Justice","Undeclared","195","[c]","23850","22850"
"New entrant CS","2021","No function","Ministry of Justice","Unknown","3155","[c]","22910","22680"
"New entrant CS","2021","No function","National Crime Agency","Heterosexual / straight","700","[c]","33580","32770"
"New entrant CS","2021","No function","National Crime Agency","LGBO","45","[c]","31370","30640"
"New entrant CS","2021","No function","National Crime Agency","Undeclared","60","[c]","31180","28840"
"New entrant CS","2021","No function","National Crime Agency","Unknown","85","[c]","35690","34140"
"New entrant CS","2021","No function","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Heterosexual / straight","100","[c]","55820","51360"
"New entrant CS","2021","No function","Office for Standards in Education","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Heterosexual / straight","160","[c]","31040","25750"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Heterosexual / straight","35","[c]","31470","27770"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Heterosexual / straight","115","[c]","22030","20760"
"New entrant CS","2021","No function","Scottish Government","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Unknown","220","[c]","22070","20810"
"New entrant CS","2021","No function","The National Archives","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Heterosexual / straight","220","[c]","28200","29540"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Unknown","95","[c]","27780","23090"
"New entrant CS","2021","No function","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Heterosexual / straight","35","[c]","61370","54700"
"New entrant CS","2021","Project Delivery","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","35","[c]","38360","33570"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Heterosexual / straight","50","[c]","40140","34020"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Heterosexual / straight","40","[c]","37480","34710"
"New entrant CS","2021","Project Delivery","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
