"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Suffolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Tower Hamlets","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Tower Hamlets","EO","45","[c]","27030","27140"
"New entrant CS","2021","Department of Health and Social Care","Tower Hamlets","G6/G7","30","[c]","56480","53100"
"New entrant CS","2021","Department of Health and Social Care","Tower Hamlets","SCS level","10","[c]","83940","73810"
"New entrant CS","2021","Department of Health and Social Care","Tower Hamlets","SEO/HEO","60","[c]","37560","40450"
"New entrant CS","2021","Department of Health and Social Care","Tyneside","AA/AO","10","[c]","19550","19630"
"New entrant CS","2021","Department of Health and Social Care","Tyneside","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Tyneside","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Tyneside","SEO/HEO","25","[c]","35810","36330"
"New entrant CS","2021","Department of Health and Social Care","West Essex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Essex","SEO/HEO","25","[c]","33300","31370"
"New entrant CS","2021","Department of Health and Social Care","West Sussex (North East)","AA/AO","10","[c]","21240","21570"
"New entrant CS","2021","Department of Health and Social Care","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Westminster","AA/AO","10","[c]","22990","22920"
"New entrant CS","2021","Department of Health and Social Care","Westminster","EO","175","[c]","27240","27270"
"New entrant CS","2021","Department of Health and Social Care","Westminster","G6/G7","165","[c]","58110","53360"
"New entrant CS","2021","Department of Health and Social Care","Westminster","SCS level","35","[c]","97490","85500"
"New entrant CS","2021","Department of Health and Social Care","Westminster","SEO/HEO","420","[c]","34960","32790"
"New entrant CS","2021","Department of Health and Social Care","Wiltshire","AA/AO","85","[c]","19540","19630"
"New entrant CS","2021","Department of Health and Social Care","Wiltshire","EO","25","[c]","23760","23140"
"New entrant CS","2021","Department of Health and Social Care","Wiltshire","G6/G7","20","[c]","57480","55000"
"New entrant CS","2021","Department of Health and Social Care","Wiltshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Wiltshire","SEO/HEO","110","[c]","33800","32650"
"New entrant CS","2021","Department of Health and Social Care","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","York","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","York","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","York","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Belfast","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Birmingham","SEO/HEO","10","[c]","33740","30350"
"New entrant CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Westminster","SEO/HEO","30","[c]","35300","32350"
"New entrant CS","2021","Food Standards Agency","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","York","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","York","SEO/HEO","15","[c]","35900","37350"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Coventry","AA/AO","35","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Croydon","AA/AO","25","[c]","25850","25850"
"New entrant CS","2021","HM Land Registry","Croydon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Croydon","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Croydon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Croydon","SEO/HEO","10","[c]","41540","42000"
"New entrant CS","2021","HM Land Registry","Dorset CC","AA/AO","25","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Dorset CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Durham CC","AA/AO","60","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Durham CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire","AA/AO","30","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Kingston upon Hull, City of","AA/AO","40","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicester","AA/AO","30","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Leicester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Mid Lancashire","AA/AO","30","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Nottingham","AA/AO","50","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Nottingham","EO","10","[c]","27130","27130"
"New entrant CS","2021","HM Land Registry","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Peterborough","AA/AO","35","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Plymouth","AA/AO","50","[c]","22280","22350"
"New entrant CS","2021","HM Land Registry","Plymouth","EO","30","[c]","27740","27130"
"New entrant CS","2021","HM Land Registry","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Plymouth","SEO/HEO","15","[c]","40160","38550"
"New entrant CS","2021","HM Land Registry","Swansea","AA/AO","60","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Telford and Wrekin","AA/AO","35","[c]","22340","22350"
"New entrant CS","2021","HM Land Registry","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wirral","AA/AO","50","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Belfast","AA/AO","180","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Belfast","EO","35","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Belfast","SEO/HEO","10","[c]","31810","31810"
"New entrant CS","2021","HM Revenue and Customs","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Birmingham","AA/AO","185","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","Birmingham","EO","45","[c]","25420","25560"
"New entrant CS","2021","HM Revenue and Customs","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Birmingham","SEO/HEO","30","[c]","33920","31810"
"New entrant CS","2021","HM Revenue and Customs","Bradford","AA/AO","65","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Bradford","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Bradford","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Bradford","SEO/HEO","15","[c]","35790","38630"
"New entrant CS","2021","HM Revenue and Customs","Brent","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Bristol, City of","AA/AO","25","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Bristol, City of","EO","35","[c]","25460","25560"
"New entrant CS","2021","HM Revenue and Customs","Bristol, City of","G6/G7","10","[c]","55030","52580"
"New entrant CS","2021","HM Revenue and Customs","Bristol, City of","SEO/HEO","30","[c]","34190","31810"
"New entrant CS","2021","HM Revenue and Customs","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Camden and City of London","EO","15","[c]","29570","29570"
"New entrant CS","2021","HM Revenue and Customs","Camden and City of London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","AA/AO","275","[c]","20180","20140"
"New entrant CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","EO","30","[c]","25380","25560"
"New entrant CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SEO/HEO","30","[c]","31940","31810"
"New entrant CS","2021","HM Revenue and Customs","City of Edinburgh","AA/AO","360","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","City of Edinburgh","EO","30","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","City of Edinburgh","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","City of Edinburgh","SEO/HEO","25","[c]","33570","31810"
"New entrant CS","2021","HM Revenue and Customs","Croydon","AA/AO","75","[c]","24120","24120"
"New entrant CS","2021","HM Revenue and Customs","Croydon","EO","35","[c]","29210","29570"
"New entrant CS","2021","HM Revenue and Customs","Croydon","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Croydon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Croydon","SEO/HEO","55","[c]","36610","36160"
"New entrant CS","2021","HM Revenue and Customs","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Dudley","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Durham CC","AA/AO","75","[c]","20750","20880"
"New entrant CS","2021","HM Revenue and Customs","Durham CC","EO","10","[c]","24500","24500"
"New entrant CS","2021","HM Revenue and Customs","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester South West","AA/AO","285","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester South West","EO","150","[c]","25480","25560"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester South West","G6/G7","15","[c]","53400","52580"
"New entrant CS","2021","HM Revenue and Customs","Greater Manchester South West","SEO/HEO","65","[c]","32670","31810"
"New entrant CS","2021","HM Revenue and Customs","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Hackney and Newham","SEO/HEO","15","[c]","36640","36160"
"New entrant CS","2021","HM Revenue and Customs","Leeds","AA/AO","240","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Leeds","EO","70","[c]","25550","25560"
"New entrant CS","2021","HM Revenue and Customs","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Leeds","SEO/HEO","55","[c]","32170","31810"
"New entrant CS","2021","HM Revenue and Customs","Leicester","AA/AO","30","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Leicester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Liverpool","AA/AO","165","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Liverpool","EO","15","[c]","24400","25560"
"New entrant CS","2021","HM Revenue and Customs","Liverpool","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Liverpool","SEO/HEO","20","[c]","33520","31810"
"New entrant CS","2021","HM Revenue and Customs","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Manchester","AA/AO","30","[c]","20190","20140"
"New entrant CS","2021","HM Revenue and Customs","Manchester","EO","25","[c]","25070","25560"
"New entrant CS","2021","HM Revenue and Customs","Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Manchester","SEO/HEO","60","[c]","32300","31810"
"New entrant CS","2021","HM Revenue and Customs","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North Lanarkshire","AA/AO","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","AA/AO","45","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","EO","130","[c]","25540","25560"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","G6/G7","10","[c]","59900","61400"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Nottingham","SEO/HEO","65","[c]","32400","31810"
"New entrant CS","2021","HM Revenue and Customs","Plymouth","AA/AO","45","[c]","20850","20880"
"New entrant CS","2021","HM Revenue and Customs","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Portsmouth","AA/AO","90","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sefton","AA/AO","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Sefton","EO","20","[c]","24630","25560"
"New entrant CS","2021","HM Revenue and Customs","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sefton","SEO/HEO","10","[c]","32810","31810"
"New entrant CS","2021","HM Revenue and Customs","Sefton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Solihull","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","South Lanarkshire","AA/AO","200","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Southend-on-Sea","EO","20","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Southend-on-Sea","SEO/HEO","20","[c]","34190","31810"
"New entrant CS","2021","HM Revenue and Customs","Suffolk","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Sunderland","AA/AO","115","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Sunderland","EO","35","[c]","25400","25560"
"New entrant CS","2021","HM Revenue and Customs","Telford and Wrekin","EO","15","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs","Telford and Wrekin","G6/G7","20","[c]","57590","52580"
"New entrant CS","2021","HM Revenue and Customs","Telford and Wrekin","SEO/HEO","40","[c]","35690","38630"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","SEO/HEO","35","[c]","37220","36160"
"New entrant CS","2021","HM Revenue and Customs","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","AA/AO","410","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","EO","340","[c]","25530","25560"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Tyneside","SEO/HEO","105","[c]","33110","31810"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Sussex (South West)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","West Sussex (South West)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","G6/G7","15","[c]","61240","59160"
"New entrant CS","2021","HM Revenue and Customs","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Westminster","SEO/HEO","35","[c]","36480","36160"
"New entrant CS","2021","HM Revenue and Customs","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Camden and City of London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Norwich and East Norfolk","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Norwich and East Norfolk","EO","15","[c]","23900","23750"
"New entrant CS","2021","HM Treasury","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Westminster","AA/AO","35","[c]","22860","22500"
"New entrant CS","2021","HM Treasury","Westminster","EO","65","[c]","25620","24300"
"New entrant CS","2021","HM Treasury","Westminster","G6/G7","50","[c]","56750","55530"
"New entrant CS","2021","HM Treasury","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Westminster","SEO/HEO","250","[c]","31820","32320"
"New entrant CS","2021","HM Treasury","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Barnet","SEO/HEO","15","[c]","40960","41950"
"New entrant CS","2021","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","24880","24880"
"New entrant CS","2021","Home Office","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Belfast","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office","Belfast","EO","35","[c]","25240","24880"
"New entrant CS","2021","Home Office","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Birmingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
