"Status","Year","Age","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","London","15","[c]","52840","47640"
"Leaver CS","2021","40-49","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inspector of Education and Training","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","London","London","20","[c]","59330","55380"
"Leaver CS","2021","40-49","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","South East (England)","Outside London","15","[c]","40670","30620"
"Leaver CS","2021","40-49","Medicine","South West (England)","Outside London","10","[c]","46870","34250"
"Leaver CS","2021","40-49","Medicine","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medicine","Yorkshire and The Humber","Outside London","10","[c]","47700","37890"
"Leaver CS","2021","40-49","Operational Delivery","East Midlands (England)","Outside London","80","[c]","25040","24830"
"Leaver CS","2021","40-49","Operational Delivery","East of England","Outside London","85","[c]","31940","25190"
"Leaver CS","2021","40-49","Operational Delivery","London","London","165","[c]","40410","32330"
"Leaver CS","2021","40-49","Operational Delivery","North East (England)","Outside London","45","[c]","24160","21950"
"Leaver CS","2021","40-49","Operational Delivery","North West (England)","Outside London","105","[c]","25010","22670"
"Leaver CS","2021","40-49","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","Scotland","Outside London","45","[c]","25700","24250"
"Leaver CS","2021","40-49","Operational Delivery","South East (England)","Outside London","140","[c]","28200","24310"
"Leaver CS","2021","40-49","Operational Delivery","South West (England)","Outside London","80","[c]","30900","26230"
"Leaver CS","2021","40-49","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Delivery","Wales","Outside London","80","[c]","25280","21590"
"Leaver CS","2021","40-49","Operational Delivery","West Midlands (England)","Outside London","75","[c]","26060","21180"
"Leaver CS","2021","40-49","Operational Delivery","Yorkshire and The Humber","Outside London","75","[c]","25530","21540"
"Leaver CS","2021","40-49","Operational Research","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Operational Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","East Midlands (England)","Outside London","15","[c]","28640","29930"
"Leaver CS","2021","40-49","Other","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","London","London","25","[c]","50610","36380"
"Leaver CS","2021","40-49","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Overseas","Overseas","25","[c]","39600","36960"
"Leaver CS","2021","40-49","Other","Scotland","Outside London","15","[c]","34740","29830"
"Leaver CS","2021","40-49","Other","South East (England)","Outside London","20","[c]","28400","29930"
"Leaver CS","2021","40-49","Other","South West (England)","Outside London","25","[c]","31690","26670"
"Leaver CS","2021","40-49","Other","Unknown","Unknown","10","[c]","31180","23240"
"Leaver CS","2021","40-49","Other","Wales","Outside London","10","[c]","35720","33180"
"Leaver CS","2021","40-49","Other","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectors","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","London","London","100","[c]","60130","58030"
"Leaver CS","2021","40-49","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","London","15","[c]","46050","50140"
"Leaver CS","2021","40-49","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","South East (England)","Outside London","10","[c]","39620","32430"
"Leaver CS","2021","40-49","Project Delivery","South West (England)","Outside London","15","[c]","44370","41160"
"Leaver CS","2021","40-49","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","East of England","Outside London","25","[c]","34550","34530"
"Leaver CS","2021","40-49","Science and Engineering","London","London","15","[c]","42570","41920"
"Leaver CS","2021","40-49","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","South West (England)","Outside London","25","[c]","37600","35620"
"Leaver CS","2021","40-49","Science and Engineering","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","East of England","Outside London","5","[c]","[c]","[c]"
