"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","G6/G7","35","35","58220","57700"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","SEO/HEO","45","45","35740","36160"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","AA/AO","160","140","22220","21120"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","EO","320","300","28810","28670"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","G6/G7","30","30","61040","57600"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","SEO/HEO","100","100","37940","36650"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Analysis","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Analysis","G6/G7","40","40","62410","59730"
"In post","2021","Declared non-disabled","Undeclared","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Analysis","SEO/HEO","35","35","37560","37280"
"In post","2021","Declared non-disabled","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","SEO/HEO","50","50","37820","37310"
"In post","2021","Declared non-disabled","Undeclared","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","EO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Communications","SEO/HEO","30","30","35520","33190"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","EO","35","30","28220","28130"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","SEO/HEO","50","45","37090","36390"
"In post","2021","Declared non-disabled","Undeclared","Debt","AA/AO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Debt","EO","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Debt","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","EO","30","30","29110","28130"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","G6/G7","75","75","58580","56950"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","SEO/HEO","155","150","38270","38630"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Finance","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Finance","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Finance","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Finance","SEO/HEO","60","60","38640","37530"
"In post","2021","Declared non-disabled","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Grants Management","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Grants Management","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Grants Management","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","AA/AO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","SEO/HEO","45","40","35130","33640"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Legal","AA/AO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Legal","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Legal","G6/G7","75","75","59820","57330"
"In post","2021","Declared non-disabled","Undeclared","Legal","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Legal","SEO/HEO","50","45","39180","38630"
"In post","2021","Declared non-disabled","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","No function","AA/AO","755","690","23200","21590"
"In post","2021","Declared non-disabled","Undeclared","No function","EO","490","465","28310","27130"
"In post","2021","Declared non-disabled","Undeclared","No function","G6/G7","305","295","59280","57110"
"In post","2021","Declared non-disabled","Undeclared","No function","SCS level","30","30","86140","82270"
"In post","2021","Declared non-disabled","Undeclared","No function","SEO/HEO","645","615","37970","36760"
"In post","2021","Declared non-disabled","Undeclared","No function","Unknown","160","145","31490","32690"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","EO","65","60","25270","26000"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","G6/G7","115","110","58770","56350"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","SEO/HEO","280","270","37670","38250"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","Unknown","35","35","44620","41830"
"In post","2021","Declared non-disabled","Undeclared","Property","AA/AO","35","35","21580","21100"
"In post","2021","Declared non-disabled","Undeclared","Property","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Property","G6/G7","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Property","SEO/HEO","60","60","38370","37860"
"In post","2021","Declared non-disabled","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Security","AA/AO","85","80","27650","21880"
"In post","2021","Declared non-disabled","Undeclared","Security","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Security","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Security","SEO/HEO","35","35","40540","37440"
"In post","2021","Declared non-disabled","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","AA/AO","1435","1215","21450","21010"
"In post","2021","Declared non-disabled","Undeclared","Unknown","EO","2050","1825","28220","27570"
"In post","2021","Declared non-disabled","Undeclared","Unknown","G6/G7","270","260","60390","59470"
"In post","2021","Declared non-disabled","Undeclared","Unknown","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","SEO/HEO","800","760","36790","35480"
"In post","2021","Declared non-disabled","Undeclared","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Analysis","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Analysis","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Analysis","SEO/HEO","50","45","36260","36160"
"In post","2021","Declared non-disabled","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","G6/G7","30","30","61690","64270"
"In post","2021","Declared non-disabled","Unknown","Commercial","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","SEO/HEO","45","45","36230","34990"
"In post","2021","Declared non-disabled","Unknown","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Communications","AA/AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Communications","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Communications","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Communications","SEO/HEO","50","45","37430","37040"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","EO","30","25","26850","25560"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","SEO/HEO","90","90","37770","38510"
"In post","2021","Declared non-disabled","Unknown","Debt","AA/AO","30","25","21790","21440"
"In post","2021","Declared non-disabled","Unknown","Debt","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Debt","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Digital, Data & Technology","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Digital, Data & Technology","EO","50","45","26670","26480"
"In post","2021","Declared non-disabled","Unknown","Digital, Data & Technology","G6/G7","75","70","55160","54110"
"In post","2021","Declared non-disabled","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Digital, Data & Technology","SEO/HEO","195","185","37950","39280"
"In post","2021","Declared non-disabled","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","AA/AO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","SEO/HEO","50","45","37260","37210"
"In post","2021","Declared non-disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Grants Management","AA/AO","410","390","20990","21050"
