"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bedfordshire and Hertfordshire","AA","245","230","20400","20560"
"In post","2021","Bedfordshire and Hertfordshire","AO","1020","950","25390","24180"
"In post","2021","Bedfordshire and Hertfordshire","EO","1610","1485","29030","29290"
"In post","2021","Bedfordshire and Hertfordshire","G6","65","65","71620","69800"
"In post","2021","Bedfordshire and Hertfordshire","G7","260","245","57450","55390"
"In post","2021","Bedfordshire and Hertfordshire","HEO","620","595","35480","35150"
"In post","2021","Bedfordshire and Hertfordshire","SCS level","30","30","88510","88300"
"In post","2021","Bedfordshire and Hertfordshire","SEO","395","380","43610","43710"
"In post","2021","Bedfordshire and Hertfordshire","Unknown","295","275","28030","24170"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","AA","610","580","20300","19560"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","AO","2970","2835","26650","24750"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","2415","2295","29280","27900"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","G6","175","170","70890","68140"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","G7","590","545","56760","54540"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","HEO","1350","1285","34820","34290"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","SCS level","60","55","94980","92090"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","SEO","935","895","43200","42000"
"In post","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","490","460","29860","28200"
"In post","2021","Cheshire","AA","155","140","20170","20600"
"In post","2021","Cheshire","AO","1055","965","23590","21050"
"In post","2021","Cheshire","EO","1435","1365","29550","27570"
"In post","2021","Cheshire","G6","45","45","69800","66530"
"In post","2021","Cheshire","G7","160","155","53500","52470"
"In post","2021","Cheshire","HEO","555","535","36710","36740"
"In post","2021","Cheshire","SCS level","10","10","84340","76720"
"In post","2021","Cheshire","SEO","290","280","44610","45480"
"In post","2021","Cheshire","Unknown","195","180","29400","28970"
"In post","2021","Cornwall and Isles of Scilly","AA","110","100","18970","19560"
"In post","2021","Cornwall and Isles of Scilly","AO","600","535","21210","21010"
"In post","2021","Cornwall and Isles of Scilly","EO","620","570","27220","27570"
"In post","2021","Cornwall and Isles of Scilly","G6","5","5","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","G7","45","40","58440","53970"
"In post","2021","Cornwall and Isles of Scilly","HEO","150","140","33270","33300"
"In post","2021","Cornwall and Isles of Scilly","SEO","65","65","40930","40580"
"In post","2021","Cornwall and Isles of Scilly","Unknown","50","45","29330","28200"
"In post","2021","Cumbria","AA","90","80","19830","20060"
"In post","2021","Cumbria","AO","840","745","22170","21050"
"In post","2021","Cumbria","EO","575","525","26150","26330"
"In post","2021","Cumbria","G6","15","15","61000","59980"
"In post","2021","Cumbria","G7","60","60","52250","50540"
"In post","2021","Cumbria","HEO","185","175","31330","30700"
"In post","2021","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","SEO","130","125","39870","37320"
"In post","2021","Cumbria","Unknown","240","230","37820","34830"
"In post","2021","Derbyshire and Nottinghamshire","AA","375","345","19760","20600"
"In post","2021","Derbyshire and Nottinghamshire","AO","3415","3095","22360","21010"
"In post","2021","Derbyshire and Nottinghamshire","EO","3545","3260","26740","27380"
"In post","2021","Derbyshire and Nottinghamshire","G6","240","230","67660","64670"
"In post","2021","Derbyshire and Nottinghamshire","G7","900","860","54470","52580"
"In post","2021","Derbyshire and Nottinghamshire","HEO","2015","1915","32210","31810"
"In post","2021","Derbyshire and Nottinghamshire","SCS level","75","75","90770","84340"
"In post","2021","Derbyshire and Nottinghamshire","SEO","1215","1150","40980","39330"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","505","460","30010","30210"
"In post","2021","Devon","AA","540","500","19490","19560"
"In post","2021","Devon","AO","2550","2260","22950","21050"
"In post","2021","Devon","EO","2345","2145","27020","27570"
"In post","2021","Devon","G6","210","195","63720","61070"
"In post","2021","Devon","G7","625","595","52040","49170"
"In post","2021","Devon","HEO","1265","1190","34090","33300"
"In post","2021","Devon","SCS level","30","30","95170","94070"
"In post","2021","Devon","SEO","1140","1080","41590","40580"
"In post","2021","Devon","Unknown","310","295","33880","32100"
"In post","2021","Dorset and Somerset","AA","365","345","19550","19560"
"In post","2021","Dorset and Somerset","AO","1355","1260","23210","21300"
"In post","2021","Dorset and Somerset","EO","1615","1470","27360","27570"
"In post","2021","Dorset and Somerset","G6","45","45","68030","67250"
"In post","2021","Dorset and Somerset","G7","155","145","56440","53720"
"In post","2021","Dorset and Somerset","HEO","920","870","33370","33290"
"In post","2021","Dorset and Somerset","SCS level","10","10","[c]","[c]"
"In post","2021","Dorset and Somerset","SEO","515","490","42360","42510"
"In post","2021","Dorset and Somerset","Unknown","230","205","28340","28200"
"In post","2021","East Anglia","AA","935","870","19790","20440"
"In post","2021","East Anglia","AO","4020","3675","24200","21580"
"In post","2021","East Anglia","EO","3290","3040","27520","27570"
"In post","2021","East Anglia","G6","165","160","68590","64670"
"In post","2021","East Anglia","G7","565","540","55530","53150"
"In post","2021","East Anglia","HEO","1870","1785","32740","33000"
"In post","2021","East Anglia","SCS level","65","60","98590","92370"
"In post","2021","East Anglia","SEO","1060","1015","41950","40580"
"In post","2021","East Anglia","Unknown","490","450","29500","30210"
"In post","2021","East Wales","AA","445","415","19350","19560"
"In post","2021","East Wales","AO","5290","4770","21590","21010"
"In post","2021","East Wales","EO","5505","5140","26710","27170"
"In post","2021","East Wales","G6","490","470","67910","66440"
"In post","2021","East Wales","G7","1920","1840","55110","55320"
"In post","2021","East Wales","HEO","3550","3380","32740","31810"
"In post","2021","East Wales","SCS level","260","255","87370","79280"
"In post","2021","East Wales","SEO","2430","2335","41260","39820"
"In post","2021","East Wales","Unknown","485","460","30050","30210"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","290","270","20580","20600"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","1835","1655","24450","22850"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","1665","1525","27750","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","10","10","77490","72360"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","75","70","58260","55950"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","410","380","33650","33640"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","165","155","44950","43470"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","255","230","29930","30210"
"In post","2021","Eastern Scotland","AA","1090","1015","21020","20810"
"In post","2021","Eastern Scotland","AO","5155","4765","22230","21010"
"In post","2021","Eastern Scotland","EO","5190","4855","28820","27570"
"In post","2021","Eastern Scotland","G6","890","850","71250","73280"
"In post","2021","Eastern Scotland","G7","1675","1595","56740","56120"
"In post","2021","Eastern Scotland","HEO","3140","3005","34130","33620"
"In post","2021","Eastern Scotland","SCS level","215","210","90690","83230"
"In post","2021","Eastern Scotland","SEO","2450","2325","43720","43940"
"In post","2021","Eastern Scotland","Unknown","30","30","40730","40970"
"In post","2021","Essex","AA","185","170","19290","19560"
"In post","2021","Essex","AO","1425","1290","24300","22980"
"In post","2021","Essex","EO","2275","2080","28700","29290"
"In post","2021","Essex","G6","60","55","71040","64670"
"In post","2021","Essex","G7","230","220","55800","52580"
"In post","2021","Essex","HEO","735","685","34130","33000"
"In post","2021","Essex","SCS level","30","25","96810","99910"
"In post","2021","Essex","SEO","410","385","41440","38700"
"In post","2021","Essex","Unknown","245","225","27880","24800"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA","615","590","19360","19560"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AO","3260","3000","22670","21130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5995","5590","25950","26670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6","1245","1180","67200","66430"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G7","3865","3735","52550","52580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","6295","6010","31730","31990"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","305","295","96380","90530"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5825","5600","40630","40580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1910","1830","39200","36500"
"In post","2021","Greater Manchester","AA","480","435","19400","20070"
"In post","2021","Greater Manchester","AO","5230","4730","21460","21010"
"In post","2021","Greater Manchester","EO","5800","5455","26560","27280"
"In post","2021","Greater Manchester","G6","535","520","66680","64670"
"In post","2021","Greater Manchester","G7","1560","1510","53270","52580"
"In post","2021","Greater Manchester","HEO","3190","3060","31920","31810"
"In post","2021","Greater Manchester","SCS level","140","135","86860","81150"
"In post","2021","Greater Manchester","SEO","2030","1955","39180","38630"
"In post","2021","Greater Manchester","Unknown","755","705","29800","30210"
"In post","2021","Hampshire and Isle of Wight","AA","1145","950","19530","19560"
"In post","2021","Hampshire and Isle of Wight","AO","3520","3045","22930","21010"
"In post","2021","Hampshire and Isle of Wight","EO","3745","3505","26990","26700"
"In post","2021","Hampshire and Isle of Wight","G6","280","270","68650","66300"
"In post","2021","Hampshire and Isle of Wight","G7","1580","1520","53680","52580"
"In post","2021","Hampshire and Isle of Wight","HEO","2780","2670","32540","33260"
"In post","2021","Hampshire and Isle of Wight","SCS level","90","85","87410","83070"
"In post","2021","Hampshire and Isle of Wight","SEO","1860","1795","40310","40080"
"In post","2021","Hampshire and Isle of Wight","Unknown","355","325","32850","31420"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA","310","290","19800","20600"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AO","1515","1405","23840","21430"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","1090","1020","27130","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6","25","25","65550","61710"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G7","75","70","56140","50660"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","HEO","410","395","32730","31990"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS level","15","10","87860","77480"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO","250","235","43070","40890"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","300","275","29210","28200"
"In post","2021","Highlands and Islands","AA","210","195","20070","19560"
"In post","2021","Highlands and Islands","AO","630","580","23100","22220"
"In post","2021","Highlands and Islands","EO","685","640","28850","27570"
"In post","2021","Highlands and Islands","G6","15","15","71820","69690"
"In post","2021","Highlands and Islands","G7","40","35","59620","56800"
"In post","2021","Highlands and Islands","HEO","235","225","35020","35110"
"In post","2021","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO","130","125","43650","44180"
"In post","2021","Highlands and Islands","Unknown","10","10","[c]","[c]"
"In post","2021","Inner London - East","AA","270","255","22300","21790"
"In post","2021","Inner London - East","AO","2450","2255","26310","25110"
"In post","2021","Inner London - East","EO","4475","4245","30800","31060"
"In post","2021","Inner London - East","G6","1065","1015","72150","71290"
"In post","2021","Inner London - East","G7","2695","2600","57630","57870"
"In post","2021","Inner London - East","HEO","2740","2655","36560","36160"
"In post","2021","Inner London - East","SCS level","670","625","98940","94530"
"In post","2021","Inner London - East","SEO","2140","2065","43400","41850"
"In post","2021","Inner London - East","Unknown","695","675","33380","32090"
"In post","2021","Inner London - West","AA","630","600","22280","22210"
"In post","2021","Inner London - West","AO","3865","3670","26100","24590"
"In post","2021","Inner London - West","EO","7875","7650","29290","29180"
"In post","2021","Inner London - West","G6","6505","6260","68860","67060"
"In post","2021","Inner London - West","G7","15195","14730","56360","54760"
"In post","2021","Inner London - West","HEO","13685","13490","34750","34550"
"In post","2021","Inner London - West","SCS level","3890","3775","89230","79670"
"In post","2021","Inner London - West","SEO","9270","9080","42520","41950"
"In post","2021","Inner London - West","Unknown","230","225","37660","35310"
"In post","2021","Kent","AA","435","410","20270","20600"
"In post","2021","Kent","AO","2550","2390","25860","24730"
"In post","2021","Kent","EO","3585","3300","28340","27370"
"In post","2021","Kent","G6","35","35","70820","67220"
"In post","2021","Kent","G7","250","240","53610","52070"
"In post","2021","Kent","HEO","945","910","34020","32740"
"In post","2021","Kent","SCS level","10","10","101830","99710"
"In post","2021","Kent","SEO","430","410","42990","40710"
"In post","2021","Kent","Unknown","285","265","30180","30880"
"In post","2021","Lancashire","AA","465","415","20050","20600"
"In post","2021","Lancashire","AO","5630","5005","22020","21010"
"In post","2021","Lancashire","EO","4380","3965","27480","27570"
"In post","2021","Lancashire","G6","205","195","67440","65000"
"In post","2021","Lancashire","G7","565","540","52700","52580"
"In post","2021","Lancashire","HEO","1475","1385","32930","31990"
"In post","2021","Lancashire","SCS level","45","45","82080","75500"
"In post","2021","Lancashire","SEO","915","865","39700","38630"
"In post","2021","Lancashire","Unknown","430","395","29630","30210"
"In post","2021","Leicestershire, Rutland and Northamptonshire","AA","365","335","19230","18800"
"In post","2021","Leicestershire, Rutland and Northamptonshire","AO","2550","2275","22320","21010"
"In post","2021","Leicestershire, Rutland and Northamptonshire","EO","1825","1685","27320","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","G6","25","25","79040","79190"
"In post","2021","Leicestershire, Rutland and Northamptonshire","G7","170","160","55150","52770"
"In post","2021","Leicestershire, Rutland and Northamptonshire","HEO","620","585","33520","33300"
"In post","2021","Leicestershire, Rutland and Northamptonshire","SCS level","10","10","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","SEO","330","310","42530","40890"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","355","330","29420","30210"
"In post","2021","Lincolnshire","AA","325","310","19610","19560"
"In post","2021","Lincolnshire","AO","970","900","23130","21130"
"In post","2021","Lincolnshire","EO","750","700","27810","27570"
"In post","2021","Lincolnshire","G6","10","10","[c]","[c]"
"In post","2021","Lincolnshire","G7","70","65","57910","54540"
"In post","2021","Lincolnshire","HEO","370","355","33330","33300"
"In post","2021","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","SEO","195","195","42630","41720"
"In post","2021","Lincolnshire","Unknown","135","130","30830","30210"
"In post","2021","Merseyside","AA","565","495","18700","17990"
"In post","2021","Merseyside","AO","6605","5780","21310","21430"
"In post","2021","Merseyside","EO","6190","5640","26260","26160"
"In post","2021","Merseyside","G6","300","295","65790","64670"
"In post","2021","Merseyside","G7","1120","1075","52990","52580"
"In post","2021","Merseyside","HEO","2620","2490","31720","31810"
"In post","2021","Merseyside","SCS level","85","85","90770","84660"
"In post","2021","Merseyside","SEO","1590","1520","39510","38630"
"In post","2021","Merseyside","Unknown","410","375","29440","28200"
"In post","2021","North Eastern Scotland","AA","90","75","20650","20500"
"In post","2021","North Eastern Scotland","AO","455","430","26230","22920"
"In post","2021","North Eastern Scotland","EO","595","560","29290","27570"
"In post","2021","North Eastern Scotland","G6","40","35","73810","73940"
"In post","2021","North Eastern Scotland","G7","90","90","63520","61010"
"In post","2021","North Eastern Scotland","HEO","290","280","35730","34150"
"In post","2021","North Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","North Eastern Scotland","SEO","295","280","56170","46600"
"In post","2021","North Yorkshire","AA","285","270","19090","19560"
"In post","2021","North Yorkshire","AO","1095","1030","23330","21050"
"In post","2021","North Yorkshire","EO","1040","980","27370","26750"
"In post","2021","North Yorkshire","G6","105","105","66450","62760"
"In post","2021","North Yorkshire","G7","585","550","57110","54540"
"In post","2021","North Yorkshire","HEO","810","780","32720","33000"
"In post","2021","North Yorkshire","SCS level","30","30","92710","92240"
"In post","2021","North Yorkshire","SEO","585","565","40130","38890"
"In post","2021","North Yorkshire","Unknown","190","170","29490","28200"
"In post","2021","Northern Ireland","AA","495","480","19900","20310"
"In post","2021","Northern Ireland","AO","1190","1075","21130","21430"
"In post","2021","Northern Ireland","EO","980","920","26560","25560"
"In post","2021","Northern Ireland","G6","35","35","65380","64670"
"In post","2021","Northern Ireland","G7","200","190","54120","52580"
"In post","2021","Northern Ireland","HEO","620","595","32850","31810"
"In post","2021","Northern Ireland","SCS level","15","15","80880","74780"
"In post","2021","Northern Ireland","SEO","280","270","39220","38630"
"In post","2021","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","AA","650","500","19680","20070"
"In post","2021","Northumberland and Tyne and Wear","AO","8355","7080","20790","21010"
"In post","2021","Northumberland and Tyne and Wear","EO","5535","5040","26510","27370"
"In post","2021","Northumberland and Tyne and Wear","G6","375","365","64020","64670"
"In post","2021","Northumberland and Tyne and Wear","G7","1300","1255","51720","52580"
"In post","2021","Northumberland and Tyne and Wear","HEO","2950","2785","31900","31810"
"In post","2021","Northumberland and Tyne and Wear","SCS level","95","90","89060","79460"
"In post","2021","Northumberland and Tyne and Wear","SEO","1765","1680","38400","38630"
"In post","2021","Northumberland and Tyne and Wear","Unknown","345","325","29270","28200"
"In post","2021","Outer London - East and North East","AA","270","250","22770","23790"
"In post","2021","Outer London - East and North East","AO","1155","1070","27490","25110"
"In post","2021","Outer London - East and North East","EO","1715","1595","31230","31060"
"In post","2021","Outer London - East and North East","G6","5","5","[c]","[c]"
"In post","2021","Outer London - East and North East","G7","20","20","61890","60330"
"In post","2021","Outer London - East and North East","HEO","260","250","37520","37060"
"In post","2021","Outer London - East and North East","SEO","75","70","47290","44300"
"In post","2021","Outer London - East and North East","Unknown","285","275","33080","33950"
"In post","2021","Outer London - South","AA","260","230","21250","22210"
"In post","2021","Outer London - South","AO","1750","1600","24640","25630"
"In post","2021","Outer London - South","EO","3220","3030","29970","29570"
"In post","2021","Outer London - South","G6","475","455","72190","71290"
"In post","2021","Outer London - South","G7","1120","1090","59760","59160"
"In post","2021","Outer London - South","HEO","2155","2080","36000","36160"
"In post","2021","Outer London - South","SCS level","75","75","91460","82690"
"In post","2021","Outer London - South","SEO","1510","1460","43990","42550"
"In post","2021","Outer London - South","Unknown","180","170","33900","32090"
"In post","2021","Outer London - West and North West","AA","345","310","22250","22210"
"In post","2021","Outer London - West and North West","AO","1720","1580","26270","25630"
"In post","2021","Outer London - West and North West","EO","4020","3675","29930","30410"
"In post","2021","Outer London - West and North West","G6","135","125","69700","68940"
"In post","2021","Outer London - West and North West","G7","425","415","55990","55130"
"In post","2021","Outer London - West and North West","HEO","1300","1240","35010","35200"
"In post","2021","Outer London - West and North West","SCS level","60","55","111920","101920"
"In post","2021","Outer London - West and North West","SEO","800","770","43220","42470"
"In post","2021","Outer London - West and North West","Unknown","255","250","32450","29210"
"In post","2021","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","AO","55","55","22530","23000"
"In post","2021","Overseas","EO","280","275","28020","27370"
"In post","2021","Overseas","G6","455","455","66560","65330"
"In post","2021","Overseas","G7","880","875","56480","55360"
"In post","2021","Overseas","HEO","1075","1070","36610","34330"
"In post","2021","Overseas","SCS level","285","285","85970","77460"
"In post","2021","Overseas","SEO","470","470","47460","42330"
"In post","2021","Overseas","Unknown","255","255","39460","36710"
"In post","2021","Shropshire and Staffordshire","AA","540","500","20030","20600"
"In post","2021","Shropshire and Staffordshire","AO","2710","2490","23190","21710"
"In post","2021","Shropshire and Staffordshire","EO","2470","2290","27630","27570"
"In post","2021","Shropshire and Staffordshire","G6","110","110","70040","64670"
"In post","2021","Shropshire and Staffordshire","G7","390","370","54710","52580"
"In post","2021","Shropshire and Staffordshire","HEO","975","925","33510","33300"
"In post","2021","Shropshire and Staffordshire","SCS level","30","30","96890","92520"
"In post","2021","Shropshire and Staffordshire","SEO","730","700","42040","40580"
"In post","2021","Shropshire and Staffordshire","Unknown","355","320","30820","30880"
"In post","2021","South Yorkshire","AA","300","275","19680","20600"
"In post","2021","South Yorkshire","AO","2790","2455","22260","21430"
"In post","2021","South Yorkshire","EO","2735","2455","27020","27570"
"In post","2021","South Yorkshire","G6","285","275","64910","63280"
"In post","2021","South Yorkshire","G7","880","840","52770","51150"
"In post","2021","South Yorkshire","HEO","1430","1345","32130","31990"
"In post","2021","South Yorkshire","SCS level","80","75","80350","76230"
"In post","2021","South Yorkshire","SEO","1090","1040","39090","37460"
"In post","2021","South Yorkshire","Unknown","340","305","29210","28200"
"In post","2021","Southern Scotland","AA","180","160","20570","20070"
"In post","2021","Southern Scotland","AO","2050","1770","21480","21010"
"In post","2021","Southern Scotland","EO","1895","1700","26890","27570"
"In post","2021","Southern Scotland","G6","135","135","65460","64670"
"In post","2021","Southern Scotland","G7","355","345","51790","52410"
"In post","2021","Southern Scotland","HEO","885","835","32590","32470"
"In post","2021","Southern Scotland","SCS level","35","35","76350","75790"
"In post","2021","Southern Scotland","SEO","480","460","40650","39630"
"In post","2021","Surrey, East and West Sussex","AA","425","385","21020","20600"
"In post","2021","Surrey, East and West Sussex","AO","2500","2280","24950","22360"
"In post","2021","Surrey, East and West Sussex","EO","3000","2705","28230","27570"
"In post","2021","Surrey, East and West Sussex","G6","95","95","68520","65310"
"In post","2021","Surrey, East and West Sussex","G7","370","355","56110","53870"
"In post","2021","Surrey, East and West Sussex","HEO","920","865","34190","33300"
"In post","2021","Surrey, East and West Sussex","SCS level","35","30","93200","85480"
"In post","2021","Surrey, East and West Sussex","SEO","565","535","42270","40370"
"In post","2021","Surrey, East and West Sussex","Unknown","390","350","29520","30210"
"In post","2021","Tees Valley and Durham","AA","535","475","20040","20600"
"In post","2021","Tees Valley and Durham","AO","4145","3680","23320","21430"
"In post","2021","Tees Valley and Durham","EO","2370","2145","27520","27570"
"In post","2021","Tees Valley and Durham","G6","70","70","68580","63850"
"In post","2021","Tees Valley and Durham","G7","295","285","53380","50630"
"In post","2021","Tees Valley and Durham","HEO","850","805","32530","31990"
"In post","2021","Tees Valley and Durham","SCS level","25","25","79360","75410"
"In post","2021","Tees Valley and Durham","SEO","590","555","41520","38650"
"In post","2021","Tees Valley and Durham","Unknown","365","340","29480","28200"
"In post","2021","Unknown","AA","15","10","20120","20120"
"In post","2021","Unknown","AO","230","205","22370","21010"
"In post","2021","Unknown","EO","590","555","28030","27570"
"In post","2021","Unknown","G6","60","55","66610","64500"
"In post","2021","Unknown","G7","140","135","53540","53070"
"In post","2021","Unknown","HEO","620","610","32600","32000"
"In post","2021","Unknown","SCS level","25","25","92980","77380"
"In post","2021","Unknown","SEO","140","140","41010","39960"
"In post","2021","Unknown","Unknown","1915","1910","37270","33570"
"In post","2021","West Central Scotland","AA","1115","1035","20300","20060"
"In post","2021","West Central Scotland","AO","5870","5220","22490","21010"
"In post","2021","West Central Scotland","EO","5190","4795","27960","27570"
"In post","2021","West Central Scotland","G6","445","430","70370","69970"
"In post","2021","West Central Scotland","G7","965","935","55880","54540"
"In post","2021","West Central Scotland","HEO","2525","2405","33310","32140"
"In post","2021","West Central Scotland","SCS level","75","70","86420","83230"
"In post","2021","West Central Scotland","SEO","1660","1585","42610","41750"
"In post","2021","West Central Scotland","Unknown","75","75","38990","41370"
"In post","2021","West Midlands","AA","400","360","18690","18760"
"In post","2021","West Midlands","AO","4875","4325","21100","20880"
"In post","2021","West Midlands","EO","5800","5310","26790","27570"
"In post","2021","West Midlands","G6","390","380","67160","64670"
"In post","2021","West Midlands","G7","1375","1325","53590","52580"
"In post","2021","West Midlands","HEO","2765","2640","32470","31810"
"In post","2021","West Midlands","SCS level","170","160","96640","88490"
"In post","2021","West Midlands","SEO","1670","1610","40190","38630"
"In post","2021","West Midlands","Unknown","760","695","29200","28200"
"In post","2021","West Wales and The Valleys","AA","1440","1145","18450","18060"
"In post","2021","West Wales and The Valleys","AO","5755","5080","21750","21590"
"In post","2021","West Wales and The Valleys","EO","3915","3590","27360","27570"
"In post","2021","West Wales and The Valleys","G6","185","180","75210","74730"
"In post","2021","West Wales and The Valleys","G7","620","600","57380","58460"
"In post","2021","West Wales and The Valleys","HEO","1855","1755","34390","33840"
"In post","2021","West Wales and The Valleys","SCS level","45","40","88010","81760"
"In post","2021","West Wales and The Valleys","SEO","1285","1230","43740","43760"
"In post","2021","West Wales and The Valleys","Unknown","615","575","29690","28200"
"In post","2021","West Yorkshire","AA","510","465","19860","20600"
"In post","2021","West Yorkshire","AO","4560","4075","22250","21010"
"In post","2021","West Yorkshire","EO","5075","4685","26910","27570"
"In post","2021","West Yorkshire","G6","485","465","65390","64670"
"In post","2021","West Yorkshire","G7","1430","1370","52340","52580"
"In post","2021","West Yorkshire","HEO","2790","2635","32070","31810"
"In post","2021","West Yorkshire","SCS level","165","160","86750","78660"
"In post","2021","West Yorkshire","SEO","1685","1610","39460","38630"
"In post","2021","West Yorkshire","Unknown","550","505","30170","30210"
"Leaver CS","2021","Bedfordshire and Hertfordshire","AA","40","[c]","19430","18510"
"Leaver CS","2021","Bedfordshire and Hertfordshire","AO","170","[c]","22490","22410"
"Leaver CS","2021","Bedfordshire and Hertfordshire","EO","120","[c]","27840","27570"
"Leaver CS","2021","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","HEO","65","[c]","36800","36730"
"Leaver CS","2021","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","SEO","35","[c]","47820","43870"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","AA","80","[c]","19160","18800"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","AO","285","[c]","23520","21300"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","EO","150","[c]","27820","28740"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","G6","15","[c]","71080","69660"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","G7","35","[c]","52870","54540"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","HEO","65","[c]","35350","33800"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","SEO","50","[c]","42070","42210"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40","[c]","26080","25590"
"Leaver CS","2021","Cheshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","AO","100","[c]","20690","21010"
"Leaver CS","2021","Cheshire","EO","45","[c]","27920","27570"
"Leaver CS","2021","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","AO","35","[c]","20890","21010"
"Leaver CS","2021","Cornwall and Isles of Scilly","EO","30","[c]","26760","26670"
"Leaver CS","2021","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","HEO","5","[c]","[c]","[c]"
