"Status","Year","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Social Research","London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Statistics","London","25","[c]","33920","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Statistics","Outside London","25","[c]","31360","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tax","London","100","[c]","31800","32860"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tax","Outside London","3145","[c]","22290","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","London","55","[c]","43800","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Outside London","465","[c]","25680","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Communications","London","10","[c]","37830","35160"
"New entrant CS","2021","HM Treasury (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Economics","London","50","[c]","28640","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Finance","London","20","[c]","36810","32570"
"New entrant CS","2021","HM Treasury (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Human Resources","London","10","[c]","45540","52500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Delivery","London","35","[c]","28400","26750"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Policy","London","250","[c]","33370","30500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Communications","London","15","[c]","45420","42710"
"New entrant CS","2021","Home Office (incl. agencies)","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","London","105","[c]","52820","48220"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","Outside London","60","[c]","47250","44890"
"New entrant CS","2021","Home Office (incl. agencies)","Economics","London","30","[c]","34730","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","London","20","[c]","46320","41950"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","Outside London","20","[c]","39550","34300"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","Outside London","35","[c]","25750","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","London","180","[c]","30250","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Outside London","955","[c]","23970","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Research","London","20","[c]","36940","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Other","London","245","[c]","35250","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Other","Outside London","90","[c]","28770","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Policy","London","180","[c]","41860","36650"
"New entrant CS","2021","Home Office (incl. agencies)","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Project Delivery","London","55","[c]","42510","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Project Delivery","Outside London","25","[c]","34440","30820"
"New entrant CS","2021","Home Office (incl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Social Research","London","10","[c]","40740","42710"
"New entrant CS","2021","Home Office (incl. agencies)","Statistics","London","25","[c]","34590","30700"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","London","10","[c]","46730","27760"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Counter Fraud","Outside London","15","[c]","31170","31000"
"New entrant CS","2021","Insolvency Service","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Operational Delivery","London","15","[c]","26680","26200"
"New entrant CS","2021","Insolvency Service","Operational Delivery","Outside London","160","[c]","21870","20880"
"New entrant CS","2021","Insolvency Service","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Operational Delivery","London","10","[c]","38520","40430"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Operational Delivery","Outside London","20","[c]","39150","36570"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Operational Delivery","Outside London","60","[c]","20850","18880"
"New entrant CS","2021","Maritime and Coastguard Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Digital, Data and Technology","Outside London","50","[c]","39600","34940"
"New entrant CS","2021","Maritime and Coastguard Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Operational Delivery","Outside London","100","[c]","29650","26590"
"New entrant CS","2021","Maritime and Coastguard Agency","Policy","Outside London","35","[c]","37190","38650"
"New entrant CS","2021","Maritime and Coastguard Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","5","[c]","[c]","[c]"
