"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","125","[c]","42540","42000"
"New entrant CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","85","[c]","34930","30000"
"New entrant CS","2021","Project Delivery","Belfast","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Berkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Birmingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Birmingham","G7","10","[c]","47890","48200"
"New entrant CS","2021","Project Delivery","Birmingham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Birmingham","SEO","15","[c]","38780","38630"
"New entrant CS","2021","Project Delivery","Blackpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bradford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bradford","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bradford","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bradford","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bradford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bristol, City of","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Bristol, City of","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Buckinghamshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Buckinghamshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Buckinghamshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Buckinghamshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cambridgeshire CC","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cambridgeshire CC","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Central Hampshire","EO","10","[c]","26380","26350"
"New entrant CS","2021","Project Delivery","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Central Hampshire","HEO","20","[c]","32900","33000"
"New entrant CS","2021","Project Delivery","Central Hampshire","SEO","20","[c]","40050","40000"
"New entrant CS","2021","Project Delivery","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Coventry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Croydon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Croydon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Croydon","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Darlington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Darlington","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Devon CC","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dumfries and Galloway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dumfries and Galloway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Durham CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Durham CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","EO","20","[c]","18700","16780"
"New entrant CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Glasgow City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Glasgow City","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lambeth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leeds","EO","20","[c]","21470","21170"
"New entrant CS","2021","Project Delivery","Leeds","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leeds","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leeds","HEO","15","[c]","28960","28900"
"New entrant CS","2021","Project Delivery","Leeds","SEO","10","[c]","36850","35590"
"New entrant CS","2021","Project Delivery","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Lincolnshire","SEO","15","[c]","40880","41000"
"New entrant CS","2021","Project Delivery","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Manchester","EO","15","[c]","25880","26180"
"New entrant CS","2021","Project Delivery","Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Manchester","G7","15","[c]","51090","51730"
"New entrant CS","2021","Project Delivery","Manchester","HEO","10","[c]","33070","34020"
"New entrant CS","2021","Project Delivery","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Merton, Kingston upon Thames and Sutton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Mid Lancashire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Monmouthshire and Newport","SEO","10","[c]","37720","36810"
"New entrant CS","2021","Project Delivery","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northumberland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Nottingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","EO","15","[c]","13960","13000"
"New entrant CS","2021","Project Delivery","Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Perth and Kinross and Stirling","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Perth and Kinross and Stirling","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Perth and Kinross and Stirling","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Peterborough","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Plymouth","Unknown","25","[c]","28150","23020"
"New entrant CS","2021","Project Delivery","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sefton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sefton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sefton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sheffield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sheffield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Somerset","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Hampshire","HEO","15","[c]","30060","29540"
"New entrant CS","2021","Project Delivery","South Hampshire","SEO","10","[c]","37530","36030"
"New entrant CS","2021","Project Delivery","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Suffolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Suffolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Suffolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Suffolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Sunderland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swansea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swindon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swindon","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Swindon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","EO","10","[c]","23580","25560"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","G7","15","[c]","55570","54120"
"New entrant CS","2021","Project Delivery","Tower Hamlets","HEO","30","[c]","33430","32870"
"New entrant CS","2021","Project Delivery","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tower Hamlets","SEO","20","[c]","39800","39530"
"New entrant CS","2021","Project Delivery","Tyneside","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tyneside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tyneside","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tyneside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tyneside","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wakefield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warrington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warrington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warrington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warrington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Cumbria","Unknown","20","[c]","39860","33250"
"New entrant CS","2021","Project Delivery","West Surrey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Sussex (North East)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Westminster","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Westminster","EO","35","[c]","27770","27680"
"New entrant CS","2021","Project Delivery","Westminster","G6","20","[c]","65290","65070"
"New entrant CS","2021","Project Delivery","Westminster","G7","40","[c]","54580","53760"
"New entrant CS","2021","Project Delivery","Westminster","HEO","95","[c]","33670","34020"
"New entrant CS","2021","Project Delivery","Westminster","SCS level","15","[c]","95950","90250"
"New entrant CS","2021","Project Delivery","Westminster","SEO","55","[c]","41270","41530"
"New entrant CS","2021","Project Delivery","Wiltshire","EO","40","[c]","25800","26350"
"New entrant CS","2021","Project Delivery","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wiltshire","HEO","30","[c]","32930","33000"
"New entrant CS","2021","Project Delivery","Wiltshire","SEO","20","[c]","40030","40000"
"New entrant CS","2021","Project Delivery","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wirral","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Worcestershire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","York","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","York","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","York","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","15","[c]","30470","30000"
"New entrant CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Berkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Birmingham","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bournemouth and Poole","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Brent","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Brent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Brent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Bristol, City of","G7","[c]","[c]","[c]","[c]"
