"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","HEO","Unknown","355","330","33000","32170"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","SCS level","Heterosexual / straight","140","135","87130","78660"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","SEO","Heterosexual / straight","1945","1865","39880","38540"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","SEO","LGBO","90","90","39160","37660"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","SEO","Undeclared","185","175","40150","38630"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","SEO","Unknown","245","230","39280","38430"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","845","765","29760","30210"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","Unknown","LGBO","35","35","29300","30210"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","Unknown","Undeclared","60","55","31240","31420"
"In post","2021","Declared non-disabled","Yorkshire and The Humber","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","AA","Heterosexual / straight","30","30","19850","20600"
"In post","2021","Undeclared","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","AA","Undeclared","35","30","19230","19560"
"In post","2021","Undeclared","East Midlands (England)","AA","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","AO","Heterosexual / straight","255","230","23850","21130"
"In post","2021","Undeclared","East Midlands (England)","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","AO","Undeclared","150","135","23570","21440"
"In post","2021","Undeclared","East Midlands (England)","AO","Unknown","100","85","27540","31650"
"In post","2021","Undeclared","East Midlands (England)","EO","Heterosexual / straight","180","170","27800","27570"
"In post","2021","Undeclared","East Midlands (England)","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","EO","Undeclared","135","125","27700","27130"
"In post","2021","Undeclared","East Midlands (England)","EO","Unknown","85","80","29510","27570"
"In post","2021","Undeclared","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","G7","Undeclared","30","25","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","HEO","Heterosexual / straight","85","80","33530","32180"
"In post","2021","Undeclared","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","HEO","Undeclared","115","110","32960","32100"
"In post","2021","Undeclared","East Midlands (England)","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","SEO","Heterosexual / straight","45","45","42700","41650"
"In post","2021","Undeclared","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","SEO","Undeclared","65","65","42030","39340"
"In post","2021","Undeclared","East Midlands (England)","SEO","Unknown","15","10","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Unknown","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","AA","Heterosexual / straight","60","55","20290","20600"
"In post","2021","Undeclared","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","AA","Undeclared","40","35","19760","20600"
"In post","2021","Undeclared","East of England","AA","Unknown","35","30","21140","20920"
"In post","2021","Undeclared","East of England","AO","Heterosexual / straight","235","220","25990","23970"
"In post","2021","Undeclared","East of England","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","East of England","AO","Undeclared","170","160","25650","23280"
"In post","2021","Undeclared","East of England","AO","Unknown","135","115","29540","31650"
"In post","2021","Undeclared","East of England","EO","Heterosexual / straight","220","210","28930","28130"
"In post","2021","Undeclared","East of England","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","East of England","EO","Undeclared","190","175","28310","27370"
"In post","2021","Undeclared","East of England","EO","Unknown","70","60","30310","29290"
"In post","2021","Undeclared","East of England","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","G7","Undeclared","30","25","[c]","[c]"
"In post","2021","Undeclared","East of England","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","East of England","HEO","Heterosexual / straight","100","95","34500","33570"
"In post","2021","Undeclared","East of England","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","East of England","HEO","Undeclared","125","120","33690","33300"
"In post","2021","Undeclared","East of England","HEO","Unknown","30","30","34400","34530"
"In post","2021","Undeclared","East of England","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","SEO","Heterosexual / straight","55","55","45960","44190"
"In post","2021","Undeclared","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","SEO","Undeclared","75","75","42100","40580"
"In post","2021","Undeclared","East of England","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","East of England","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2021","Undeclared","London","AA","Heterosexual / straight","65","65","23250","23790"
"In post","2021","Undeclared","London","AA","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","London","AA","Undeclared","40","35","22100","22210"
"In post","2021","Undeclared","London","AA","Unknown","95","85","24750","24920"
"In post","2021","Undeclared","London","AO","Heterosexual / straight","335","310","27020","25410"
"In post","2021","Undeclared","London","AO","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","London","AO","Undeclared","225","205","26450","25630"
"In post","2021","Undeclared","London","AO","Unknown","255","230","31860","33390"
"In post","2021","Undeclared","London","EO","Heterosexual / straight","490","470","29980","30210"
"In post","2021","Undeclared","London","EO","LGBO","40","35","29440","30310"
"In post","2021","Undeclared","London","EO","Undeclared","435","420","30290","30370"
"In post","2021","Undeclared","London","EO","Unknown","235","230","31210","30720"
"In post","2021","Undeclared","London","G6","Heterosexual / straight","150","145","68620","68410"
"In post","2021","Undeclared","London","G6","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","London","G6","Undeclared","205","195","69340","68720"
"In post","2021","Undeclared","London","G6","Unknown","80","80","68380","66230"
"In post","2021","Undeclared","London","G7","Heterosexual / straight","365","355","56680","56130"
"In post","2021","Undeclared","London","G7","LGBO","40","40","56270","53600"
"In post","2021","Undeclared","London","G7","Undeclared","460","450","57500","57460"
"In post","2021","Undeclared","London","G7","Unknown","165","165","56250","54650"
"In post","2021","Undeclared","London","HEO","Heterosexual / straight","445","435","35310","34830"
"In post","2021","Undeclared","London","HEO","LGBO","70","70","33660","33290"
"In post","2021","Undeclared","London","HEO","Undeclared","470","455","35790","35700"
"In post","2021","Undeclared","London","HEO","Unknown","240","240","35370","35060"
"In post","2021","Undeclared","London","SCS level","Heterosexual / straight","85","80","86760","79550"
"In post","2021","Undeclared","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","London","SCS level","Undeclared","85","80","87390","80850"
"In post","2021","Undeclared","London","SCS level","Unknown","35","35","92900","86550"
"In post","2021","Undeclared","London","SEO","Heterosexual / straight","295","290","44010","42200"
"In post","2021","Undeclared","London","SEO","LGBO","35","35","41620","40960"
"In post","2021","Undeclared","London","SEO","Undeclared","325","315","43540","42550"
"In post","2021","Undeclared","London","SEO","Unknown","180","175","43830","42890"
"In post","2021","Undeclared","London","Unknown","Heterosexual / straight","50","50","32810","31400"
"In post","2021","Undeclared","London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","London","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","North East (England)","AA","Heterosexual / straight","40","40","20650","20670"
"In post","2021","Undeclared","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North East (England)","AA","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","North East (England)","AA","Unknown","40","35","21100","21550"
"In post","2021","Undeclared","North East (England)","AO","Heterosexual / straight","305","270","23500","21010"
"In post","2021","Undeclared","North East (England)","AO","LGBO","30","25","[c]","[c]"
"In post","2021","Undeclared","North East (England)","AO","Undeclared","210","180","22510","21430"
"In post","2021","Undeclared","North East (England)","AO","Unknown","200","165","27610","31650"
"In post","2021","Undeclared","North East (England)","EO","Heterosexual / straight","205","190","27920","27570"
"In post","2021","Undeclared","North East (England)","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","North East (England)","EO","Undeclared","130","120","26980","27130"
"In post","2021","Undeclared","North East (England)","EO","Unknown","70","65","28920","27570"
"In post","2021","Undeclared","North East (England)","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
