"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","South Hampshire","EO","90","[c]","26460","27570"
"New entrant CS","2021","Declared non-disabled","South Hampshire","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Hampshire","SEO/HEO","95","[c]","32430","29920"
"New entrant CS","2021","Declared non-disabled","South Hampshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Lanarkshire","AA/AO","80","[c]","20240","20140"
"New entrant CS","2021","Declared non-disabled","South Lanarkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Nottinghamshire","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Teesside","AA/AO","60","[c]","20990","21010"
"New entrant CS","2021","Declared non-disabled","South Teesside","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South Teesside","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West Wales","AA/AO","40","[c]","21010","21050"
"New entrant CS","2021","Declared non-disabled","South West Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southampton","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southampton","EO","55","[c]","27220","27570"
"New entrant CS","2021","Declared non-disabled","Southampton","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southampton","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southampton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southend-on-Sea","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southend-on-Sea","EO","45","[c]","28420","29290"
"New entrant CS","2021","Declared non-disabled","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Staffordshire CC","AA/AO","155","[c]","21990","21590"
"New entrant CS","2021","Declared non-disabled","Staffordshire CC","EO","85","[c]","27080","27570"
"New entrant CS","2021","Declared non-disabled","Staffordshire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Staffordshire CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Staffordshire CC","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Stoke-on-Trent","AA/AO","90","[c]","18960","18880"
"New entrant CS","2021","Declared non-disabled","Stoke-on-Trent","EO","65","[c]","27210","27570"
"New entrant CS","2021","Declared non-disabled","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Stoke-on-Trent","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Suffolk","AA/AO","165","[c]","23030","21010"
"New entrant CS","2021","Declared non-disabled","Suffolk","EO","130","[c]","27180","27570"
"New entrant CS","2021","Declared non-disabled","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Suffolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Suffolk","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Suffolk","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sunderland","AA/AO","50","[c]","20330","20140"
"New entrant CS","2021","Declared non-disabled","Sunderland","EO","115","[c]","27240","27570"
"New entrant CS","2021","Declared non-disabled","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Swansea","AA/AO","155","[c]","19920","21010"
"New entrant CS","2021","Declared non-disabled","Swansea","EO","70","[c]","27020","27570"
"New entrant CS","2021","Declared non-disabled","Swansea","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Swansea","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Swindon","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Swindon","EO","40","[c]","27320","27570"
"New entrant CS","2021","Declared non-disabled","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Swindon","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Telford and Wrekin","EO","40","[c]","26740","27570"
"New entrant CS","2021","Declared non-disabled","Telford and Wrekin","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Telford and Wrekin","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Thurrock","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Thurrock","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Torbay","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Torbay","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Torbay","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tower Hamlets","AA/AO","65","[c]","22870","22680"
"New entrant CS","2021","Declared non-disabled","Tower Hamlets","EO","155","[c]","28630","27690"
"New entrant CS","2021","Declared non-disabled","Tower Hamlets","G6/G7","145","[c]","59970","55750"
"New entrant CS","2021","Declared non-disabled","Tower Hamlets","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tower Hamlets","SEO/HEO","205","[c]","37320","36160"
"New entrant CS","2021","Declared non-disabled","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tyneside","AA/AO","715","[c]","20810","21010"
"New entrant CS","2021","Declared non-disabled","Tyneside","EO","260","[c]","26130","25560"
"New entrant CS","2021","Declared non-disabled","Tyneside","G6/G7","45","[c]","54680","52610"
"New entrant CS","2021","Declared non-disabled","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tyneside","SEO/HEO","150","[c]","33640","31990"
"New entrant CS","2021","Declared non-disabled","Tyneside","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","70","[c]","21550","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","130","[c]","27640","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","55","[c]","35060","34550"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wakefield","AA/AO","30","[c]","21480","21010"
"New entrant CS","2021","Declared non-disabled","Wakefield","EO","45","[c]","27650","27570"
"New entrant CS","2021","Declared non-disabled","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Walsall","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Walsall","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Walsall","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wandsworth","AA/AO","45","[c]","26540","25450"
"New entrant CS","2021","Declared non-disabled","Wandsworth","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wandsworth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Warrington","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Warrington","EO","100","[c]","27880","27570"
"New entrant CS","2021","Declared non-disabled","Warrington","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Warrington","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Warrington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Warwickshire","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Warwickshire","EO","35","[c]","27260","27570"
"New entrant CS","2021","Declared non-disabled","Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Warwickshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Cumbria","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Cumbria","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Cumbria","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Essex","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Essex","EO","40","[c]","29170","29290"
"New entrant CS","2021","Declared non-disabled","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Essex","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Essex","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Kent","EO","30","[c]","29330","29290"
"New entrant CS","2021","Declared non-disabled","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Lothian","AA/AO","35","[c]","21160","21010"
"New entrant CS","2021","Declared non-disabled","West Lothian","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Northamptonshire","AA/AO","35","[c]","20850","20760"
"New entrant CS","2021","Declared non-disabled","West Northamptonshire","EO","40","[c]","27170","27570"
"New entrant CS","2021","Declared non-disabled","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Northamptonshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Surrey","AA/AO","95","[c]","24260","24370"
"New entrant CS","2021","Declared non-disabled","West Surrey","EO","100","[c]","29050","29290"
"New entrant CS","2021","Declared non-disabled","West Surrey","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Surrey","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Surrey","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (North East)","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (North East)","EO","90","[c]","27290","27570"
"New entrant CS","2021","Declared non-disabled","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (North East)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (South West)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (South West)","EO","55","[c]","27470","27570"
"New entrant CS","2021","Declared non-disabled","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Westminster","AA/AO","235","[c]","23760","24120"
"New entrant CS","2021","Declared non-disabled","Westminster","EO","775","[c]","27980","27500"
"New entrant CS","2021","Declared non-disabled","Westminster","G6/G7","555","[c]","57550","54700"
"New entrant CS","2021","Declared non-disabled","Westminster","SCS level","70","[c]","96880","90000"
"New entrant CS","2021","Declared non-disabled","Westminster","SEO/HEO","1735","[c]","35740","34550"
"New entrant CS","2021","Declared non-disabled","Westminster","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wiltshire","AA/AO","250","[c]","20650","20600"
"New entrant CS","2021","Declared non-disabled","Wiltshire","EO","150","[c]","26380","26670"
"New entrant CS","2021","Declared non-disabled","Wiltshire","G6/G7","45","[c]","56960","53170"
"New entrant CS","2021","Declared non-disabled","Wiltshire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wiltshire","SEO/HEO","220","[c]","33920","33000"
"New entrant CS","2021","Declared non-disabled","Wiltshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wirral","AA/AO","40","[c]","20980","21010"
"New entrant CS","2021","Declared non-disabled","Wirral","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wolverhampton","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wolverhampton","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wolverhampton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Worcestershire","AA/AO","115","[c]","22200","22850"
"New entrant CS","2021","Declared non-disabled","Worcestershire","EO","45","[c]","27150","27570"
"New entrant CS","2021","Declared non-disabled","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Worcestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Worcestershire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Worcestershire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","York","AA/AO","50","[c]","20940","21010"
"New entrant CS","2021","Declared non-disabled","York","EO","80","[c]","26340","26370"
"New entrant CS","2021","Declared non-disabled","York","G6/G7","30","[c]","63620","70500"
"New entrant CS","2021","Declared non-disabled","York","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","York","SEO/HEO","60","[c]","32530","30020"
"New entrant CS","2021","Declared non-disabled","York","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnet","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnsley, Doncaster and Rotherham","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Barnsley, Doncaster and Rotherham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Belfast","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bexley and Greenwich","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Birmingham","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Blackpool","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Blackpool","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Brighton and Hove","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bristol, City of","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bromley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Calderdale and Kirklees","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cambridgeshire CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cardiff and Vale of Glamorgan","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derby","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dudley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Durham CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ealing","EO","5","[c]","[c]","[c]"
