"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Leeds","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Liverpool","40","40","40510","36500"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Norwich and East Norfolk","40","40","35620","29990"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Tower Hamlets","25","25","50800","49300"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Scottish Government","City of Edinburgh","190","190","39480","35680"
"In post","2021","Digital, Data & Technology","Scottish Government","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Scottish Government","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Scottish Government","Glasgow City","30","30","40310","36930"
"In post","2021","Digital, Data & Technology","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Scottish Government","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Scottish Government","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","The National Archives","Hounslow and Richmond upon Thames","105","100","40120","39390"
"In post","2021","Digital, Data & Technology","UK Export Finance","Westminster","30","30","55790","52500"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Monmouthshire and Newport","425","420","40030","36180"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","South Hampshire","125","125","41330","36840"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","South Lanarkshire","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Westminster","35","35","48240","39070"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","Birmingham","25","25","48000","46850"
"In post","2021","Digital, Data & Technology","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Welsh Government","Central Valleys","10","10","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Nottingham","30","25","24800","21950"
"In post","2021","Finance","Attorney General's Departments","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Attorney General's Departments","Wakefield","10","10","30070","26780"
"In post","2021","Finance","Attorney General's Departments","Westminster","75","70","43360","33930"
"In post","2021","Finance","Attorney General's Departments","York","20","20","35480","31170"
"In post","2021","Finance","Cabinet Office","Westminster","90","90","46340","41820"
"In post","2021","Finance","Chancellor's other departments","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Finance","Chancellor's other departments","Westminster","30","30","51240","46460"
"In post","2021","Finance","Charity Commission","Sefton","5","5","[c]","[c]"
"In post","2021","Finance","Charity Commission","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Competition and Markets Authority","Tower Hamlets","15","15","46260","43490"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Birmingham","10","10","36740","41060"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Blackpool","5","5","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","65","55","30820","27460"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Devon CC","30","30","45020","47960"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Hackney and Newham","10","10","47870","45250"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Manchester","10","10","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","25","20","39980","43540"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Swindon","10","10","44380","39040"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Business, Energy and Industrial Strategy","Westminster","150","145","52230","53330"
"In post","2021","Finance","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Digital, Culture, Media and Sport","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Digital, Culture, Media and Sport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Digital, Culture, Media and Sport","Westminster","70","70","57450","61730"
"In post","2021","Finance","Department for Education","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Finance","Department for Education","Coventry","150","150","38390","36500"
"In post","2021","Finance","Department for Education","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Education","Darlington","55","55","40780","37030"
"In post","2021","Finance","Department for Education","Manchester","110","105","43100","42750"
"In post","2021","Finance","Department for Education","Nottingham","15","15","49420","50250"
"In post","2021","Finance","Department for Education","Sheffield","85","80","41450","37100"
"In post","2021","Finance","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Education","Westminster","110","105","52180","53760"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Berkshire","30","30","43220","36970"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Bristol, City of","50","45","43120","37020"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Devon CC","25","20","39740","37590"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Leeds","10","10","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Peterborough","40","35","41110","36970"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Solihull","20","15","42380","38060"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Suffolk","10","10","32300","26890"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Tyneside","20","20","40120","36780"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Warrington","15","15","39240","36210"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","West Surrey","20","15","36080","28730"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Westminster","65","65","49610","43920"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Worcestershire","30","30","43790","40080"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","York","55","55","43490","40080"
"In post","2021","Finance","Department for International Trade","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for International Trade","Westminster","90","90","47250","44030"
"In post","2021","Finance","Department for Transport","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Transport","Bristol, City of","30","30","42620","41090"
"In post","2021","Finance","Department for Transport","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Transport","East Sussex CC","20","20","29060","26780"
"In post","2021","Finance","Department for Transport","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Transport","Nottingham","20","20","34110","32320"
"In post","2021","Finance","Department for Transport","Southampton","30","25","38510","39040"
"In post","2021","Finance","Department for Transport","Swansea","190","180","34390","31860"
"In post","2021","Finance","Department for Transport","Westminster","120","120","51110","54380"
"In post","2021","Finance","Department for Work and Pensions","Sefton","20","20","48740","45510"
