"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","Heterosexual / straight","65","[c]","18800","18850"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","Heterosexual / straight","180","[c]","21490","20920"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","Heterosexual / straight","160","[c]","26200","26350"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","Heterosexual / straight","45","[c]","53620","51680"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","Heterosexual / straight","145","[c]","30770","31370"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","Heterosexual / straight","95","[c]","38660","38890"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","EO","Heterosexual / straight","145","[c]","27550","27570"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","AO","Heterosexual / straight","85","[c]","21280","21010"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","EO","Heterosexual / straight","50","[c]","27430","27570"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","AO","Heterosexual / straight","125","[c]","20980","21010"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","EO","Heterosexual / straight","40","[c]","27300","27570"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","AO","Heterosexual / straight","105","[c]","20380","20140"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","AO","Unknown","210","[c]","20190","20140"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","EO","Heterosexual / straight","95","[c]","26330","27570"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","EO","Unknown","130","[c]","25540","25560"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","HEO","Heterosexual / straight","35","[c]","31730","31810"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","HEO","Unknown","50","[c]","31190","31810"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Greater Manchester South West","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","AO","Heterosexual / straight","115","[c]","20510","19930"
"New entrant CS","2021","Greater Manchester","Manchester","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","AO","Unknown","105","[c]","20870","20880"
"New entrant CS","2021","Greater Manchester","Manchester","EO","Heterosexual / straight","250","[c]","26570","27570"
"New entrant CS","2021","Greater Manchester","Manchester","EO","LGBO","50","[c]","26960","27570"
"New entrant CS","2021","Greater Manchester","Manchester","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","EO","Unknown","105","[c]","25350","24880"
"New entrant CS","2021","Greater Manchester","Manchester","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","G7","Heterosexual / straight","85","[c]","53860","51730"
"New entrant CS","2021","Greater Manchester","Manchester","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","HEO","Heterosexual / straight","125","[c]","31600","31810"
"New entrant CS","2021","Greater Manchester","Manchester","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","HEO","Unknown","70","[c]","30720","31810"
"New entrant CS","2021","Greater Manchester","Manchester","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","SEO","Heterosexual / straight","75","[c]","37960","36770"
"New entrant CS","2021","Greater Manchester","Manchester","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Greater Manchester","Manchester","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","AO","Heterosexual / straight","80","[c]","22130","20920"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","EO","Heterosexual / straight","95","[c]","26660","26350"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","HEO","Heterosexual / straight","40","[c]","31450","33000"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","SEO","Heterosexual / straight","35","[c]","39770","40000"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Central Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","AO","Heterosexual / straight","35","[c]","22690","22850"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Isle of Wight","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","AO","Heterosexual / straight","30","[c]","20800","20970"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","EO","Heterosexual / straight","55","[c]","27560","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","North Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","AO","Heterosexual / straight","65","[c]","22820","20140"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","AO","Unknown","90","[c]","22250","20140"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","EO","Heterosexual / straight","110","[c]","27300","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","Portsmouth","G6","Undeclared","[c]","[c]","[c]","[c]"
