"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","Heterosexual / straight","35","[c]","27340","27570"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","AA/AO","Heterosexual / straight","45","[c]","22260","22850"
"New entrant CS","2021","Isle of Wight","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","Heterosexual / straight","65","[c]","27470","27220"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","Heterosexual / straight","70","[c]","31030","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AA/AO","Heterosexual / straight","85","[c]","25710","27850"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","AA/AO","Unknown","80","[c]","24890","27850"
"New entrant CS","2021","Kent Thames Gateway","Outside London","EO","Heterosexual / straight","80","[c]","29290","29290"
"New entrant CS","2021","Kent Thames Gateway","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent Thames Gateway","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AA/AO","Heterosexual / straight","35","[c]","21390","22350"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","EO","Heterosexual / straight","50","[c]","27450","27570"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kingston upon Hull, City of","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AA/AO","Heterosexual / straight","115","[c]","24760","25110"
"New entrant CS","2021","Lambeth","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","EO","Heterosexual / straight","320","[c]","30280","31060"
"New entrant CS","2021","Lambeth","London","EO","LGBO","45","[c]","29800","31060"
"New entrant CS","2021","Lambeth","London","EO","Undeclared","50","[c]","27960","27660"
"New entrant CS","2021","Lambeth","London","EO","Unknown","45","[c]","31580","32260"
"New entrant CS","2021","Lambeth","London","G6/G7","Heterosexual / straight","115","[c]","56690","53170"
"New entrant CS","2021","Lambeth","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SEO/HEO","Heterosexual / straight","325","[c]","37920","38890"
"New entrant CS","2021","Lambeth","London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","SEO/HEO","Undeclared","60","[c]","36760","37600"
"New entrant CS","2021","Lambeth","London","SEO/HEO","Unknown","30","[c]","38490","40170"
"New entrant CS","2021","Lambeth","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lambeth","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AA/AO","Heterosexual / straight","95","[c]","21100","21010"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lancaster and Wyre","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","AA/AO","Heterosexual / straight","265","[c]","20780","21010"
"New entrant CS","2021","Leeds","Outside London","AA/AO","LGBO","40","[c]","20410","21010"
"New entrant CS","2021","Leeds","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","AA/AO","Unknown","325","[c]","20480","20140"
"New entrant CS","2021","Leeds","Outside London","EO","Heterosexual / straight","350","[c]","26670","27570"
"New entrant CS","2021","Leeds","Outside London","EO","LGBO","45","[c]","26000","27570"
"New entrant CS","2021","Leeds","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","EO","Unknown","170","[c]","25070","25560"
"New entrant CS","2021","Leeds","Outside London","G6/G7","Heterosexual / straight","70","[c]","52750","49530"
"New entrant CS","2021","Leeds","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","G6/G7","Unknown","80","[c]","54170","49530"
"New entrant CS","2021","Leeds","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SEO/HEO","Heterosexual / straight","195","[c]","32880","31810"
"New entrant CS","2021","Leeds","Outside London","SEO/HEO","LGBO","35","[c]","31800","31000"
"New entrant CS","2021","Leeds","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","SEO/HEO","Unknown","190","[c]","31790","30730"
"New entrant CS","2021","Leeds","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leeds","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AA/AO","Heterosexual / straight","135","[c]","21030","21010"
"New entrant CS","2021","Leicester","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","AA/AO","Unknown","80","[c]","20720","21010"
"New entrant CS","2021","Leicester","Outside London","EO","Heterosexual / straight","80","[c]","27510","27570"
"New entrant CS","2021","Leicester","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","EO","Unknown","35","[c]","27330","27570"
"New entrant CS","2021","Leicester","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicester","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","AA/AO","Heterosexual / straight","80","[c]","20980","20600"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","AA/AO","Unknown","35","[c]","21120","21590"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Leicestershire CC and Rutland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","AA/AO","Heterosexual / straight","45","[c]","23970","25110"
"New entrant CS","2021","Lewisham and Southwark","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","EO","Heterosexual / straight","125","[c]","30740","31060"
"New entrant CS","2021","Lewisham and Southwark","London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","Unknown","Heterosexual / straight","35","[c]","28040","26810"
"New entrant CS","2021","Lewisham and Southwark","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lewisham and Southwark","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","AA/AO","Heterosexual / straight","90","[c]","20530","20500"
"New entrant CS","2021","Lincolnshire","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","EO","Heterosexual / straight","70","[c]","27220","27570"
"New entrant CS","2021","Lincolnshire","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SEO/HEO","Heterosexual / straight","35","[c]","35870","33780"
"New entrant CS","2021","Lincolnshire","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","AA/AO","Heterosexual / straight","125","[c]","20370","20140"
"New entrant CS","2021","Liverpool","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","AA/AO","Unknown","175","[c]","20280","20140"
"New entrant CS","2021","Liverpool","Outside London","EO","Heterosexual / straight","55","[c]","25050","24880"
"New entrant CS","2021","Liverpool","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","EO","Unknown","35","[c]","24540","24880"
"New entrant CS","2021","Liverpool","Outside London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","SEO/HEO","Heterosexual / straight","80","[c]","33540","33730"
"New entrant CS","2021","Liverpool","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","EO","Heterosexual / straight","50","[c]","27460","27570"
"New entrant CS","2021","Luton","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","AA/AO","Heterosexual / straight","130","[c]","20300","19930"
