"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","Operational Delivery","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Scotland","City of Edinburgh","15","[c]","29360","20880"
"Leaver Dept.","2021","No function","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Scotland","Glasgow City","40","[c]","26950","24050"
"Leaver Dept.","2021","No function","Operational Delivery","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Brighton and Hove","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","East Kent","10","[c]","26710","31230"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","East Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","East Sussex CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Kent Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Medway","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Mid Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","South Hampshire","50","[c]","25990","22330"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","Southampton","10","[c]","25760","21020"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","West Surrey","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Bristol, City of","25","[c]","26040","20430"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Devon CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Dorset CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","South West (England)","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Unknown","Unknown","10","[c]","48670","51770"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","25","[c]","25720","21050"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Flintshire and Wrexham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Monmouthshire and Newport","50","[c]","36650","31370"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Wales","Swansea","60","[c]","22050","21590"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Birmingham","125","[c]","22620","20570"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Staffordshire CC","15","[c]","21730","21050"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Stoke-on-Trent","25","[c]","19940","20020"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","West Midlands (England)","Worcestershire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","Leeds","30","[c]","23290","20880"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","Wakefield","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","South East (England)","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","London","Tower Hamlets","10","[c]","51160","48360"
"Leaver Dept.","2021","No function","Other","London","Westminster","30","[c]","44890","35320"
"Leaver Dept.","2021","No function","Other","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","South East (England)","Berkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectors","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","East Midlands (England)","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","London","Camden and City of London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","London","Croydon","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","London","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","London","Westminster","1095","[c]","43880","39080"
"Leaver Dept.","2021","No function","Policy","North East (England)","Tyneside","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","North West (England)","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","South East (England)","Southampton","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","South West (England)","Bristol, City of","30","[c]","40760","36750"
"Leaver Dept.","2021","No function","Policy","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Unknown","Unknown","15","[c]","50400","51710"
"Leaver Dept.","2021","No function","Policy","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Wales","Swansea","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","West Midlands (England)","Birmingham","15","[c]","33070","29710"
"Leaver Dept.","2021","No function","Policy","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Yorkshire and The Humber","Leeds","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Yorkshire and The Humber","York","30","[c]","36080","35900"
"Leaver Dept.","2021","No function","Project Delivery","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Property","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","South East (England)","West Surrey","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","South West (England)","Wiltshire","20","[c]","37430","37320"
"Leaver Dept.","2021","No function","Science and Engineering","Yorkshire and The Humber","York","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Statistics","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Statistics","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","London","Westminster","415","[c]","46820","41820"
"Leaver Dept.","2021","No function","Unknown","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Unknown","Unknown","565","[c]","33430","32000"
"Leaver Dept.","2021","No function","Unknown","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Commercial","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","[c]","31420","29550"
"Leaver Dept.","2021","Project Delivery","Commercial","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Communications","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Communications","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Communications","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Economics","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Human Resources","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Knowledge and Information Management","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Knowledge and Information Management","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","London","Westminster","10","[c]","36850","32640"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","London","Westminster","10","[c]","62050","66650"
"Leaver Dept.","2021","Project Delivery","Other","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","30830","27640"
"Leaver Dept.","2021","Project Delivery","Other","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","London","Westminster","30","[c]","51120","52300"
"Leaver Dept.","2021","Project Delivery","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
