"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs","East Wales","SEO/HEO","HEO","15","15","30070","29770"
"In post","2021","Department for Environment, Food and Rural Affairs","East Wales","SEO/HEO","SEO","25","25","37740","37240"
"In post","2021","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","EO","EO","10","10","25810","25280"
"In post","2021","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Eastern Scotland","AA/AO","AO","15","15","21240","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Eastern Scotland","EO","EO","10","10","25600","25480"
"In post","2021","Department for Environment, Food and Rural Affairs","Eastern Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Eastern Scotland","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Eastern Scotland","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Eastern Scotland","SEO/HEO","SEO","15","15","37370","37400"
"In post","2021","Department for Environment, Food and Rural Affairs","Essex","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Essex","EO","EO","30","30","26770","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Essex","SEO/HEO","HEO","15","10","31640","31900"
"In post","2021","Department for Environment, Food and Rural Affairs","Essex","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","65","60","21140","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","95","90","25150","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","75","70","59690","59290"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","230","220","49500","48920"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","15","15","78510","74180"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","215","200","30060","29690"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","255","240","37360","36760"
"In post","2021","Department for Environment, Food and Rural Affairs","Greater Manchester","EO","EO","10","10","26900","28030"
"In post","2021","Department for Environment, Food and Rural Affairs","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Greater Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Greater Manchester","SEO/HEO","HEO","10","10","30340","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Greater Manchester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","EO","EO","20","20","24790","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","SEO/HEO","HEO","10","10","30370","30390"
"In post","2021","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","SEO/HEO","SEO","10","10","38690","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","100","90","21000","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","EO","EO","105","95","25530","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","20","20","61160","61210"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","40","40","49210","48910"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","10","10","87710","77440"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","90","85","30470","30230"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","80","75","38410","37240"
"In post","2021","Department for Environment, Food and Rural Affairs","Highlands and Islands","AA/AO","AO","10","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Highlands and Islands","EO","EO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Highlands and Islands","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Highlands and Islands","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","AA/AO","AO","80","80","24460","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","EO","EO","245","240","28170","28170"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","G6/G7","G6","245","230","64660","64290"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","G6/G7","G7","635","610","54440","53870"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","SCS level","SCS level","150","145","84250","77240"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","SEO/HEO","HEO","650","640","33270","33120"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","SEO/HEO","SEO","505","490","40330","39510"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Kent","EO","EO","35","35","26210","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Kent","SEO/HEO","HEO","15","15","30940","30490"
"In post","2021","Department for Environment, Food and Rural Affairs","Kent","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lancashire","AA/AO","AO","20","15","21190","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Lancashire","EO","EO","25","25","25540","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Lancashire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lancashire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lancashire","SEO/HEO","HEO","20","20","30580","30130"
"In post","2021","Department for Environment, Food and Rural Affairs","Lancashire","SEO/HEO","SEO","25","20","40120","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","EO","EO","15","15","25640","25210"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","EO","EO","15","10","25430","25600"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","SEO/HEO","HEO","10","10","30460","30170"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","SEO/HEO","SEO","10","10","36970","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","North Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Eastern Scotland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire","AA/AO","AO","120","115","21460","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire","EO","EO","175","165","25500","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire","G6/G7","G6","50","45","60080","59630"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire","G6/G7","G7","155","150","49530","48990"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire","SEO/HEO","HEO","210","205","30130","29910"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire","SEO/HEO","SEO","200","195","37070","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","AA/AO","AO","150","135","21050","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","EO","EO","105","95","25430","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","G6/G7","G6","25","25","59590","59000"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","G6/G7","G7","60","60","49220","48370"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","SCS level","SCS level","5","5","[c]","[c]"
