"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","160","[c]","38460","33120"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Inner London - West","London","90","[c]","38800","32120"
"New entrant CS","2021","Unknown","Department for International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Inner London - West","London","150","[c]","38430","34710"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","West Midlands","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","35","[c]","27570","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","[c]","27630","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cheshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","30","[c]","26460","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Devon","Outside London","45","[c]","26190","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Anglia","Outside London","35","[c]","27020","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Eastern Scotland","Outside London","40","[c]","24110","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Essex","Outside London","35","[c]","27980","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","[c]","27260","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","110","[c]","27230","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inner London - East","London","105","[c]","30470","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inner London - West","London","90","[c]","36170","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kent","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","130","[c]","23010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","60","[c]","26290","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","30","[c]","26320","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Northumberland and Tyne and Wear","Outside London","140","[c]","25260","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","London","80","[c]","30530","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - South","London","35","[c]","30070","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","95","[c]","30730","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","50","[c]","27200","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","70","[c]","26340","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","50","[c]","31530","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","60","[c]","27740","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","115","[c]","28500","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Inner London - West","London","605","[c]","41470","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","215","[c]","39160","36820"
"New entrant CS","2021","Unknown","Disclosure Scotland","West Central Scotland","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","145","[c]","21990","21590"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Outside London","30","[c]","35030","31410"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","East Anglia","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Outside London","15","[c]","[c]","[c]"
