"Status","Year","Age","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Inner London - West","AA/AO","15","[c]","22670","22680"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Midlands","AA/AO","10","[c]","19720","20040"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Courts and Tribunals Service","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Bedfordshire and Hertfordshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Cheshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Devon","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Dorset and Somerset","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Anglia","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Wales","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Greater Manchester","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Inner London - West","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Kent","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Prison and Probation Service","Kent","Unknown","[c]","[c]","[c]","[c]"
