"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Debt","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Scotland","Outside London","Female","195","[c]","20270","20140"
"New entrant CS","2021","Debt","Scotland","Outside London","Male","180","[c]","20350","20140"
"New entrant CS","2021","Debt","West Midlands (England)","Outside London","Female","60","[c]","20140","20140"
"New entrant CS","2021","Debt","West Midlands (England)","Outside London","Male","35","[c]","20140","20140"
"New entrant CS","2021","Debt","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Yorkshire and The Humber","Outside London","Male","40","[c]","20140","20140"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Outside London","Male","45","[c]","38650","37340"
"New entrant CS","2021","Digital, Data & Technology","East of England","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Outside London","Male","45","[c]","32100","26350"
"New entrant CS","2021","Digital, Data & Technology","London","London","Female","275","[c]","43220","40600"
"New entrant CS","2021","Digital, Data & Technology","London","London","Male","335","[c]","48320","44250"
"New entrant CS","2021","Digital, Data & Technology","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Outside London","Female","55","[c]","37970","33840"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Outside London","Male","75","[c]","38120","36620"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Outside London","Male","40","[c]","37030","36030"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Outside London","Female","55","[c]","36840","30730"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Outside London","Male","85","[c]","40860","36030"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Outside London","Female","105","[c]","31900","29180"
"New entrant CS","2021","Digital, Data & Technology","South West (England)","Outside London","Male","185","[c]","35000","31930"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Wales","Outside London","Female","50","[c]","33320","29540"
"New entrant CS","2021","Digital, Data & Technology","Wales","Outside London","Male","155","[c]","35710","31350"
"New entrant CS","2021","Digital, Data & Technology","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Outside London","Female","45","[c]","37530","35000"
"New entrant CS","2021","Digital, Data & Technology","West Midlands (England)","Outside London","Male","85","[c]","40130","37650"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Female","45","[c]","36410","32000"
"New entrant CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Male","65","[c]","43640","40950"
"New entrant CS","2021","Finance","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","East of England","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","London","Female","150","[c]","38490","33950"
"New entrant CS","2021","Finance","London","London","Male","125","[c]","41920","34020"
"New entrant CS","2021","Finance","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Outside London","Female","40","[c]","30760","26380"
"New entrant CS","2021","Finance","South East (England)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Outside London","Female","65","[c]","28900","25000"
"New entrant CS","2021","Finance","South West (England)","Outside London","Male","60","[c]","34340","26200"
"New entrant CS","2021","Finance","Wales","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Outside London","Female","50","[c]","33350","28970"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Outside London","Male","35","[c]","30590","28970"
"New entrant CS","2021","Grants Management","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","London","Female","205","[c]","36200","31800"
"New entrant CS","2021","Human Resources","London","London","Male","90","[c]","36870","31810"
"New entrant CS","2021","Human Resources","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Outside London","Female","95","[c]","29810","26280"
"New entrant CS","2021","Human Resources","North West (England)","Outside London","Male","35","[c]","29020","24920"
"New entrant CS","2021","Human Resources","Scotland","Outside London","Female","45","[c]","28410","22410"
"New entrant CS","2021","Human Resources","Scotland","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Outside London","Female","35","[c]","29170","26350"
"New entrant CS","2021","Human Resources","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Outside London","Female","105","[c]","29440","22780"
"New entrant CS","2021","Human Resources","South West (England)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East Midlands (England)","Outside London","Female","50","[c]","29530","24000"
"New entrant CS","2021","Legal","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","East of England","Outside London","Female","60","[c]","29740","26550"
"New entrant CS","2021","Legal","East of England","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","London","Female","390","[c]","39400","37230"
"New entrant CS","2021","Legal","London","London","Male","200","[c]","39970","37230"
"New entrant CS","2021","Legal","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Outside London","Female","60","[c]","34690","30990"
"New entrant CS","2021","Legal","North West (England)","Outside London","Male","45","[c]","39030","38180"
"New entrant CS","2021","Legal","Scotland","Outside London","Female","80","[c]","26760","20850"
"New entrant CS","2021","Legal","Scotland","Outside London","Male","45","[c]","26530","20850"
"New entrant CS","2021","Legal","South East (England)","Outside London","Female","90","[c]","31860","26970"
"New entrant CS","2021","Legal","South East (England)","Outside London","Male","45","[c]","35860","30990"
"New entrant CS","2021","Legal","South West (England)","Outside London","Female","35","[c]","35730","38000"
"New entrant CS","2021","Legal","South West (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Outside London","Female","55","[c]","34340","26550"
"New entrant CS","2021","Legal","West Midlands (England)","Outside London","Male","35","[c]","35050","31330"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Outside London","Female","55","[c]","28430","24000"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Outside London","Male","30","[c]","35680","32340"
"New entrant CS","2021","No function","East Midlands (England)","Outside London","Female","605","[c]","23780","22350"
"New entrant CS","2021","No function","East Midlands (England)","Outside London","Male","420","[c]","24860","22850"
"New entrant CS","2021","No function","East of England","Outside London","Female","670","[c]","24540","22850"
"New entrant CS","2021","No function","East of England","Outside London","Male","460","[c]","27240","25380"
"New entrant CS","2021","No function","London","London","Female","3895","[c]","33470","30720"
"New entrant CS","2021","No function","London","London","Male","2770","[c]","35580","32320"
"New entrant CS","2021","No function","London","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Outside London","Female","460","[c]","23770","21590"
"New entrant CS","2021","No function","North East (England)","Outside London","Male","300","[c]","23870","22350"
"New entrant CS","2021","No function","North West (England)","Outside London","Female","1200","[c]","24390","21160"
"New entrant CS","2021","No function","North West (England)","Outside London","Male","880","[c]","25330","22350"
"New entrant CS","2021","No function","Northern Ireland","Outside London","Female","120","[c]","23140","20140"
"New entrant CS","2021","No function","Northern Ireland","Outside London","Male","120","[c]","23050","20140"
"New entrant CS","2021","No function","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Outside London","Female","475","[c]","23120","20810"
"New entrant CS","2021","No function","Scotland","Outside London","Male","410","[c]","24340","20810"
"New entrant CS","2021","No function","South East (England)","Outside London","Female","1075","[c]","25210","23050"
"New entrant CS","2021","No function","South East (England)","Outside London","Male","865","[c]","26800","25850"
"New entrant CS","2021","No function","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Outside London","Female","965","[c]","26600","22920"
"New entrant CS","2021","No function","South West (England)","Outside London","Male","725","[c]","27720","22920"
"New entrant CS","2021","No function","Unknown","Unknown","Female","75","[c]","30320","28000"
"New entrant CS","2021","No function","Unknown","Unknown","Male","60","[c]","33120","28000"
"New entrant CS","2021","No function","Wales","Outside London","Female","805","[c]","22770","21140"
"New entrant CS","2021","No function","Wales","Outside London","Male","575","[c]","23030","21590"
"New entrant CS","2021","No function","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Midlands (England)","Outside London","Female","985","[c]","24950","22850"
"New entrant CS","2021","No function","West Midlands (England)","Outside London","Male","670","[c]","26600","22850"
"New entrant CS","2021","No function","Yorkshire and The Humber","Outside London","Female","870","[c]","26860","22920"
"New entrant CS","2021","No function","Yorkshire and The Humber","Outside London","Male","710","[c]","26930","22850"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","Outside London","Male","30","[c]","34100","33300"
"New entrant CS","2021","Project Delivery","London","London","Female","210","[c]","40470","34710"
"New entrant CS","2021","Project Delivery","London","London","Male","170","[c]","45500","39780"
"New entrant CS","2021","Project Delivery","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Outside London","Female","60","[c]","34330","30990"
"New entrant CS","2021","Project Delivery","North West (England)","Outside London","Male","60","[c]","38040","33500"
"New entrant CS","2021","Project Delivery","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Outside London","Female","30","[c]","31020","28120"
"New entrant CS","2021","Project Delivery","Scotland","Outside London","Male","55","[c]","32260","28000"
"New entrant CS","2021","Project Delivery","South East (England)","Outside London","Female","85","[c]","31430","33000"
"New entrant CS","2021","Project Delivery","South East (England)","Outside London","Male","85","[c]","37630","40000"
"New entrant CS","2021","Project Delivery","South West (England)","Outside London","Female","250","[c]","32650","30000"
"New entrant CS","2021","Project Delivery","South West (England)","Outside London","Male","515","[c]","33930","30930"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Outside London","Female","45","[c]","37050","36340"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Outside London","Male","50","[c]","35190","33000"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Outside London","Female","55","[c]","32800","29180"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Outside London","Male","30","[c]","34460","35290"
"New entrant CS","2021","Property","East Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","London","Male","55","[c]","40250","34820"
"New entrant CS","2021","Property","North East (England)","Outside London","Female","60","[c]","24260","20880"
"New entrant CS","2021","Property","North East (England)","Outside London","Male","45","[c]","25640","24500"
"New entrant CS","2021","Property","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Outside London","Male","80","[c]","28810","25430"
"New entrant CS","2021","Property","South East (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Outside London","Male","40","[c]","40330","35060"
"New entrant CS","2021","Property","South West (England)","Outside London","Female","65","[c]","26040","20920"
"New entrant CS","2021","Property","South West (England)","Outside London","Male","65","[c]","29330","26350"
"New entrant CS","2021","Property","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","Outside London","Male","35","[c]","34730","33000"
"New entrant CS","2021","Security","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","Outside London","Male","40","[c]","25930","25540"
"New entrant CS","2021","Security","London","London","Female","45","[c]","31400","29370"
"New entrant CS","2021","Security","London","London","Male","75","[c]","33910","29370"
"New entrant CS","2021","Security","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Outside London","Male","40","[c]","27900","23540"
"New entrant CS","2021","Security","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Outside London","Male","75","[c]","23350","23540"
"New entrant CS","2021","Security","South East (England)","Outside London","Female","30","[c]","24080","24040"
"New entrant CS","2021","Security","South East (England)","Outside London","Male","170","[c]","28550","25540"
"New entrant CS","2021","Security","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Outside London","Male","80","[c]","25210","19560"
"New entrant CS","2021","Security","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Outside London","Male","45","[c]","27220","23540"
"New entrant CS","2021","Unknown","East Midlands (England)","Outside London","Female","565","[c]","26520","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Outside London","Male","390","[c]","26250","27570"
"New entrant CS","2021","Unknown","East of England","Outside London","Female","890","[c]","27220","27570"
"New entrant CS","2021","Unknown","East of England","Outside London","Male","615","[c]","27180","27570"
"New entrant CS","2021","Unknown","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","London","Female","2715","[c]","31920","31060"
"New entrant CS","2021","Unknown","London","London","Male","1815","[c]","33740","31060"
"New entrant CS","2021","Unknown","London","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Outside London","Female","770","[c]","24130","21010"
"New entrant CS","2021","Unknown","North East (England)","Outside London","Male","740","[c]","24220","21010"
"New entrant CS","2021","Unknown","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North West (England)","Outside London","Female","1510","[c]","25320","25000"
"New entrant CS","2021","Unknown","North West (England)","Outside London","Male","1420","[c]","26610","24880"
"New entrant CS","2021","Unknown","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","Outside London","Male","45","[c]","24490","24880"
"New entrant CS","2021","Unknown","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Outside London","Female","1535","[c]","29460","27570"
"New entrant CS","2021","Unknown","Scotland","Outside London","Male","1055","[c]","29610","27570"
"New entrant CS","2021","Unknown","South East (England)","Outside London","Female","1570","[c]","27460","27570"
"New entrant CS","2021","Unknown","South East (England)","Outside London","Male","1090","[c]","26960","27570"
"New entrant CS","2021","Unknown","South West (England)","Outside London","Female","890","[c]","25930","27570"
"New entrant CS","2021","Unknown","South West (England)","Outside London","Male","585","[c]","27080","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","Female","390","[c]","28670","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","Male","265","[c]","31280","27570"
"New entrant CS","2021","Unknown","Wales","Outside London","Female","495","[c]","25790","27570"
"New entrant CS","2021","Unknown","Wales","Outside London","Male","390","[c]","25460","21010"
"New entrant CS","2021","Unknown","West Midlands (England)","Outside London","Female","680","[c]","26900","27570"
"New entrant CS","2021","Unknown","West Midlands (England)","Outside London","Male","485","[c]","26260","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Outside London","Female","1150","[c]","26190","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Outside London","Male","945","[c]","26870","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
