"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Belfast","AA/AO","AO","Undeclared","45","40","20960","21430"
"In post","2021","Belfast","AA/AO","AO","Unknown","375","340","20480","20140"
"In post","2021","Belfast","EO","EO","Heterosexual / straight","525","490","26370","25560"
"In post","2021","Belfast","EO","EO","LGBO","30","30","26210","25560"
"In post","2021","Belfast","EO","EO","Undeclared","50","45","26380","25560"
"In post","2021","Belfast","EO","EO","Unknown","215","205","26080","25560"
"In post","2021","Belfast","G6/G7","G6","Heterosexual / straight","30","30","64930","64670"
"In post","2021","Belfast","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Belfast","G6/G7","G7","Heterosexual / straight","135","135","52790","52580"
"In post","2021","Belfast","G6/G7","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Belfast","G6/G7","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Belfast","G6/G7","G7","Unknown","25","25","[c]","[c]"
"In post","2021","Belfast","SCS level","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Belfast","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","SCS level","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Belfast","SEO/HEO","HEO","Heterosexual / straight","380","365","32430","31810"
"In post","2021","Belfast","SEO/HEO","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Belfast","SEO/HEO","HEO","Undeclared","35","30","32660","31810"
"In post","2021","Belfast","SEO/HEO","HEO","Unknown","105","100","32320","31810"
"In post","2021","Belfast","SEO/HEO","SEO","Heterosexual / straight","180","170","38640","38630"
"In post","2021","Belfast","SEO/HEO","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Belfast","SEO/HEO","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Belfast","SEO/HEO","SEO","Unknown","40","40","38060","38630"
"In post","2021","Berkshire","AA/AO","AA","Heterosexual / straight","70","70","18940","18800"
"In post","2021","Berkshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","AA/AO","AA","Undeclared","10","5","[c]","[c]"
"In post","2021","Berkshire","AA/AO","AA","Unknown","15","10","[c]","[c]"
"In post","2021","Berkshire","AA/AO","AO","Heterosexual / straight","550","525","28530","25630"
"In post","2021","Berkshire","AA/AO","AO","LGBO","30","30","29060","26610"
"In post","2021","Berkshire","AA/AO","AO","Undeclared","90","85","30540","26610"
"In post","2021","Berkshire","AA/AO","AO","Unknown","235","225","27430","25540"
"In post","2021","Berkshire","EO","EO","Heterosexual / straight","540","515","30760","29290"
"In post","2021","Berkshire","EO","EO","LGBO","30","30","[c]","[c]"
"In post","2021","Berkshire","EO","EO","Undeclared","75","70","32410","29290"
"In post","2021","Berkshire","EO","EO","Unknown","155","140","31190","29290"
"In post","2021","Berkshire","G6/G7","G6","Heterosexual / straight","45","45","65700","64330"
"In post","2021","Berkshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","G6/G7","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Berkshire","G6/G7","G6","Unknown","15","10","[c]","[c]"
"In post","2021","Berkshire","G6/G7","G7","Heterosexual / straight","145","145","53980","51970"
"In post","2021","Berkshire","G6/G7","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Berkshire","G6/G7","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Berkshire","G6/G7","G7","Unknown","60","55","54510","52580"
"In post","2021","Berkshire","SCS level","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Berkshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","HEO","Heterosexual / straight","280","270","35880","33310"
"In post","2021","Berkshire","SEO/HEO","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","HEO","Undeclared","40","35","35330","33960"
"In post","2021","Berkshire","SEO/HEO","HEO","Unknown","80","75","35240","33580"
"In post","2021","Berkshire","SEO/HEO","SEO","Heterosexual / straight","170","165","41740","40440"
"In post","2021","Berkshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Berkshire","SEO/HEO","SEO","Unknown","55","50","39920","39650"
"In post","2021","Berkshire","Unknown","Unknown","Heterosexual / straight","140","135","31850","31980"
"In post","2021","Berkshire","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Berkshire","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Berkshire","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","AA","Heterosexual / straight","125","120","23380","23790"
"In post","2021","Bexley and Greenwich","AA/AO","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","AA","Unknown","75","70","23950","23790"
"In post","2021","Bexley and Greenwich","AA/AO","AO","Heterosexual / straight","400","385","29740","31590"
"In post","2021","Bexley and Greenwich","AA/AO","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Bexley and Greenwich","AA/AO","AO","Undeclared","50","50","29930","31590"
"In post","2021","Bexley and Greenwich","AA/AO","AO","Unknown","185","175","30660","31480"
"In post","2021","Bexley and Greenwich","EO","EO","Heterosexual / straight","365","345","32080","31060"
"In post","2021","Bexley and Greenwich","EO","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Bexley and Greenwich","EO","EO","Undeclared","55","50","31920","31060"
"In post","2021","Bexley and Greenwich","EO","EO","Unknown","105","95","32030","31060"
"In post","2021","Bexley and Greenwich","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","G6/G7","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Bexley and Greenwich","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","HEO","Heterosexual / straight","100","95","38150","38030"
"In post","2021","Bexley and Greenwich","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","SEO","Heterosexual / straight","35","35","51260","51550"
"In post","2021","Bexley and Greenwich","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Bexley and Greenwich","SEO/HEO","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Unknown","Heterosexual / straight","105","105","33550","34020"
"In post","2021","Bexley and Greenwich","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Birmingham","AA/AO","AA","Heterosexual / straight","165","155","18710","17610"
"In post","2021","Birmingham","AA/AO","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Birmingham","AA/AO","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","Birmingham","AA/AO","AA","Unknown","100","95","19310","19080"
"In post","2021","Birmingham","AA/AO","AO","Heterosexual / straight","1930","1745","21320","20180"
"In post","2021","Birmingham","AA/AO","AO","LGBO","90","85","21510","20180"
"In post","2021","Birmingham","AA/AO","AO","Undeclared","265","235","21190","20650"
"In post","2021","Birmingham","AA/AO","AO","Unknown","985","885","20960","20180"
"In post","2021","Birmingham","EO","EO","Heterosexual / straight","2045","1900","26620","27570"
"In post","2021","Birmingham","EO","EO","LGBO","100","95","26660","27570"
"In post","2021","Birmingham","EO","EO","Undeclared","275","245","26470","26840"
"In post","2021","Birmingham","EO","EO","Unknown","890","820","26670","27440"
"In post","2021","Birmingham","G6/G7","G6","Heterosexual / straight","155","150","68140","65240"
"In post","2021","Birmingham","G6/G7","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Birmingham","G6/G7","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","Birmingham","G6/G7","G6","Unknown","40","35","71600","68300"
"In post","2021","Birmingham","G6/G7","G7","Heterosexual / straight","625","600","54760","52580"
"In post","2021","Birmingham","G6/G7","G7","LGBO","35","35","55680","52930"
"In post","2021","Birmingham","G6/G7","G7","Undeclared","70","65","55210","52580"
"In post","2021","Birmingham","G6/G7","G7","Unknown","190","175","54890","53320"
"In post","2021","Birmingham","SCS level","SCS level","Heterosexual / straight","80","70","95950","91190"
"In post","2021","Birmingham","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","SCS level","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Birmingham","SCS level","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","HEO","Heterosexual / straight","1265","1215","32500","31810"
"In post","2021","Birmingham","SEO/HEO","HEO","LGBO","70","65","32090","31810"
"In post","2021","Birmingham","SEO/HEO","HEO","Undeclared","135","125","32430","31810"
"In post","2021","Birmingham","SEO/HEO","HEO","Unknown","470","450","33490","31810"
"In post","2021","Birmingham","SEO/HEO","SEO","Heterosexual / straight","760","735","40630","38640"
"In post","2021","Birmingham","SEO/HEO","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Birmingham","SEO/HEO","SEO","Undeclared","95","90","41650","40580"
"In post","2021","Birmingham","SEO/HEO","SEO","Unknown","205","195","41910","39310"
"In post","2021","Birmingham","Unknown","Unknown","Heterosexual / straight","330","305","30540","28200"
"In post","2021","Birmingham","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","Birmingham","Unknown","Unknown","Undeclared","30","30","30950","29200"
"In post","2021","Birmingham","Unknown","Unknown","Unknown","55","45","29120","28200"
"In post","2021","Blackburn with Darwen","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","AA/AO","AO","Heterosexual / straight","95","80","21210","21010"
"In post","2021","Blackburn with Darwen","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","AA/AO","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Blackburn with Darwen","AA/AO","AO","Unknown","45","35","20940","21010"
"In post","2021","Blackburn with Darwen","EO","EO","Heterosexual / straight","155","135","27490","27570"
"In post","2021","Blackburn with Darwen","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","EO","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Blackburn with Darwen","EO","EO","Unknown","45","40","27460","27570"
"In post","2021","Blackburn with Darwen","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","Unknown","Heterosexual / straight","55","50","28060","26500"
"In post","2021","Blackburn with Darwen","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Blackpool","AA/AO","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Blackpool","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","AA/AO","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Blackpool","AA/AO","AO","Heterosexual / straight","1115","1015","20900","21010"
"In post","2021","Blackpool","AA/AO","AO","LGBO","80","80","20940","21010"
"In post","2021","Blackpool","AA/AO","AO","Undeclared","110","100","20840","21010"
"In post","2021","Blackpool","AA/AO","AO","Unknown","430","370","20760","21010"
"In post","2021","Blackpool","EO","EO","Heterosexual / straight","1135","1020","27430","27570"
"In post","2021","Blackpool","EO","EO","LGBO","60","60","27530","27570"
"In post","2021","Blackpool","EO","EO","Undeclared","155","140","27390","27570"
"In post","2021","Blackpool","EO","EO","Unknown","510","460","27440","27570"
"In post","2021","Blackpool","G6/G7","G6","Heterosexual / straight","70","70","66020","64690"
"In post","2021","Blackpool","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","G6/G7","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Blackpool","G6/G7","G6","Unknown","30","30","65200","64500"
"In post","2021","Blackpool","G6/G7","G7","Heterosexual / straight","200","190","51640","49170"
"In post","2021","Blackpool","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","G6/G7","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Blackpool","G6/G7","G7","Unknown","75","75","51770","49700"
"In post","2021","Blackpool","SCS level","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Blackpool","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","SCS level","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Blackpool","SEO/HEO","HEO","Heterosexual / straight","390","370","32500","31990"
"In post","2021","Blackpool","SEO/HEO","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Blackpool","SEO/HEO","HEO","Undeclared","45","45","32670","31990"
"In post","2021","Blackpool","SEO/HEO","HEO","Unknown","140","135","32630","31990"
"In post","2021","Blackpool","SEO/HEO","SEO","Heterosexual / straight","290","275","37270","36340"
"In post","2021","Blackpool","SEO/HEO","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Blackpool","SEO/HEO","SEO","Undeclared","30","30","38040","36560"
"In post","2021","Blackpool","SEO/HEO","SEO","Unknown","95","90","36930","35710"
"In post","2021","Blackpool","Unknown","Unknown","Heterosexual / straight","55","55","28610","29200"
"In post","2021","Blackpool","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Blackpool","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Bournemouth and Poole","AA/AO","AA","Heterosexual / straight","35","30","17780","17080"
"In post","2021","Bournemouth and Poole","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","AA/AO","AA","Unknown","5","5","[c]","[c]"
