"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Development","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Department for International Trade","London","Westminster","15","[c]","43040","39120"
"Leaver Dept.","2021","Human Resources","Driver and Vehicle Licensing Agency","Wales","Swansea","10","[c]","35820","31080"
"Leaver Dept.","2021","Human Resources","Driver and Vehicle Standards Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Driver and Vehicle Standards Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Food Standards Agency","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Forestry and Land Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Forestry and Land Scotland","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Government Internal Audit Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Government Internal Audit Agency","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Government Legal Department","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Health and Safety Executive","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Courts and Tribunals Service","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Courts and Tribunals Service","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Courts and Tribunals Service","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Courts and Tribunals Service","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury (excl. agencies)","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury (excl. agencies)","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","HM Treasury (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","East of England","Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","London","Westminster","15","[c]","40900","40860"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","Greater Manchester South East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","London","Westminster","25","[c]","45100","36800"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","National Crime Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Office of Rail and Road","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Public Health England","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Queen Elizabeth II Centre","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Registers of Scotland","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Submarine Delivery Agency","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","UK Export Finance","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","UK Hydrographic Office","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","UK Intellectual Property Office","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","UK Space Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","United Kingdom Statistics Authority","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Valuation Office Agency","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Valuation Office Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Vehicle Certification Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Welsh Revenue Authority","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Government Internal Audit Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Government Internal Audit Agency","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Government Internal Audit Agency","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Government Internal Audit Agency","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Government Internal Audit Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Government Internal Audit Agency","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Government Internal Audit Agency","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Government Internal Audit Agency","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Ministry of Defence (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Ministry of Defence (excl. agencies)","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","UK Hydrographic Office","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Attorney General's Office","London","Westminster","10","[c]","50780","51460"
"Leaver Dept.","2021","Legal","Cabinet Office (excl. agencies)","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Charity Commission","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Competition and Markets Authority","London","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Office and Procurator Fiscal Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","East Midlands (England)","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","London","Westminster","25","[c]","36100","29170"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","North West (England)","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service Inspectorate","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Food Standards Agency","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Foreign, Commonwealth and Development Office (excl. agencies)","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Government Legal Department","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Government Legal Department","London","Westminster","65","[c]","48380","51250"
"Leaver Dept.","2021","Legal","Government Legal Department","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Government Legal Department","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Health and Safety Executive","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Insolvency Service","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal Aid Agency","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Defence (excl. agencies)","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice (excl. agencies)","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice (excl. agencies)","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Ministry of Justice (excl. agencies)","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","National Crime Agency","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office for Standards in Education, Children's Services and Skills","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Gas and Electricity Markets","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of Rail and Road","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of the Public Guardian","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Office of the Public Guardian","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Courts and Tribunals Service","Scotland","City of Edinburgh","15","[c]","32320","27950"
"Leaver Dept.","2021","Legal","Scottish Courts and Tribunals Service","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Courts and Tribunals Service","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scottish Courts and Tribunals Service","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Serious Fraud Office","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Advisory, Conciliation and Arbitration Service","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Advisory, Conciliation and Arbitration Service","North West (England)","Manchester","10","[c]","25440","24250"
"Leaver Dept.","2021","No function","Advisory, Conciliation and Arbitration Service","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Advisory, Conciliation and Arbitration Service","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Advisory, Conciliation and Arbitration Service","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","North West (England)","East Cumbria","25","[c]","20730","20430"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","South East (England)","West Surrey","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Animal and Plant Health Agency","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office (excl. agencies)","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office (excl. agencies)","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office (excl. agencies)","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office (excl. agencies)","London","Westminster","400","[c]","47110","41820"
"Leaver Dept.","2021","No function","Cabinet Office (excl. agencies)","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Cabinet Office (excl. agencies)","Unknown","Unknown","565","[c]","33550","32000"
"Leaver Dept.","2021","No function","Companies House","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Companies House","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Companies House","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Criminal Injuries Compensation Authority","Scotland","Glasgow City","20","[c]","25100","23700"
"Leaver Dept.","2021","No function","Crown Commercial Service","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Crown Commercial Service","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Crown Office and Procurator Fiscal Service","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Crown Office and Procurator Fiscal Service","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Crown Office and Procurator Fiscal Service","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Crown Office and Procurator Fiscal Service","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Crown Office and Procurator Fiscal Service","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Crown Office and Procurator Fiscal Service","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Defence Science and Technology Laboratory","South East (England)","Central Hampshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Defence Science and Technology Laboratory","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Defence Science and Technology Laboratory","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Defence Science and Technology Laboratory","South West (England)","Wiltshire","20","[c]","37920","37320"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Westminster","315","[c]","47520","40220"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","35","[c]","50470","53380"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Birmingham","10","[c]","30300","24570"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","London","Westminster","160","[c]","46530","49600"
"Leaver Dept.","2021","No function","Department for Education (excl. agencies)","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Westminster","265","[c]","41510","35620"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tyneside","5","[c]","[c]","[c]"
