"Status","Year","Disability","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Ministry of Justice (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Public Health England","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Submarine Delivery Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","UK Export Finance","London","45","[c]","49390","47000"
"New entrant CS","2021","Declared non-disabled","Commercial","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Cabinet Office (excl. agencies)","London","40","[c]","35280","34550"
"New entrant CS","2021","Declared non-disabled","Communications","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Defence Equipment and Support","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Defence Equipment and Support","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department for Transport (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","HM Revenue and Customs (excl. agencies)","Outside London","260","[c]","26730","25560"
"New entrant CS","2021","Declared non-disabled","Communications","HM Treasury (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Ministry of Defence (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Ministry of Justice (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Public Health England","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Cabinet Office (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","10","[c]","[c]","[c]"
