"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Courts and Tribunals Service","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury (excl. agencies)","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Insolvency Service","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Legal Aid Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Maritime and Coastguard Agency","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","East of England","10","[c]","41510","43040"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","North West (England)","10","[c]","24870","21580"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","South East (England)","20","[c]","34880","32710"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","South West (England)","20","[c]","39230","40580"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","London","10","[c]","55420","57490"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education, Children's Services and Skills","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education, Children's Services and Skills","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Planning Inspectorate","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Public Health England","Finance","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Public Health England","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Registers of Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Forestry","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scottish Prison Service","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","The National Archives","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","United Kingdom Statistics Authority","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Valuation Office Agency","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Valuation Office Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Veterinary Medicines Directorate","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Water Services Regulation Authority","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wilton Park","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","North East (England)","10","[c]","22460","21050"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","North West (England)","25","[c]","23190","21050"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","South West (England)","10","[c]","26630","25700"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","West Midlands (England)","15","[c]","23390","21050"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","10","[c]","26420","22980"
"Leaver CS","2021","Grants Management","Rural Payments Agency","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","London","15","[c]","54790","57120"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","North East (England)","15","[c]","21210","20800"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Companies House","Human Resources","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Competition and Markets Authority","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Commercial Service","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Crown Prosecution Service","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Debt Management Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Equipment and Support","Human Resources","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Science and Technology Laboratory","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Defence Science and Technology Laboratory","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for International Trade","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Department for Transport (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Licensing Agency","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Standards Agency","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Driver and Vehicle Standards Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","ESTYN","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","FCDO Services","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Forestry and Land Scotland","Unknown","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Government Legal Department","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Health and Safety Executive","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Health and Safety Executive","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Courts and Tribunals Service","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","HM Land Registry","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
