"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Stoke-on-Trent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Suffolk","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sunderland","Outside London","85","[c]","25510","27570"
"Leaver Dept.","2021","Unknown","Swansea","Outside London","20","[c]","25560","25640"
"Leaver Dept.","2021","Unknown","Swindon","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tower Hamlets","London","100","[c]","42490","33090"
"Leaver Dept.","2021","Unknown","Tyneside","Outside London","255","[c]","27410","27570"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","35","[c]","36140","31070"
"Leaver Dept.","2021","Unknown","Wakefield","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Warrington","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Essex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Lothian","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (South West)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Westminster","London","1455","[c]","46000","41140"
"Leaver Dept.","2021","Unknown","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wirral","Outside London","20","[c]","25900","27570"
"Leaver Dept.","2021","Unknown","Wolverhampton","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","York","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","29020","27850"
"New entrant CS","2021","Analysis","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Birmingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Bristol, City of","Outside London","10","[c]","41400","40720"
"New entrant CS","2021","Analysis","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Camden and City of London","London","35","[c]","43300","36160"
"New entrant CS","2021","Analysis","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Central Hampshire","Outside London","15","[c]","29780","26410"
"New entrant CS","2021","Analysis","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Dorset CC","Outside London","10","[c]","24780","21050"
"New entrant CS","2021","Analysis","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Leeds","Outside London","35","[c]","29470","28240"
"New entrant CS","2021","Analysis","Liverpool","Outside London","10","[c]","30880","31810"
"New entrant CS","2021","Analysis","Manchester","Outside London","45","[c]","32370","31810"
"New entrant CS","2021","Analysis","Monmouthshire and Newport","Outside London","195","[c]","28950","29540"
"New entrant CS","2021","Analysis","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Sheffield","Outside London","10","[c]","31520","32870"
"New entrant CS","2021","Analysis","South Hampshire","Outside London","75","[c]","28770","29540"
"New entrant CS","2021","Analysis","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Suffolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Tower Hamlets","London","100","[c]","37880","36000"
"New entrant CS","2021","Analysis","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Westminster","London","580","[c]","35810","32540"
"New entrant CS","2021","Analysis","Wiltshire","Outside London","10","[c]","30190","27570"
"New entrant CS","2021","Analysis","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","[c]","41640","36200"
"New entrant CS","2021","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Birmingham","Outside London","20","[c]","45020","34800"
"New entrant CS","2021","Commercial","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Buckinghamshire CC","Outside London","20","[c]","43510","38500"
"New entrant CS","2021","Commercial","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Central Hampshire","Outside London","15","[c]","27480","20920"
"New entrant CS","2021","Commercial","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon CC","Outside London","10","[c]","39440","37420"
"New entrant CS","2021","Commercial","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Glasgow City","Outside London","15","[c]","33420","33000"
"New entrant CS","2021","Commercial","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Leeds","Outside London","60","[c]","39890","36660"
"New entrant CS","2021","Commercial","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Liverpool","Outside London","25","[c]","37800","32400"
"New entrant CS","2021","Commercial","Manchester","Outside London","15","[c]","43290","35260"
"New entrant CS","2021","Commercial","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Norwich and East Norfolk","Outside London","15","[c]","34110","31000"
"New entrant CS","2021","Commercial","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Portsmouth","Outside London","15","[c]","39340","26670"
"New entrant CS","2021","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Sheffield","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swansea","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Tower Hamlets","London","35","[c]","45660","45030"
"New entrant CS","2021","Commercial","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","25","[c]","77000","71000"
"New entrant CS","2021","Commercial","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Walsall","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Warrington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","West Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Westminster","London","255","[c]","61900","63000"
"New entrant CS","2021","Commercial","Wiltshire","Outside London","30","[c]","29570","20920"
"New entrant CS","2021","Commercial","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Barnet","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Birmingham","Outside London","25","[c]","29700","25560"
"New entrant CS","2021","Communications","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Bristol, City of","Outside London","15","[c]","31980","30190"
"New entrant CS","2021","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cardiff and Vale of Glamorgan","Outside London","35","[c]","29220","25560"
"New entrant CS","2021","Communications","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Greater Manchester South West","Outside London","170","[c]","26870","25560"
"New entrant CS","2021","Communications","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Harrow and Hillingdon","London","15","[c]","22270","19520"
"New entrant CS","2021","Communications","Hertfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Lambeth","London","15","[c]","43550","44310"
"New entrant CS","2021","Communications","Leeds","Outside London","90","[c]","29800","25560"
"New entrant CS","2021","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Manchester","Outside London","15","[c]","26820","25560"
"New entrant CS","2021","Communications","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Nottingham","Outside London","135","[c]","26600","25560"
"New entrant CS","2021","Communications","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Sheffield","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Hampshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Suffolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Tower Hamlets","London","15","[c]","42980","36480"
"New entrant CS","2021","Communications","Tyneside","Outside London","330","[c]","26420","25560"
"New entrant CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Westminster","London","325","[c]","37630","34550"
"New entrant CS","2021","Communications","Wiltshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Belfast","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Birmingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","City of Edinburgh","Outside London","20","[c]","28840","25560"
"New entrant CS","2021","Counter Fraud","Croydon","London","15","[c]","33520","36160"
"New entrant CS","2021","Counter Fraud","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Leeds","Outside London","15","[c]","29100","31810"
"New entrant CS","2021","Counter Fraud","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Nottingham","Outside London","10","[c]","26790","25560"
"New entrant CS","2021","Counter Fraud","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Solihull","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Suffolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Westminster","London","40","[c]","35210","30540"
"New entrant CS","2021","Counter Fraud","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Birmingham","Outside London","95","[c]","20140","20140"
"New entrant CS","2021","Debt","Bradford","Outside London","55","[c]","20140","20140"
"New entrant CS","2021","Debt","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","City of Edinburgh","Outside London","265","[c]","20380","20140"
"New entrant CS","2021","Debt","Croydon","London","45","[c]","24120","24120"
"New entrant CS","2021","Debt","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Liverpool","Outside London","40","[c]","20140","20140"
"New entrant CS","2021","Debt","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","Nottingham","Outside London","40","[c]","20280","20140"
"New entrant CS","2021","Debt","South Lanarkshire","Outside London","105","[c]","20140","20140"
"New entrant CS","2021","Debt","Tyneside","Outside London","320","[c]","20380","20140"
"New entrant CS","2021","Digital, Data & Technology","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","[c]","35760","28920"
"New entrant CS","2021","Digital, Data & Technology","Belfast","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Berkshire","Outside London","30","[c]","42310","38630"
"New entrant CS","2021","Digital, Data & Technology","Birmingham","Outside London","45","[c]","40430","36540"
"New entrant CS","2021","Digital, Data & Technology","Bradford","Outside London","15","[c]","39900","38630"
"New entrant CS","2021","Digital, Data & Technology","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Bristol, City of","Outside London","105","[c]","37440","36500"
"New entrant CS","2021","Digital, Data & Technology","Buckinghamshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Camden and City of London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","35","[c]","35490","34310"
"New entrant CS","2021","Digital, Data & Technology","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","City of Edinburgh","Outside London","30","[c]","35690","31810"
"New entrant CS","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Coventry","Outside London","30","[c]","37600","36500"
"New entrant CS","2021","Digital, Data & Technology","Croydon","London","15","[c]","49640","37290"
"New entrant CS","2021","Digital, Data & Technology","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Devon CC","Outside London","60","[c]","31190","30930"
"New entrant CS","2021","Digital, Data & Technology","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Glasgow City","Outside London","15","[c]","45200","41000"
"New entrant CS","2021","Digital, Data & Technology","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Hounslow and Richmond upon Thames","London","15","[c]","34600","33630"
"New entrant CS","2021","Digital, Data & Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Lambeth","London","30","[c]","41450","40170"
"New entrant CS","2021","Digital, Data & Technology","Leeds","Outside London","25","[c]","37130","31810"
"New entrant CS","2021","Digital, Data & Technology","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Leicestershire CC and Rutland","Outside London","10","[c]","26780","28840"
"New entrant CS","2021","Digital, Data & Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Liverpool","Outside London","20","[c]","36560","34800"
"New entrant CS","2021","Digital, Data & Technology","Manchester","Outside London","50","[c]","41100","36500"
"New entrant CS","2021","Digital, Data & Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Monmouthshire and Newport","Outside London","120","[c]","35460","30750"
"New entrant CS","2021","Digital, Data & Technology","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Norwich and East Norfolk","Outside London","10","[c]","37290","28550"
"New entrant CS","2021","Digital, Data & Technology","Nottingham","Outside London","50","[c]","43210","41330"
"New entrant CS","2021","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Plymouth","Outside London","65","[c]","30640","27130"
"New entrant CS","2021","Digital, Data & Technology","Sefton","Outside London","10","[c]","33990","37910"
"New entrant CS","2021","Digital, Data & Technology","Sheffield","Outside London","45","[c]","46040","46000"
"New entrant CS","2021","Digital, Data & Technology","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Somerset","Outside London","15","[c]","31850","33290"
"New entrant CS","2021","Digital, Data & Technology","South Hampshire","Outside London","40","[c]","37040","35340"
"New entrant CS","2021","Digital, Data & Technology","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Southampton","Outside London","35","[c]","41970","38650"
"New entrant CS","2021","Digital, Data & Technology","Southend-on-Sea","Outside London","35","[c]","32020","31810"
"New entrant CS","2021","Digital, Data & Technology","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Swansea","Outside London","55","[c]","33700","26130"
"New entrant CS","2021","Digital, Data & Technology","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Telford and Wrekin","Outside London","45","[c]","40310","38630"
"New entrant CS","2021","Digital, Data & Technology","Tower Hamlets","London","230","[c]","47030","48510"
"New entrant CS","2021","Digital, Data & Technology","Tyneside","Outside London","40","[c]","32550","31810"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","15","[c]","44390","37300"
"New entrant CS","2021","Digital, Data & Technology","Wakefield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Warrington","Outside London","30","[c]","37350","35900"
"New entrant CS","2021","Digital, Data & Technology","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","West Surrey","Outside London","[c]","[c]","[c]","[c]"
