"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Cabinet Office","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","Outside London","SEO","100","95","38110","37400"
"In post","2021","Human Resources","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","London","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","London","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","London","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","London","HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","London","SEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","EO","20","20","28140","27770"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","G6","10","10","67390","66640"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","G7","35","35","55510","53600"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","HEO","20","20","34440","34160"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","SCS level","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","SEO","25","25","43290","43160"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","AO","20","15","21870","22490"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","EO","65","60","25260","24730"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","G6","15","15","62790","63930"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","G7","45","45","51200","50120"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","HEO","70","65","32100","31580"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","SEO","60","55","40920","39820"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","EO","15","10","27550","26180"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","G7","15","15","59090","59730"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","HEO","20","20","35710","34280"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Outside London","AO","15","15","21250","21000"
"In post","2021","Human Resources","Department for Education","Outside London","EO","35","30","25240","25000"
"In post","2021","Human Resources","Department for Education","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Outside London","G7","20","20","50780","50260"
"In post","2021","Human Resources","Department for Education","Outside London","HEO","35","30","30300","29730"
"In post","2021","Human Resources","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Outside London","SEO","20","20","37640","36870"
"In post","2021","Human Resources","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","G7","15","15","55600","54700"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","SEO","10","10","41370","41640"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","AO","10","10","21260","21050"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","EO","15","15","25650","25100"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","G6","25","25","59870","59750"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","G7","55","55","49450","48990"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","HEO","45","40","30210","29760"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","SEO","55","50","37430","36970"
"In post","2021","Human Resources","Department for International Trade","London","EO","25","25","27350","27260"
"In post","2021","Human Resources","Department for International Trade","London","G6","10","10","63470","62170"
"In post","2021","Human Resources","Department for International Trade","London","G7","30","25","53580","51970"
"In post","2021","Human Resources","Department for International Trade","London","HEO","30","30","31630","32000"
"In post","2021","Human Resources","Department for International Trade","London","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","London","SEO","10","10","38750","38540"
"In post","2021","Human Resources","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Transport","London","EO","10","10","30140","30490"
"In post","2021","Human Resources","Department for Transport","London","G6","10","10","65380","66090"
"In post","2021","Human Resources","Department for Transport","London","G7","20","20","54900","54650"
"In post","2021","Human Resources","Department for Transport","London","HEO","20","20","34370","34710"
"In post","2021","Human Resources","Department for Transport","London","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Transport","London","SEO","20","20","43890","43360"
"In post","2021","Human Resources","Department for Transport","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Transport","Outside London","AO","35","30","21590","21590"
"In post","2021","Human Resources","Department for Transport","Outside London","EO","90","80","27460","26780"
"In post","2021","Human Resources","Department for Transport","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Transport","Outside London","G7","25","25","51660","50610"
"In post","2021","Human Resources","Department for Transport","Outside London","HEO","105","100","32250","31960"
"In post","2021","Human Resources","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
