"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Valuation Office Agency","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Northumberland and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - South","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - South","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Shropshire and Staffordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Surrey, East and West Sussex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Tees Valley and Durham","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Tees Valley and Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Tees Valley and Durham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Central Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Central Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Central Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Yorkshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Surrey, East and West Sussex","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","East Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","East Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Inner London - West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Inner London - West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Inner London - West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Inner London - West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Inner London - West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Inner London - West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Inner London - West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","West Wales and The Valleys","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
