"Status","Year","Age","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Undeclared","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Anglia","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Greater Manchester","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Tees Valley and Durham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Anglia","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Wales","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Eastern Scotland","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Hampshire and Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Inner London - West","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Merseyside","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Northumberland and Tyne and Wear","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outer London - West and North West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Southern Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Tees Valley and Durham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Midlands","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","West Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
