"Status","Year","Age","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Enfield","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Glasgow City","AA/AO","25","25","20830","21010"
"In post","2021","16-19","Unknown","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Greater Manchester South East","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Leeds","AA/AO","10","10","21050","21010"
"In post","2021","16-19","Unknown","Leicester","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Liverpool","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Peterborough","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Sheffield","AA/AO","10","10","21150","21010"
"In post","2021","16-19","Unknown","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South West Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Suffolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Swansea","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Thurrock","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tyneside","AA/AO","25","25","21010","21010"
"In post","2021","16-19","Unknown","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Unknown","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Westminster","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","15","15","38000","36300"
"In post","2021","20-29","Analysis","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Berkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Bristol, City of","SEO/HEO","20","20","34880","32010"
"In post","2021","20-29","Analysis","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Camden and City of London","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Camden and City of London","EO","10","10","29340","28230"
"In post","2021","20-29","Analysis","Camden and City of London","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Camden and City of London","SEO/HEO","40","40","39310","36640"
"In post","2021","20-29","Analysis","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Central Hampshire","EO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Central Hampshire","SEO/HEO","70","70","31040","28650"
"In post","2021","20-29","Analysis","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Croydon","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Dorset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Dorset CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Leeds","EO","15","15","22000","21340"
"In post","2021","20-29","Analysis","Leeds","G6/G7","15","15","52540","49700"
"In post","2021","20-29","Analysis","Leeds","SEO/HEO","20","20","31940","30820"
"In post","2021","20-29","Analysis","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Liverpool","SEO/HEO","15","15","34240","31810"
"In post","2021","20-29","Analysis","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Manchester","EO","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","Manchester","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","Manchester","SEO/HEO","90","90","33660","31810"
"In post","2021","20-29","Analysis","Monmouthshire and Newport","AA/AO","35","35","19130","19130"
"In post","2021","20-29","Analysis","Monmouthshire and Newport","EO","35","35","23350","23050"
"In post","2021","20-29","Analysis","Monmouthshire and Newport","G6/G7","25","25","49780","49100"
"In post","2021","20-29","Analysis","Monmouthshire and Newport","SEO/HEO","250","250","32510","29540"
"In post","2021","20-29","Analysis","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Portsmouth","EO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Sheffield","SEO/HEO","25","25","37650","41990"
"In post","2021","20-29","Analysis","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","South Hampshire","EO","15","15","23050","23050"
"In post","2021","20-29","Analysis","South Hampshire","G6/G7","10","10","49100","49100"
"In post","2021","20-29","Analysis","South Hampshire","SEO/HEO","125","125","32210","29540"
"In post","2021","20-29","Analysis","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Suffolk","AA/AO","15","15","20410","21050"
"In post","2021","20-29","Analysis","Suffolk","EO","15","15","24920","24920"
"In post","2021","20-29","Analysis","Suffolk","SEO/HEO","15","15","30360","29270"
"In post","2021","20-29","Analysis","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Tower Hamlets","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Tower Hamlets","EO","25","25","27960","28340"
"In post","2021","20-29","Analysis","Tower Hamlets","G6/G7","35","35","56260","58130"
"In post","2021","20-29","Analysis","Tower Hamlets","SEO/HEO","140","140","35870","36160"
"In post","2021","20-29","Analysis","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Westminster","AA/AO","40","40","24440","24900"
"In post","2021","20-29","Analysis","Westminster","EO","110","110","28480","27680"
"In post","2021","20-29","Analysis","Westminster","G6/G7","250","250","54960","54400"
"In post","2021","20-29","Analysis","Westminster","SEO/HEO","790","785","35940","34710"
"In post","2021","20-29","Analysis","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Wiltshire","SEO/HEO","30","30","30190","28650"
"In post","2021","20-29","Analysis","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","25","25","25990","26670"
"In post","2021","20-29","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","60","60","35370","34500"
"In post","2021","20-29","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","40","40","28660","26670"
"In post","2021","20-29","Commercial","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Birmingham","EO","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Bristol, City of","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Buckinghamshire CC","EO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Central Hampshire","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","Central Hampshire","EO","20","20","25370","26350"
"In post","2021","20-29","Commercial","Central Hampshire","SEO/HEO","15","15","34180","34500"
"In post","2021","20-29","Commercial","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","City of Edinburgh","AA/AO","10","10","20730","20580"
"In post","2021","20-29","Commercial","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","City of Edinburgh","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Coventry","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Croydon","EO","[c]","[c]","[c]","[c]"
