"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","East Kent","Outside London","G7","5","5","[c]","[c]"
"In post","2021","No function","East Kent","Outside London","HEO","40","40","36250","36040"
"In post","2021","No function","East Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Kent","Outside London","SEO","20","20","42270","42520"
"In post","2021","No function","East Kent","Outside London","Unknown","100","95","28870","25280"
"In post","2021","No function","East Lancashire","Outside London","AA","10","10","[c]","[c]"
"In post","2021","No function","East Lancashire","Outside London","AO","30","25","19790","19570"
"In post","2021","No function","East Lancashire","Outside London","EO","20","20","25560","26700"
"In post","2021","No function","East Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Lancashire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","No function","East Lancashire","Outside London","Unknown","75","70","28160","27090"
"In post","2021","No function","East Lothian and Midlothian","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Lothian and Midlothian","Outside London","EO","10","10","26660","26700"
"In post","2021","No function","East Lothian and Midlothian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Lothian and Midlothian","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Lothian and Midlothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Lothian and Midlothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Merseyside","Outside London","AO","85","75","20940","19930"
"In post","2021","No function","East Merseyside","Outside London","EO","45","45","27490","26780"
"In post","2021","No function","East Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Merseyside","Outside London","G7","10","10","[c]","[c]"
"In post","2021","No function","East Merseyside","Outside London","HEO","25","25","32340","32720"
"In post","2021","No function","East Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Merseyside","Outside London","SEO","10","10","46750","45650"
"In post","2021","No function","East Merseyside","Outside London","Unknown","100","95","29330","28200"
"In post","2021","No function","East Riding of Yorkshire","Outside London","AA","175","160","21140","20600"
"In post","2021","No function","East Riding of Yorkshire","Outside London","AO","670","625","26650","26300"
"In post","2021","No function","East Riding of Yorkshire","Outside London","EO","200","190","30720","32040"
"In post","2021","No function","East Riding of Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Riding of Yorkshire","Outside London","G7","15","15","68350","69130"
"In post","2021","No function","East Riding of Yorkshire","Outside London","HEO","105","100","35230","36480"
"In post","2021","No function","East Riding of Yorkshire","Outside London","SEO","55","50","50540","51050"
"In post","2021","No function","East Riding of Yorkshire","Outside London","Unknown","45","40","31860","32690"
"In post","2021","No function","East Surrey","Outside London","AA","100","95","24320","24660"
"In post","2021","No function","East Surrey","Outside London","AO","420","405","32250","33590"
"In post","2021","No function","East Surrey","Outside London","EO","115","110","33320","35230"
"In post","2021","No function","East Surrey","Outside London","G6","5","5","[c]","[c]"
"In post","2021","No function","East Surrey","Outside London","G7","10","10","[c]","[c]"
"In post","2021","No function","East Surrey","Outside London","HEO","75","70","37930","39390"
"In post","2021","No function","East Surrey","Outside London","SEO","50","50","50000","47410"
"In post","2021","No function","East Surrey","Outside London","Unknown","40","35","32140","34770"
"In post","2021","No function","East Sussex CC","Outside London","AA","60","55","21040","20600"
"In post","2021","No function","East Sussex CC","Outside London","AO","280","260","26170","25850"
"In post","2021","No function","East Sussex CC","Outside London","EO","80","75","27870","26780"
"In post","2021","No function","East Sussex CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Sussex CC","Outside London","G7","10","10","55070","52210"
"In post","2021","No function","East Sussex CC","Outside London","HEO","45","45","33840","33350"
"In post","2021","No function","East Sussex CC","Outside London","SEO","20","20","45530","42370"
"In post","2021","No function","East Sussex CC","Outside London","Unknown","65","55","29820","30210"
"In post","2021","No function","Enfield","London","AA","5","5","[c]","[c]"
"In post","2021","No function","Enfield","London","AO","25","25","22320","22450"
"In post","2021","No function","Enfield","London","EO","20","20","30270","30740"
"In post","2021","No function","Enfield","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Enfield","London","Unknown","30","30","33550","35310"
"In post","2021","No function","Essex Haven Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","Essex Haven Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Essex Haven Gateway","Outside London","EO","20","20","27070","26780"
"In post","2021","No function","Essex Haven Gateway","Outside London","G7","5","5","[c]","[c]"
"In post","2021","No function","Essex Haven Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Essex Haven Gateway","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","No function","Essex Haven Gateway","Outside London","Unknown","30","30","27850","24800"
"In post","2021","No function","Essex Thames Gateway","Outside London","AA","10","10","16860","16840"
"In post","2021","No function","Essex Thames Gateway","Outside London","AO","25","25","19900","19700"
"In post","2021","No function","Essex Thames Gateway","Outside London","EO","20","20","24190","23970"
"In post","2021","No function","Essex Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Essex Thames Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Essex Thames Gateway","Outside London","Unknown","115","100","26780","22920"
"In post","2021","No function","Falkirk","Outside London","AA","25","20","20500","20810"
"In post","2021","No function","Falkirk","Outside London","AO","135","125","23850","24450"
"In post","2021","No function","Falkirk","Outside London","EO","255","240","32540","33650"
"In post","2021","No function","Falkirk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Falkirk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Falkirk","Outside London","HEO","50","45","38600","39500"
"In post","2021","No function","Falkirk","Outside London","SEO","20","20","44430","45110"
"In post","2021","No function","Flintshire and Wrexham","Outside London","AA","105","100","20320","20600"
"In post","2021","No function","Flintshire and Wrexham","Outside London","AO","480","470","24180","24120"
"In post","2021","No function","Flintshire and Wrexham","Outside London","EO","135","130","29020","29690"
"In post","2021","No function","Flintshire and Wrexham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Flintshire and Wrexham","Outside London","G7","5","5","[c]","[c]"
"In post","2021","No function","Flintshire and Wrexham","Outside London","HEO","60","60","34460","36260"
"In post","2021","No function","Flintshire and Wrexham","Outside London","SEO","30","30","48530","46760"
"In post","2021","No function","Flintshire and Wrexham","Outside London","Unknown","105","100","28660","28200"
"In post","2021","No function","Glasgow City","Outside London","AA","50","45","19060","18980"
"In post","2021","No function","Glasgow City","Outside London","AO","1030","940","21240","20650"
"In post","2021","No function","Glasgow City","Outside London","EO","1040","990","27690","26120"
"In post","2021","No function","Glasgow City","Outside London","G6","60","55","67490","65330"
"In post","2021","No function","Glasgow City","Outside London","G7","195","190","53260","52580"
"In post","2021","No function","Glasgow City","Outside London","HEO","720","675","32520","31810"
"In post","2021","No function","Glasgow City","Outside London","SCS level","10","10","84520","80940"
"In post","2021","No function","Glasgow City","Outside London","SEO","230","215","40670","39020"
"In post","2021","No function","Gloucestershire","Outside London","AA","10","10","16920","16930"
"In post","2021","No function","Gloucestershire","Outside London","AO","155","145","21790","22350"
"In post","2021","No function","Gloucestershire","Outside London","EO","170","145","26680","27130"
"In post","2021","No function","Gloucestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Gloucestershire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","No function","Gloucestershire","Outside London","HEO","95","80","33690","33840"
"In post","2021","No function","Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Gloucestershire","Outside London","SEO","50","45","39780","38550"
"In post","2021","No function","Gloucestershire","Outside London","Unknown","85","75","28260","24800"
"In post","2021","No function","Greater Manchester North East","Outside London","AA","30","30","20820","20600"
"In post","2021","No function","Greater Manchester North East","Outside London","AO","140","135","26530","25790"
"In post","2021","No function","Greater Manchester North East","Outside London","EO","75","70","28810","27380"
"In post","2021","No function","Greater Manchester North East","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Greater Manchester North East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Greater Manchester North East","Outside London","HEO","30","30","34870","34840"
