"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Knowledge and Information Management","South West Wales","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Tower Hamlets","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Westminster","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Westminster","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Cardiff and Vale of Glamorgan","Heterosexual / straight","115","105","56620","60830"
"In post","2021","Unknown","Legal","Cardiff and Vale of Glamorgan","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","Cardiff and Vale of Glamorgan","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Legal","Cardiff and Vale of Glamorgan","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Antrim and Newtownabbey","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Ards and North Down","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Berkshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Bexley and Greenwich","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Bournemouth and Poole","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Buckinghamshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Medicine","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Buckinghamshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Cambridgeshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Cardiff and Vale of Glamorgan","Heterosexual / straight","140","130","45780","41560"
"In post","2021","Unknown","Medicine","Cardiff and Vale of Glamorgan","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Cardiff and Vale of Glamorgan","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Cardiff and Vale of Glamorgan","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Bedfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Bedfordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Hampshire","Heterosexual / straight","35","30","44210","38490"
"In post","2021","Unknown","Medicine","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Hampshire","Unknown","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","City of Edinburgh","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Medicine","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","City of Edinburgh","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Clackmannanshire and Fife","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Cornwall and Isles of Scilly","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Cornwall and Isles of Scilly","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Devon CC","Heterosexual / straight","35","30","37950","30620"
"In post","2021","Unknown","Medicine","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Devon CC","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Devon CC","Unknown","40","35","19830","18760"
"In post","2021","Unknown","Medicine","Dorset CC","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Dorset CC","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","East Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","East Riding of Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Essex Haven Gateway","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Medicine","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Essex Haven Gateway","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Essex Haven Gateway","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Gloucestershire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Gloucestershire","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Harrow and Hillingdon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Herefordshire, County of","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Herefordshire, County of","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Hertfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Isle of Anglesey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lancaster and Wyre","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Leicestershire CC and Rutland","Heterosexual / straight","80","75","39330","37890"
"In post","2021","Unknown","Medicine","Leicestershire CC and Rutland","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Leicestershire CC and Rutland","Unknown","30","25","[c]","[c]"
"In post","2021","Unknown","Medicine","Lincolnshire","Heterosexual / straight","40","35","42070","36370"
"In post","2021","Unknown","Medicine","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lincolnshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Lisburn and Castlereagh","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Medway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Mid Lancashire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North and West Norfolk","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Medicine","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North Hampshire","Heterosexual / straight","50","45","42120","37890"
"In post","2021","Unknown","Medicine","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","North Hampshire","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","North Yorkshire CC","Heterosexual / straight","100","95","44660","37890"
"In post","2021","Unknown","Medicine","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North Yorkshire CC","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","North Yorkshire CC","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Northumberland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Oxfordshire","Heterosexual / straight","40","35","49440","37890"
"In post","2021","Unknown","Medicine","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Oxfordshire","Unknown","20","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Peterborough","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Plymouth","Heterosexual / straight","40","35","50980","44500"
"In post","2021","Unknown","Medicine","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Plymouth","Unknown","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Portsmouth","Heterosexual / straight","35","30","54710","40890"
"In post","2021","Unknown","Medicine","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Portsmouth","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Shropshire CC","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Medicine","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Shropshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Somerset","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","South Hampshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","South Hampshire","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","South Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","South West Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Staffordshire CC","Heterosexual / straight","30","30","48190","44500"
"In post","2021","Unknown","Medicine","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Staffordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Staffordshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Suffolk","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Unknown","Medicine","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Suffolk","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Telford and Wrekin","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Medicine","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Tower Hamlets","Heterosexual / straight","85","80","61360","66850"
"In post","2021","Unknown","Medicine","Tower Hamlets","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Tower Hamlets","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","Medicine","Tower Hamlets","Unknown","50","50","67780","72080"
"In post","2021","Unknown","Medicine","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Warwickshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Essex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Surrey","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Medicine","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Surrey","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","West Sussex (South West)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Westminster","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Wiltshire","Heterosexual / straight","125","110","42700","36370"
"In post","2021","Unknown","Medicine","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Wiltshire","Undeclared","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Wiltshire","Unknown","30","30","42490","33180"
"In post","2021","Unknown","Medicine","York","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Aberdeen City and Aberdeenshire","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Aberdeen City and Aberdeenshire","Undeclared","10","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Barnsley, Doncaster and Rotherham","Heterosexual / straight","30","30","27330","26770"
"In post","2021","Unknown","Operational Delivery","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","150","140","26180","25220"
"In post","2021","Unknown","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","10","[c]","[c]"
