"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","AA/AO","Female","60","[c]","20660","20430"
"Leaver Dept.","2021","40-49","No function","AA/AO","Male","50","[c]","21210","20880"
"Leaver Dept.","2021","40-49","No function","EO","Female","35","[c]","25740","26190"
"Leaver Dept.","2021","40-49","No function","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","G6/G7","Female","90","[c]","56580","55530"
"Leaver Dept.","2021","40-49","No function","G6/G7","Male","85","[c]","58770","57010"
"Leaver Dept.","2021","40-49","No function","SCS level","Female","50","[c]","85870","76540"
"Leaver Dept.","2021","40-49","No function","SCS level","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","SEO/HEO","Female","80","[c]","36970","36630"
"Leaver Dept.","2021","40-49","No function","SEO/HEO","Male","55","[c]","35380","35430"
"Leaver Dept.","2021","40-49","No function","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","SEO/HEO","Male","30","[c]","36670","37020"
"Leaver Dept.","2021","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","Female","115","[c]","21230","21010"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","Male","95","[c]","21490","21010"
"Leaver Dept.","2021","40-49","Unknown","EO","Female","200","[c]","27610","27570"
"Leaver Dept.","2021","40-49","Unknown","EO","Male","110","[c]","27310","27570"
"Leaver Dept.","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Female","115","[c]","59020","57680"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Male","95","[c]","58550","57510"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Female","175","[c]","35710","35310"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Male","120","[c]","37330","37100"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data & Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Human Resources","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","AA/AO","Female","50","[c]","20430","19930"
"Leaver Dept.","2021","50-59","No function","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","G6/G7","Male","40","[c]","58650","58860"
"Leaver Dept.","2021","50-59","No function","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","SEO/HEO","Female","60","[c]","37400","37600"
"Leaver Dept.","2021","50-59","No function","SEO/HEO","Male","50","[c]","36040","35440"
"Leaver Dept.","2021","50-59","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","No function","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Project Delivery","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Property","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Security","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Female","95","[c]","21160","21010"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Female","140","[c]","27640","27570"
"Leaver Dept.","2021","50-59","Unknown","EO","Male","80","[c]","27430","27570"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Female","65","[c]","57680","56550"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Male","60","[c]","59410","58110"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Female","125","[c]","36380","35310"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Male","75","[c]","35810","35210"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","No function","G6/G7","Female","5","[c]","[c]","[c]"
