"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Home Office","Harrow and Hillingdon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Harrow and Hillingdon","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Harrow and Hillingdon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Harrow and Hillingdon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Hounslow and Richmond upon Thames","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Hounslow and Richmond upon Thames","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Hounslow and Richmond upon Thames","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Hounslow and Richmond upon Thames","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Isle of Anglesey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Isle of Anglesey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Kingston upon Hull, City of","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Kingston upon Hull, City of","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lambeth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lambeth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lambeth","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lambeth","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lambeth","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lambeth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Leeds","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Leeds","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Leeds","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Leeds","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Leeds","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Leeds","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Leicestershire CC and Rutland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Leicestershire CC and Rutland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lewisham and Southwark","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lewisham and Southwark","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lewisham and Southwark","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lewisham and Southwark","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lewisham and Southwark","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lewisham and Southwark","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lisburn and Castlereagh","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lisburn and Castlereagh","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lisburn and Castlereagh","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Lisburn and Castlereagh","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Liverpool","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Liverpool","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Liverpool","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Liverpool","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Liverpool","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Liverpool","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Liverpool","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Liverpool","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Luton","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Luton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Manchester","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Monmouthshire and Newport","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Monmouthshire and Newport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Monmouthshire and Newport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Monmouthshire and Newport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Monmouthshire and Newport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Monmouthshire and Newport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Peterborough","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Peterborough","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Peterborough","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Peterborough","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Peterborough","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Peterborough","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Plymouth","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Plymouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Plymouth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Portsmouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Portsmouth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Portsmouth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Portsmouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sefton","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sefton","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sefton","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sefton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sefton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sefton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sheffield","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sheffield","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sheffield","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sheffield","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sheffield","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sheffield","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sheffield","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Sheffield","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Solihull","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Solihull","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Solihull","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Solihull","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Solihull","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Solihull","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South Lanarkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South Lanarkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South Teesside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","South Teesside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Stoke-on-Trent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Stoke-on-Trent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Suffolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Suffolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Thurrock","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Thurrock","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Thurrock","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Thurrock","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Thurrock","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Thurrock","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Tyneside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Tyneside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Tyneside","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Tyneside","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Tyneside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Tyneside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Warwickshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Warwickshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Sussex (North East)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","West Sussex (North East)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","G6/G7","Female","75","[c]","60370","57460"
"Leaver Dept.","2021","Home Office","Westminster","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","SEO/HEO","Female","110","[c]","38520","37530"
"Leaver Dept.","2021","Home Office","Westminster","SEO/HEO","Male","70","[c]","38600","38900"
"Leaver Dept.","2021","Home Office","Westminster","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Westminster","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","35","[c]","22840","21620"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","45","[c]","23610","24010"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Male","35","[c]","53790","54060"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Female","105","[c]","32230","32420"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Male","130","[c]","32910","32520"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Berkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Berkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Birmingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Birmingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Birmingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Buckinghamshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Buckinghamshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Buckinghamshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Buckinghamshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Buckinghamshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Buckinghamshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Cambridgeshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Cambridgeshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Cambridgeshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Camden and City of London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Camden and City of London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Causeway Coast and Glens","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Causeway Coast and Glens","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Bedfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Bedfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Bedfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Bedfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Hampshire","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Hampshire","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Hampshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Central Hampshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Cheshire West and Chester","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Cheshire West and Chester","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","City of Edinburgh","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","City of Edinburgh","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","City of Edinburgh","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","City of Edinburgh","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Clackmannanshire and Fife","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Clackmannanshire and Fife","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Clackmannanshire and Fife","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Clackmannanshire and Fife","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Devon CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Devon CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Dorset CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Dorset CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Dorset CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Dorset CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","East Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Essex Haven Gateway","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Essex Haven Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Essex Haven Gateway","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Essex Haven Gateway","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Essex Haven Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Essex Haven Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Flintshire and Wrexham","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Flintshire and Wrexham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Glasgow City","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Glasgow City","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Glasgow City","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Glasgow City","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Glasgow City","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Glasgow City","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Gloucestershire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Gloucestershire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Greater Manchester South East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Greater Manchester South East","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Greater Manchester South East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Greater Manchester South East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Harrow and Hillingdon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Harrow and Hillingdon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Harrow and Hillingdon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Harrow and Hillingdon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Harrow and Hillingdon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Harrow and Hillingdon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Harrow and Hillingdon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Harrow and Hillingdon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Herefordshire, County of","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Herefordshire, County of","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Herefordshire, County of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Herefordshire, County of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Hertfordshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Hertfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Hounslow and Richmond upon Thames","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Hounslow and Richmond upon Thames","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Lancaster and Wyre","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Lancaster and Wyre","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Leeds","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Leeds","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Leicestershire CC and Rutland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Leicestershire CC and Rutland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
