"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","White","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for Education","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for Education","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for Education","SEO/HEO","50","[c]","34090","36500"
"New entrant CS","2021","30-39","White","Department for Environment, Food and Rural Affairs","AA/AO","35","[c]","21420","21050"
"New entrant CS","2021","30-39","White","Department for Environment, Food and Rural Affairs","EO","45","[c]","25240","24920"
"New entrant CS","2021","30-39","White","Department for Environment, Food and Rural Affairs","G6/G7","45","[c]","52770","52290"
"New entrant CS","2021","30-39","White","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for Environment, Food and Rural Affairs","SEO/HEO","120","[c]","33450","32560"
"New entrant CS","2021","30-39","White","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for International Trade","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for International Trade","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for Transport","AA/AO","40","[c]","21320","21590"
"New entrant CS","2021","30-39","White","Department for Transport","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for Transport","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department for Transport","SEO/HEO","75","[c]","37060","35060"
"New entrant CS","2021","30-39","White","Department for Work and Pensions","AA/AO","715","[c]","21380","21010"
"New entrant CS","2021","30-39","White","Department for Work and Pensions","EO","1495","[c]","28110","27570"
"New entrant CS","2021","30-39","White","Department for Work and Pensions","G6/G7","35","[c]","56410","54750"
"New entrant CS","2021","30-39","White","Department for Work and Pensions","SEO/HEO","65","[c]","36050","35310"
"New entrant CS","2021","30-39","White","Department of Health and Social Care","AA/AO","30","[c]","20660","19630"
"New entrant CS","2021","30-39","White","Department of Health and Social Care","EO","45","[c]","25520","25300"
"New entrant CS","2021","30-39","White","Department of Health and Social Care","G6/G7","75","[c]","56060","53360"
"New entrant CS","2021","30-39","White","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Department of Health and Social Care","SEO/HEO","190","[c]","35880","36570"
"New entrant CS","2021","30-39","White","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Food Standards Agency","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Land Registry","AA/AO","70","[c]","22510","22350"
"New entrant CS","2021","30-39","White","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Land Registry","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Land Registry","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Revenue and Customs","AA/AO","175","[c]","20280","20140"
"New entrant CS","2021","30-39","White","HM Revenue and Customs","EO","95","[c]","25670","25560"
"New entrant CS","2021","30-39","White","HM Revenue and Customs","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Revenue and Customs","SEO/HEO","70","[c]","33340","31810"
"New entrant CS","2021","30-39","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Treasury","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Treasury","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","HM Treasury","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Home Office","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Home Office","EO","55","[c]","25510","24880"
"New entrant CS","2021","30-39","White","Home Office","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Home Office","SEO/HEO","30","[c]","38060","37460"
"New entrant CS","2021","30-39","White","Ministry of Defence","AA/AO","200","[c]","22040","20920"
"New entrant CS","2021","30-39","White","Ministry of Defence","EO","130","[c]","26530","26350"
"New entrant CS","2021","30-39","White","Ministry of Defence","G6/G7","35","[c]","61010","58550"
"New entrant CS","2021","30-39","White","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Ministry of Defence","SEO/HEO","235","[c]","35980","35000"
"New entrant CS","2021","30-39","White","Ministry of Defence","Unknown","40","[c]","33980","35730"
"New entrant CS","2021","30-39","White","Ministry of Housing, Communities and Local Government","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Ministry of Housing, Communities and Local Government","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Ministry of Housing, Communities and Local Government","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Ministry of Housing, Communities and Local Government","SEO/HEO","35","[c]","36130","36340"
"New entrant CS","2021","30-39","White","Ministry of Justice","AA/AO","655","[c]","22930","22850"
"New entrant CS","2021","30-39","White","Ministry of Justice","EO","35","[c]","24890","24620"
"New entrant CS","2021","30-39","White","Ministry of Justice","G6/G7","35","[c]","56120","55500"
"New entrant CS","2021","30-39","White","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Ministry of Justice","SEO/HEO","120","[c]","33850","31920"
"New entrant CS","2021","30-39","White","Ministry of Justice","Unknown","185","[c]","23310","22920"
"New entrant CS","2021","30-39","White","National Crime Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","National Crime Agency","EO","150","[c]","30800","30830"
"New entrant CS","2021","30-39","White","National Crime Agency","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","National Crime Agency","SEO/HEO","50","[c]","41760","40210"
"New entrant CS","2021","30-39","White","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office for Standards in Education","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office for Standards in Education","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Gas and Electricity Markets","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Gas and Electricity Markets","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Gas and Electricity Markets","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Qualifications and Examinations Regulation","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Rail and Road","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Other Cabinet Office Agencies","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Other Cabinet Office Agencies","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Other Cabinet Office Agencies","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Scottish Government","AA/AO","90","[c]","21260","20760"
"New entrant CS","2021","30-39","White","Scottish Government","EO","50","[c]","26690","26160"
"New entrant CS","2021","30-39","White","Scottish Government","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Scottish Government","SEO/HEO","120","[c]","35530","34650"
"New entrant CS","2021","30-39","White","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","The National Archives","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","UK Export Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","UK Export Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","United Kingdom Statistics Authority","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","United Kingdom Statistics Authority","EO","30","[c]","23670","23050"
"New entrant CS","2021","30-39","White","United Kingdom Statistics Authority","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","United Kingdom Statistics Authority","SEO/HEO","125","[c]","33530","32540"
"New entrant CS","2021","30-39","White","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Welsh Government","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Welsh Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Welsh Government","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Attorney General's Departments","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Cabinet Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Education","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
