"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","North Yorkshire CC","Outside London","10","[c]","34310","38120"
"Leaver CS","2021","Security","Yorkshire and The Humber","York","Outside London","20","[c]","25700","20860"
"Leaver CS","2021","Unknown","East Midlands (England)","Derby","Outside London","35","[c]","22990","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","East Derbyshire","Outside London","20","[c]","23710","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicester","Outside London","85","[c]","24700","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicestershire CC and Rutland","Outside London","40","[c]","28110","26970"
"Leaver CS","2021","Unknown","East Midlands (England)","Lincolnshire","Outside London","190","[c]","29080","29930"
"Leaver CS","2021","Unknown","East Midlands (England)","North Northamptonshire","Outside London","35","[c]","24610","25080"
"Leaver CS","2021","Unknown","East Midlands (England)","North Nottinghamshire","Outside London","10","[c]","29820","27570"
"Leaver CS","2021","Unknown","East Midlands (England)","Nottingham","Outside London","160","[c]","28370","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","South and West Derbyshire","Outside London","20","[c]","28660","27570"
"Leaver CS","2021","Unknown","East Midlands (England)","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","West Northamptonshire","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Bedford","Outside London","15","[c]","25640","25650"
"Leaver CS","2021","Unknown","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Cambridgeshire CC","Outside London","45","[c]","30410","27570"
"Leaver CS","2021","Unknown","East of England","Central Bedfordshire","Outside London","10","[c]","25340","26670"
"Leaver CS","2021","Unknown","East of England","Essex Haven Gateway","Outside London","25","[c]","29330","27320"
"Leaver CS","2021","Unknown","East of England","Essex Thames Gateway","Outside London","40","[c]","26470","24180"
"Leaver CS","2021","Unknown","East of England","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Hertfordshire","Outside London","150","[c]","31790","29290"
"Leaver CS","2021","Unknown","East of England","Luton","Outside London","95","[c]","24490","25310"
"Leaver CS","2021","Unknown","East of England","North and West Norfolk","Outside London","15","[c]","22670","20920"
"Leaver CS","2021","Unknown","East of England","Norwich and East Norfolk","Outside London","25","[c]","25400","26890"
"Leaver CS","2021","Unknown","East of England","Peterborough","Outside London","170","[c]","22410","21010"
"Leaver CS","2021","Unknown","East of England","Southend-on-Sea","Outside London","75","[c]","26990","26530"
"Leaver CS","2021","Unknown","East of England","Suffolk","Outside London","110","[c]","25880","26120"
"Leaver CS","2021","Unknown","East of England","Thurrock","Outside London","10","[c]","25150","25970"
"Leaver CS","2021","Unknown","East of England","West Essex","Outside London","30","[c]","28260","29290"
"Leaver CS","2021","Unknown","London","Barking & Dagenham and Havering","London","25","[c]","30340","31060"
"Leaver CS","2021","Unknown","London","Barnet","London","30","[c]","35730","31060"
"Leaver CS","2021","Unknown","London","Bexley and Greenwich","London","30","[c]","30780","31060"
"Leaver CS","2021","Unknown","London","Brent","London","15","[c]","28970","31060"
"Leaver CS","2021","Unknown","London","Bromley","London","20","[c]","29120","30330"
"Leaver CS","2021","Unknown","London","Camden and City of London","London","270","[c]","32500","31060"
"Leaver CS","2021","Unknown","London","Croydon","London","300","[c]","36170","29370"
"Leaver CS","2021","Unknown","London","Ealing","London","100","[c]","30410","31060"
"Leaver CS","2021","Unknown","London","Enfield","London","15","[c]","28010","27720"
"Leaver CS","2021","Unknown","London","Hackney and Newham","London","70","[c]","28270","29510"
"Leaver CS","2021","Unknown","London","Haringey and Islington","London","20","[c]","28140","31060"
"Leaver CS","2021","Unknown","London","Harrow and Hillingdon","London","100","[c]","30850","30410"
"Leaver CS","2021","Unknown","London","Hounslow and Richmond upon Thames","London","50","[c]","29410","29080"
"Leaver CS","2021","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","London","15","[c]","33930","31060"
"Leaver CS","2021","Unknown","London","Lambeth","London","30","[c]","29250","28670"
"Leaver CS","2021","Unknown","London","Lewisham and Southwark","London","40","[c]","29270","31060"
"Leaver CS","2021","Unknown","London","Merton, Kingston upon Thames and Sutton","London","15","[c]","30040","31060"
"Leaver CS","2021","Unknown","London","Redbridge and Waltham Forest","London","35","[c]","29810","31060"
"Leaver CS","2021","Unknown","London","Tower Hamlets","London","170","[c]","45930","40010"
"Leaver CS","2021","Unknown","London","Wandsworth","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Westminster","London","940","[c]","44250","37950"
"Leaver CS","2021","Unknown","North East (England)","Darlington","Outside London","25","[c]","37940","36960"
"Leaver CS","2021","Unknown","North East (England)","Durham CC","Outside London","110","[c]","22950","21010"
"Leaver CS","2021","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","195","[c]","23640","21010"
"Leaver CS","2021","Unknown","North East (England)","Northumberland","Outside London","10","[c]","30700","21360"
"Leaver CS","2021","Unknown","North East (England)","South Teesside","Outside London","25","[c]","25370","26890"
"Leaver CS","2021","Unknown","North East (England)","Sunderland","Outside London","225","[c]","24580","26120"
"Leaver CS","2021","Unknown","North East (England)","Tyneside","Outside London","645","[c]","25770","21010"
"Leaver CS","2021","Unknown","North West (England)","Blackburn with Darwen","Outside London","10","[c]","24150","24290"
"Leaver CS","2021","Unknown","North West (England)","Blackpool","Outside London","250","[c]","26090","21010"
"Leaver CS","2021","Unknown","North West (England)","Cheshire East","Outside London","10","[c]","26040","27570"
"Leaver CS","2021","Unknown","North West (England)","Cheshire West and Chester","Outside London","10","[c]","22640","21010"
"Leaver CS","2021","Unknown","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","East Lancashire","Outside London","20","[c]","24470","27340"
"Leaver CS","2021","Unknown","North West (England)","East Merseyside","Outside London","25","[c]","23860","21010"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester North East","Outside London","55","[c]","26360","27570"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester North West","Outside London","75","[c]","23320","21010"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester South East","Outside London","65","[c]","25120","21010"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester South West","Outside London","180","[c]","26000","24110"
"Leaver CS","2021","Unknown","North West (England)","Lancaster and Wyre","Outside London","30","[c]","29440","26220"
"Leaver CS","2021","Unknown","North West (England)","Liverpool","Outside London","250","[c]","24350","24110"
"Leaver CS","2021","Unknown","North West (England)","Manchester","Outside London","195","[c]","34590","29910"
"Leaver CS","2021","Unknown","North West (England)","Mid Lancashire","Outside London","150","[c]","23370","21010"
"Leaver CS","2021","Unknown","North West (England)","Sefton","Outside London","210","[c]","27150","26890"
"Leaver CS","2021","Unknown","North West (England)","Warrington","Outside London","40","[c]","22590","21010"
"Leaver CS","2021","Unknown","North West (England)","West Cumbria","Outside London","15","[c]","26090","26890"
"Leaver CS","2021","Unknown","North West (England)","Wirral","Outside London","45","[c]","22950","21010"
"Leaver CS","2021","Unknown","Northern Ireland","Antrim and Newtownabbey","Outside London","10","[c]","27160","22990"
"Leaver CS","2021","Unknown","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Belfast","Outside London","110","[c]","23500","21430"
"Leaver CS","2021","Unknown","Northern Ireland","Derry City and Strabane","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Lisburn and Castlereagh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Overseas","Overseas","105","[c]","37770","36960"
"Leaver CS","2021","Unknown","Scotland","Aberdeen City and Aberdeenshire","Outside London","95","[c]","33500","27570"
"Leaver CS","2021","Unknown","Scotland","Angus and Dundee City","Outside London","85","[c]","25840","21010"
"Leaver CS","2021","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","City of Edinburgh","Outside London","415","[c]","40700","34830"
"Leaver CS","2021","Unknown","Scotland","Clackmannanshire and Fife","Outside London","25","[c]","25800","23780"
"Leaver CS","2021","Unknown","Scotland","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","30","[c]","24740","22230"
"Leaver CS","2021","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","40","[c]","33540","27570"
"Leaver CS","2021","Unknown","Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Falkirk","Outside London","35","[c]","25560","21010"
"Leaver CS","2021","Unknown","Scotland","Glasgow City","Outside London","285","[c]","31270","26120"
"Leaver CS","2021","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","15","[c]","24080","22860"
"Leaver CS","2021","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","30","[c]","29020","21580"
"Leaver CS","2021","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","North Lanarkshire","Outside London","85","[c]","24540","26890"
"Leaver CS","2021","Unknown","Scotland","Perth and Kinross and Stirling","Outside London","20","[c]","27960","27230"
"Leaver CS","2021","Unknown","Scotland","Scottish Borders","Outside London","15","[c]","32690","29190"
"Leaver CS","2021","Unknown","Scotland","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","South Lanarkshire","Outside London","115","[c]","29690","27570"
"Leaver CS","2021","Unknown","Scotland","West Lothian","Outside London","200","[c]","33600","26120"
"Leaver CS","2021","Unknown","South East (England)","Berkshire","Outside London","55","[c]","26460","28570"
"Leaver CS","2021","Unknown","South East (England)","Brighton and Hove","Outside London","10","[c]","26130","27850"
"Leaver CS","2021","Unknown","South East (England)","Buckinghamshire CC","Outside London","60","[c]","29830","29930"
"Leaver CS","2021","Unknown","South East (England)","Central Hampshire","Outside London","70","[c]","27360","26450"
"Leaver CS","2021","Unknown","South East (England)","East Kent","Outside London","120","[c]","26260","24880"
"Leaver CS","2021","Unknown","South East (England)","East Surrey","Outside London","10","[c]","29860","28930"
"Leaver CS","2021","Unknown","South East (England)","East Sussex CC","Outside London","65","[c]","25750","21010"
"Leaver CS","2021","Unknown","South East (England)","Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Kent Thames Gateway","Outside London","10","[c]","26880","24180"
"Leaver CS","2021","Unknown","South East (England)","Medway","Outside London","20","[c]","30610","28350"
"Leaver CS","2021","Unknown","South East (England)","Mid Kent","Outside London","100","[c]","32320","29290"
"Leaver CS","2021","Unknown","South East (England)","Milton Keynes","Outside London","35","[c]","23330","21010"
"Leaver CS","2021","Unknown","South East (England)","North Hampshire","Outside London","40","[c]","30000","26670"
"Leaver CS","2021","Unknown","South East (England)","Oxfordshire","Outside London","60","[c]","28420","21370"
"Leaver CS","2021","Unknown","South East (England)","Portsmouth","Outside London","105","[c]","27920","26400"
"Leaver CS","2021","Unknown","South East (England)","South Hampshire","Outside London","65","[c]","30970","31670"
"Leaver CS","2021","Unknown","South East (England)","Southampton","Outside London","20","[c]","31740","26280"
"Leaver CS","2021","Unknown","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","West Surrey","Outside London","50","[c]","32080","29290"
"Leaver CS","2021","Unknown","South East (England)","West Sussex (North East)","Outside London","30","[c]","25420","26100"
"Leaver CS","2021","Unknown","South East (England)","West Sussex (South West)","Outside London","65","[c]","23900","21010"
"Leaver CS","2021","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","[c]","34890","30640"
"Leaver CS","2021","Unknown","South West (England)","Bournemouth and Poole","Outside London","20","[c]","25230","26840"
"Leaver CS","2021","Unknown","South West (England)","Bristol, City of","Outside London","110","[c]","28030","27570"
"Leaver CS","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","65","[c]","25210","21130"
"Leaver CS","2021","Unknown","South West (England)","Devon CC","Outside London","275","[c]","23030","21010"
"Leaver CS","2021","Unknown","South West (England)","Dorset CC","Outside London","30","[c]","31320","31290"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire","Outside London","30","[c]","26660","27570"
"Leaver CS","2021","Unknown","South West (England)","Plymouth","Outside London","50","[c]","27430","26890"
"Leaver CS","2021","Unknown","South West (England)","Somerset","Outside London","50","[c]","27130","21580"
"Leaver CS","2021","Unknown","South West (England)","Swindon","Outside London","10","[c]","31370","27570"
"Leaver CS","2021","Unknown","South West (England)","Torbay","Outside London","15","[c]","22440","21010"
"Leaver CS","2021","Unknown","South West (England)","Wiltshire","Outside London","105","[c]","31130","25660"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","555","[c]","33550","30780"
"Leaver CS","2021","Unknown","Wales","Bridgend and Neath Port Talbot","Outside London","25","[c]","24630","21010"
"Leaver CS","2021","Unknown","Wales","Cardiff and Vale of Glamorgan","Outside London","405","[c]","37350","27860"
"Leaver CS","2021","Unknown","Wales","Central Valleys","Outside London","35","[c]","34910","27570"
"Leaver CS","2021","Unknown","Wales","Conwy and Denbighshire","Outside London","20","[c]","33440","32680"
"Leaver CS","2021","Unknown","Wales","Flintshire and Wrexham","Outside London","210","[c]","23240","21010"
"Leaver CS","2021","Unknown","Wales","Gwent Valleys","Outside London","30","[c]","30100","27570"
"Leaver CS","2021","Unknown","Wales","Gwynedd","Outside London","25","[c]","23040","21010"
"Leaver CS","2021","Unknown","Wales","Isle of Anglesey","Outside London","40","[c]","30140","30690"
"Leaver CS","2021","Unknown","Wales","Monmouthshire and Newport","Outside London","35","[c]","26110","21430"
"Leaver CS","2021","Unknown","Wales","Powys","Outside London","20","[c]","28140","23250"
"Leaver CS","2021","Unknown","Wales","South West Wales","Outside London","35","[c]","31080","27570"
"Leaver CS","2021","Unknown","Wales","Swansea","Outside London","120","[c]","25560","21010"
"Leaver CS","2021","Unknown","West Midlands (England)","Birmingham","Outside London","160","[c]","27570","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","Coventry","Outside London","165","[c]","35920","29910"
"Leaver CS","2021","Unknown","West Midlands (England)","Dudley","Outside London","115","[c]","23970","21010"
"Leaver CS","2021","Unknown","West Midlands (England)","Herefordshire, County of","Outside London","15","[c]","24830","23520"
"Leaver CS","2021","Unknown","West Midlands (England)","Sandwell","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Shropshire CC","Outside London","35","[c]","33770","29930"
"Leaver CS","2021","Unknown","West Midlands (England)","Solihull","Outside London","60","[c]","25190","24650"
"Leaver CS","2021","Unknown","West Midlands (England)","Staffordshire CC","Outside London","45","[c]","25270","26120"
"Leaver CS","2021","Unknown","West Midlands (England)","Stoke-on-Trent","Outside London","25","[c]","25870","26120"
"Leaver CS","2021","Unknown","West Midlands (England)","Telford and Wrekin","Outside London","65","[c]","32780","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","Walsall","Outside London","15","[c]","24470","21010"
"Leaver CS","2021","Unknown","West Midlands (England)","Warwickshire","Outside London","40","[c]","24150","25730"
"Leaver CS","2021","Unknown","West Midlands (England)","Wolverhampton","Outside London","145","[c]","24420","21010"
"Leaver CS","2021","Unknown","West Midlands (England)","Worcestershire","Outside London","20","[c]","25260","27230"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","70","[c]","24330","25490"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Bradford","Outside London","175","[c]","23750","21010"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","35","[c]","26410","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","40","[c]","26770","26930"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","130","[c]","24820","26920"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Leeds","Outside London","360","[c]","32220","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","100","[c]","25680","26820"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","North Yorkshire CC","Outside London","75","[c]","31050","25660"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Sheffield","Outside London","385","[c]","30240","25000"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Wakefield","Outside London","10","[c]","26220","26840"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","York","Outside London","20","[c]","27070","27570"
"Leaver Dept.","2021","Analysis","East of England","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Tower Hamlets","London","45","[c]","47230","42170"
"Leaver Dept.","2021","Analysis","London","Westminster","London","150","[c]","40620","35010"
"Leaver Dept.","2021","Analysis","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","36510","32980"
"Leaver Dept.","2021","Analysis","South West (England)","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Monmouthshire and Newport","Outside London","20","[c]","44650","49110"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Westminster","London","45","[c]","44400","43740"
"Leaver Dept.","2021","Commercial","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","39450","35970"
"Leaver Dept.","2021","Commercial","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Wiltshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Unknown","Unknown","15","[c]","59770","56240"
"Leaver Dept.","2021","Commercial","Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Lambeth","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Westminster","London","150","[c]","42800","39080"
"Leaver Dept.","2021","Communications","North East (England)","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","Unknown","10","[c]","38540","35250"
"Leaver Dept.","2021","Communications","Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Westminster","London","20","[c]","41030","34490"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","Westminster","London","[c]","[c]","[c]","[c]"
