"Status","Year","Disability","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Analysis","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Food Standards Agency","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","G7","15","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Crown Commercial Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Electronics and Components Agency","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Equipment and Support","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Equipment and Support","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Equipment and Support","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Education (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Driver and Vehicle Licensing Agency","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","FCDO Services","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","FCDO Services","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","FCDO Services","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Government Internal Audit Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","G7","15","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","SEO","40","40","50890","51150"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Insolvency Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Institute for Apprenticeships and Technical Education","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Legal Aid Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Legal Aid Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","EO","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","HEO","40","35","34380","33300"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","SEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Justice (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
