"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Ministry of Defence","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","27760","29930"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","37750","29200"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Hampshire and Isle of Wight","10","[c]","29850","31670"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Lincolnshire","15","[c]","29880","29930"
"Leaver CS","2021","40-49","Ministry of Defence","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Overseas","25","[c]","39600","36960"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","Unknown","10","[c]","31180","23240"
"Leaver CS","2021","40-49","Ministry of Defence","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Other","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","41750","39240"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","40090","40580"
"Leaver CS","2021","40-49","Ministry of Defence","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Operational Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Policy","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Digital, Data and Technology","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Devon","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","East Anglia","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","East Wales","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Greater Manchester","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Inner London - East","25","[c]","25320","23510"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Inner London - West","40","[c]","32960","25890"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Kent","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","South Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","Tees Valley and Durham","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","West Midlands","20","[c]","20260","20040"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Operational Delivery","West Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Policy","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Psychology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Justice","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","Inner London - East","10","[c]","59360","57800"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","National Crime Agency","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Inspector of Education and Training","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Inspector of Education and Training","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Inspector of Education and Training","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Inspector of Education and Training","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Inspector of Education and Training","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Other","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Other","West Central Scotland","5","[c]","[c]","[c]"
