"Status","Year","Organisation","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Cumbria","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","Inner London - West","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","London","Heterosexual / straight","30","[c]","47980","41830"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - East","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","London","Heterosexual / straight","350","[c]","46140","38640"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","London","LGBO","55","[c]","44750","37450"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","London","Undeclared","55","[c]","43100","36560"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Inner London - West","London","Unknown","145","[c]","46080","49500"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","30","[c]","24160","20800"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Heterosexual / straight","200","[c]","36590","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Undeclared","30","[c]","37180","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","380","[c]","33490","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Anglia","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Greater Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Cumbria","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Devon","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Dorset and Somerset","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","260","[c]","34650","31950"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","40","[c]","34250","31490"
"Leaver Dept.","2021","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
