"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Unknown","Northumberland and Tyne and Wear","Outside London","280","[c]","26260","21010"
"New entrant CS","2021","30-39","Unknown","Outer London - East and North East","London","165","[c]","30090","31060"
"New entrant CS","2021","30-39","Unknown","Outer London - South","London","165","[c]","37080","31060"
"New entrant CS","2021","30-39","Unknown","Outer London - West and North West","London","240","[c]","30500","31060"
"New entrant CS","2021","30-39","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Shropshire and Staffordshire","Outside London","95","[c]","27330","27570"
"New entrant CS","2021","30-39","Unknown","South Yorkshire","Outside London","150","[c]","27510","27570"
"New entrant CS","2021","30-39","Unknown","Southern Scotland","Outside London","45","[c]","27660","27570"
"New entrant CS","2021","30-39","Unknown","Surrey, East and West Sussex","Outside London","150","[c]","27020","27570"
"New entrant CS","2021","30-39","Unknown","Tees Valley and Durham","Outside London","65","[c]","23110","21010"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","145","[c]","30150","27570"
"New entrant CS","2021","30-39","Unknown","West Central Scotland","Outside London","250","[c]","29880","27570"
"New entrant CS","2021","30-39","Unknown","West Midlands","Outside London","160","[c]","25800","27570"
"New entrant CS","2021","30-39","Unknown","West Wales and The Valleys","Outside London","105","[c]","24880","27570"
"New entrant CS","2021","30-39","Unknown","West Yorkshire","Outside London","250","[c]","27840","27570"
"New entrant CS","2021","40-49","Analysis","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Inner London - East","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Inner London - West","London","45","[c]","50760","53360"
"New entrant CS","2021","40-49","Analysis","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","46440","40000"
"New entrant CS","2021","40-49","Commercial","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Hampshire and Isle of Wight","Outside London","10","[c]","34160","26670"
"New entrant CS","2021","40-49","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Inner London - East","London","15","[c]","55450","54700"
"New entrant CS","2021","40-49","Commercial","Inner London - West","London","70","[c]","71500","70000"
"New entrant CS","2021","40-49","Commercial","Merseyside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","West Yorkshire","Outside London","20","[c]","45200","41240"
"New entrant CS","2021","40-49","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Derbyshire and Nottinghamshire","Outside London","20","[c]","28250","25560"
"New entrant CS","2021","40-49","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Greater Manchester","Outside London","35","[c]","26900","25560"
"New entrant CS","2021","40-49","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Inner London - West","London","40","[c]","48820","49610"
"New entrant CS","2021","40-49","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Northumberland and Tyne and Wear","Outside London","50","[c]","27280","25560"
"New entrant CS","2021","40-49","Communications","Outer London - West and North West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","West Yorkshire","Outside London","10","[c]","38120","31810"
"New entrant CS","2021","40-49","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Eastern Scotland","Outside London","45","[c]","20380","20140"
"New entrant CS","2021","40-49","Debt","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","Northumberland and Tyne and Wear","Outside London","40","[c]","20650","20140"
"New entrant CS","2021","40-49","Debt","Outer London - South","London","10","[c]","24120","24120"
"New entrant CS","2021","40-49","Debt","Southern Scotland","Outside London","20","[c]","20140","20140"
"New entrant CS","2021","40-49","Debt","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","49070","47550"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","15","[c]","43390","44450"
"New entrant CS","2021","40-49","Digital, Data & Technology","Devon","Outside London","25","[c]","35870","32060"
"New entrant CS","2021","40-49","Digital, Data & Technology","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Anglia","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Wales","Outside London","30","[c]","42320","45010"
"New entrant CS","2021","40-49","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Eastern Scotland","Outside London","10","[c]","42470","38630"
"New entrant CS","2021","40-49","Digital, Data & Technology","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","[c]","40630","39310"
"New entrant CS","2021","40-49","Digital, Data & Technology","Greater Manchester","Outside London","10","[c]","43550","38860"
"New entrant CS","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","15","[c]","39970","37350"
"New entrant CS","2021","40-49","Digital, Data & Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - East","London","60","[c]","52820","53900"
"New entrant CS","2021","40-49","Digital, Data & Technology","Inner London - West","London","65","[c]","53910","50000"
"New entrant CS","2021","40-49","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Merseyside","Outside London","10","[c]","41720","43110"
"New entrant CS","2021","40-49","Digital, Data & Technology","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Northumberland and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Outer London - West and North West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","10","[c]","48810","45610"
"New entrant CS","2021","40-49","Digital, Data & Technology","South Yorkshire","Outside London","10","[c]","51650","50580"
"New entrant CS","2021","40-49","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Midlands","Outside London","15","[c]","41940","39730"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Wales and The Valleys","Outside London","10","[c]","42020","47280"
"New entrant CS","2021","40-49","Digital, Data & Technology","West Yorkshire","Outside London","15","[c]","39690","38630"
"New entrant CS","2021","40-49","Finance","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","41440","38370"
"New entrant CS","2021","40-49","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Inner London - West","London","35","[c]","47830","40650"
"New entrant CS","2021","40-49","Finance","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Outer London - West and North West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Midlands","Outside London","10","[c]","44480","39000"
"New entrant CS","2021","40-49","Finance","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","West Yorkshire","Outside London","15","[c]","39220","38630"
"New entrant CS","2021","40-49","Grants Management","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","33990","25000"
"New entrant CS","2021","40-49","Human Resources","Greater Manchester","Outside London","15","[c]","33710","32000"
"New entrant CS","2021","40-49","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Inner London - East","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Inner London - West","London","30","[c]","41040","34640"
"New entrant CS","2021","40-49","Human Resources","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Merseyside","Outside London","10","[c]","35470","31740"
"New entrant CS","2021","40-49","Human Resources","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Eastern Scotland","Outside London","10","[c]","31740","27170"
"New entrant CS","2021","40-49","Legal","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Greater Manchester","Outside London","10","[c]","49860","48080"
"New entrant CS","2021","40-49","Legal","Hampshire and Isle of Wight","Outside London","10","[c]","49640","50520"
"New entrant CS","2021","40-49","Legal","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - East","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Inner London - West","London","65","[c]","50500","50520"
"New entrant CS","2021","40-49","Legal","Kent","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","West Midlands","Outside London","15","[c]","45070","48080"
"New entrant CS","2021","40-49","Legal","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Bedfordshire and Hertfordshire","Outside London","40","[c]","23240","22850"
"New entrant CS","2021","40-49","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","[c]","28500","25010"
"New entrant CS","2021","40-49","No function","Cheshire","Outside London","50","[c]","31040","30640"
"New entrant CS","2021","40-49","No function","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Derbyshire and Nottinghamshire","Outside London","85","[c]","27320","24320"
"New entrant CS","2021","40-49","No function","Devon","Outside London","50","[c]","28520","22850"
"New entrant CS","2021","40-49","No function","Dorset and Somerset","Outside London","25","[c]","28130","22920"
"New entrant CS","2021","40-49","No function","East Anglia","Outside London","110","[c]","27220","22850"
"New entrant CS","2021","40-49","No function","East Wales","Outside London","125","[c]","25180","22430"
"New entrant CS","2021","40-49","No function","East Yorkshire and Northern Lincolnshire","Outside London","25","[c]","21600","22350"
"New entrant CS","2021","40-49","No function","Eastern Scotland","Outside London","40","[c]","25010","20810"
"New entrant CS","2021","40-49","No function","Essex","Outside London","35","[c]","26430","25850"
"New entrant CS","2021","40-49","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","165","[c]","34550","30910"
"New entrant CS","2021","40-49","No function","Greater Manchester","Outside London","120","[c]","29240","24250"
"New entrant CS","2021","40-49","No function","Hampshire and Isle of Wight","Outside London","105","[c]","28650","25840"
"New entrant CS","2021","40-49","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","25","[c]","28490","22850"
"New entrant CS","2021","40-49","No function","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Inner London - East","London","230","[c]","41000","36720"
"New entrant CS","2021","40-49","No function","Inner London - West","London","360","[c]","48180","40430"
"New entrant CS","2021","40-49","No function","Kent","Outside London","50","[c]","26880","24920"
"New entrant CS","2021","40-49","No function","Lancashire","Outside London","45","[c]","24140","22850"
"New entrant CS","2021","40-49","No function","Leicestershire, Rutland and Northamptonshire","Outside London","50","[c]","23370","22350"
"New entrant CS","2021","40-49","No function","Lincolnshire","Outside London","15","[c]","33060","24120"
"New entrant CS","2021","40-49","No function","Merseyside","Outside London","80","[c]","27750","21180"
"New entrant CS","2021","40-49","No function","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","North Yorkshire","Outside London","35","[c]","40600","33780"
"New entrant CS","2021","40-49","No function","Northern Ireland","Outside London","35","[c]","23890","20140"
"New entrant CS","2021","40-49","No function","Northumberland and Tyne and Wear","Outside London","85","[c]","26320","23490"
"New entrant CS","2021","40-49","No function","Outer London - East and North East","London","25","[c]","28530","28720"
"New entrant CS","2021","40-49","No function","Outer London - South","London","30","[c]","31190","25850"
"New entrant CS","2021","40-49","No function","Outer London - West and North West","London","45","[c]","33940","30720"
