"Status","Year","Age","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","No function","Department for Environment, Food and Rural Affairs","Policy","40","[c]","46560","47550"
"New entrant CS","2021","50-59","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for International Trade","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Transport","Operational Delivery","105","[c]","25140","26130"
"New entrant CS","2021","50-59","No function","Department for Transport","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Transport","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department for Work and Pensions","Operational Delivery","10","[c]","33200","31660"
"New entrant CS","2021","50-59","No function","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Department of Health and Social Care","Medicine","15","[c]","84000","82100"
"New entrant CS","2021","50-59","No function","Department of Health and Social Care","Operational Delivery","200","[c]","39440","36330"
"New entrant CS","2021","50-59","No function","Department of Health and Social Care","Policy","75","[c]","47010","40650"
"New entrant CS","2021","50-59","No function","Department of Health and Social Care","Science and Engineering","60","[c]","41930","38190"
"New entrant CS","2021","50-59","No function","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","ESTYN","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Food Standards Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","HM Land Registry","Operational Delivery","60","[c]","22570","22350"
"New entrant CS","2021","50-59","No function","HM Revenue and Customs","Operational Delivery","15","[c]","20750","20140"
"New entrant CS","2021","50-59","No function","HM Revenue and Customs","Tax","170","[c]","21740","20140"
"New entrant CS","2021","50-59","No function","HM Revenue and Customs","Unknown","15","[c]","30770","20140"
"New entrant CS","2021","50-59","No function","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","HM Treasury","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Defence","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","10","[c]","38700","33370"
"New entrant CS","2021","50-59","No function","Ministry of Housing, Communities and Local Government","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Housing, Communities and Local Government","Policy","10","[c]","54630","53130"
"New entrant CS","2021","50-59","No function","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Justice","Operational Delivery","875","[c]","22350","20600"
"New entrant CS","2021","50-59","No function","Ministry of Justice","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","National Crime Agency","Operational Delivery","165","[c]","37590","36410"
"New entrant CS","2021","50-59","No function","Office for Standards in Education","Inspector of Education and Training","20","[c]","64980","70500"
"New entrant CS","2021","50-59","No function","Office of Gas and Electricity Markets","Other","15","[c]","35390","25600"
"New entrant CS","2021","50-59","No function","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Office of Qualifications and Examinations Regulation","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Other Cabinet Office Agencies","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Scottish Government","Operational Delivery","25","[c]","23050","20810"
"New entrant CS","2021","50-59","No function","Scottish Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","The National Archives","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","United Kingdom Statistics Authority","Operational Delivery","50","[c]","26840","24200"
"New entrant CS","2021","50-59","No function","Wales Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Water Services Regulation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Department for Education","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Department for Environment, Food and Rural Affairs","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Revenue and Customs","Project Delivery","10","[c]","46880","52580"
"New entrant CS","2021","50-59","Project Delivery","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Other","30","[c]","36740","36750"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Project Delivery","105","[c]","38730","40000"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Science and Engineering","35","[c]","42800","42000"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Justice","Operational Delivery","15","[c]","35190","32870"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","National Crime Agency","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Office for Standards in Education","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","United Kingdom Statistics Authority","Project Delivery","10","[c]","38910","36810"
"New entrant CS","2021","50-59","Property","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Education","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Environment, Food and Rural Affairs","Property","10","[c]","63500","63560"
"New entrant CS","2021","50-59","Property","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","HM Revenue and Customs","Operational Delivery","25","[c]","21190","20880"
"New entrant CS","2021","50-59","Property","HM Revenue and Customs","Property","10","[c]","41330","42000"
"New entrant CS","2021","50-59","Property","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Defence","Property","60","[c]","31590","33000"
"New entrant CS","2021","50-59","Property","Ministry of Justice","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Justice","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Other Cabinet Office Agencies","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Scottish Government","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Scottish Government","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Cabinet Office","Unknown","15","[c]","29330","20920"
"New entrant CS","2021","50-59","Security","Chancellor's other departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Department for Education","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Ministry of Defence","Security","125","[c]","28680","20920"
"New entrant CS","2021","50-59","Security","Ministry of Justice","Security","25","[c]","32430","30750"
"New entrant CS","2021","50-59","Security","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","United Kingdom Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Charity Commission","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Education","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Education","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Work and Pensions","Unknown","2835","[c]","26750","27570"
"New entrant CS","2021","50-59","Unknown","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department of Health and Social Care","Unknown","20","[c]","52940","40450"
"New entrant CS","2021","50-59","Unknown","HM Revenue and Customs","Unknown","100","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Home Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Home Office","Digital, Data and Technology","30","[c]","57700","56570"
"New entrant CS","2021","50-59","Unknown","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Home Office","Human Resources","10","[c]","40400","36000"
"New entrant CS","2021","50-59","Unknown","Home Office","Intelligence Analysis","10","[c]","25500","24880"
"New entrant CS","2021","50-59","Unknown","Home Office","Operational Delivery","170","[c]","27320","24880"
"New entrant CS","2021","50-59","Unknown","Home Office","Other","25","[c]","37240","29740"
"New entrant CS","2021","50-59","Unknown","Home Office","Policy","10","[c]","51510","52050"
"New entrant CS","2021","50-59","Unknown","Home Office","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Home Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Home Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","Medicine","55","[c]","47520","37890"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","Operational Delivery","25","[c]","27370","26350"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","Other","220","[c]","24960","20920"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","Science and Engineering","40","[c]","25990","21970"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","Unknown","15","[c]","31560","33000"
"New entrant CS","2021","50-59","Unknown","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scottish Government","Unknown","210","[c]","37720","30650"
"New entrant CS","2021","50-59","Unknown","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","Department of Health and Social Care","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Analysis","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Other Cabinet Office Agencies","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","HM Revenue and Customs","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Communications","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","HM Revenue and Customs","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","The National Archives","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","United Kingdom Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Scottish Government","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Attorney General's Departments","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Scottish Government","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","10","[c]","24130","21740"
"New entrant CS","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Policy","10","[c]","37610","34640"
"New entrant CS","2021","60-64","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Transport","Operational Delivery","20","[c]","24750","21590"
"New entrant CS","2021","60-64","No function","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Department of Health and Social Care","Medicine","15","[c]","92250","87030"
"New entrant CS","2021","60-64","No function","Department of Health and Social Care","Operational Delivery","55","[c]","39500","36330"
"New entrant CS","2021","60-64","No function","Department of Health and Social Care","Policy","10","[c]","48870","45090"
"New entrant CS","2021","60-64","No function","Department of Health and Social Care","Science and Engineering","20","[c]","37300","35970"
"New entrant CS","2021","60-64","No function","HM Land Registry","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","HM Revenue and Customs","Tax","25","[c]","20730","20140"
"New entrant CS","2021","60-64","No function","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Ministry of Housing, Communities and Local Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Ministry of Justice","Operational Delivery","185","[c]","20980","19060"
"New entrant CS","2021","60-64","No function","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","National Crime Agency","Operational Delivery","10","[c]","32950","34140"
"New entrant CS","2021","60-64","No function","Office for Standards in Education","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
