"Status","Year","Function_of_post","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Ministry of Justice","Lambeth","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lambeth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lancaster and Wyre","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lancaster and Wyre","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leeds","Heterosexual / straight","90","[c]","19890","19570"
"Leaver CS","2021","No function","Ministry of Justice","Leeds","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leeds","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leeds","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leicester","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leicester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leicester","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lewisham and Southwark","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lewisham and Southwark","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lincolnshire","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lincolnshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Lincolnshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Liverpool","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Liverpool","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Liverpool","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Luton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Luton","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Manchester","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Manchester","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Manchester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Manchester","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Medway","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Medway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Medway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Mid Kent","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Mid Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Mid Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Mid Lancashire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Mid Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Milton Keynes","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Milton Keynes","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Milton Keynes","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Monmouthshire and Newport","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Monmouthshire and Newport","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North and West Norfolk","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Hampshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Nottinghamshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Yorkshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Northumberland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Norwich and East Norfolk","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Norwich and East Norfolk","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Norwich and East Norfolk","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Nottingham","Heterosexual / straight","70","[c]","20350","18890"
"Leaver CS","2021","No function","Ministry of Justice","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Nottingham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Nottingham","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Oxfordshire","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Oxfordshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Oxfordshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Plymouth","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Portsmouth","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sheffield","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Shropshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Shropshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Somerset","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South and West Derbyshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South and West Derbyshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Nottinghamshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Teesside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South West Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Southampton","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Staffordshire CC","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Staffordshire CC","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Staffordshire CC","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Staffordshire CC","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Stoke-on-Trent","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Stoke-on-Trent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Suffolk","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Suffolk","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Suffolk","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sunderland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Swansea","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Swansea","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Swindon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Tower Hamlets","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Tower Hamlets","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Tyneside","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Tyneside","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Tyneside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wakefield","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wakefield","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wakefield","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wakefield","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Walsall","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wandsworth","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wandsworth","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wandsworth","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Warrington","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Warrington","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Warwickshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Northamptonshire","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Northamptonshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Surrey","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Surrey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Surrey","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Sussex (South West)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Westminster","Heterosexual / straight","65","[c]","32130","27960"
"Leaver CS","2021","No function","Ministry of Justice","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Westminster","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Westminster","Unknown","60","[c]","30010","26410"
"Leaver CS","2021","No function","Ministry of Justice","Wiltshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wiltshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wolverhampton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Worcestershire","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Worcestershire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Worcestershire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","Worcestershire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","York","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Birmingham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","Birmingham","LGBO","[c]","[c]","[c]","[c]"
