"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","London","EO","10","[c]","27020","26990"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","London","G6/G7","10","[c]","59890","55580"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","London","SEO/HEO","25","[c]","37800","40010"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Unknown","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Other","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Outside London","SEO/HEO","20","[c]","38370","40580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","Outside London","AA/AO","10","[c]","21020","20920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","Outside London","SEO/HEO","10","[c]","36430","35300"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Outside London","EO","15","[c]","27910","27790"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Digital, Data and Technology","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","Outside London","AA/AO","20","[c]","20870","20920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Finance","Outside London","SEO/HEO","35","[c]","40460","38510"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","Outside London","AA/AO","35","[c]","20960","20920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","Outside London","EO","10","[c]","25360","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","Outside London","SEO/HEO","15","[c]","36070","35040"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","London","SEO/HEO","10","[c]","39350","38830"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Intelligence Analysis","Outside London","SEO/HEO","10","[c]","35070","33300"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Outside London","AA/AO","10","[c]","20480","21020"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Knowledge and Information Management","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Outside London","AA/AO","40","[c]","21710","21240"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Outside London","EO","35","[c]","29590","30620"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Outside London","G6/G7","40","[c]","78500","78870"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Outside London","SEO/HEO","60","[c]","38280","37890"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Outside London","AA/AO","20","[c]","21050","21130"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Outside London","EO","15","[c]","27970","26930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Outside London","SEO/HEO","10","[c]","38820","33630"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","London","AA/AO","15","[c]","23950","25090"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Outside London","AA/AO","395","[c]","20440","20720"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Outside London","EO","245","[c]","29500","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Outside London","SEO/HEO","100","[c]","36100","33630"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Outside London","Unknown","20","[c]","35550","34620"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Overseas","SEO/HEO","60","[c]","35870","36960"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Policy","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outside London","AA/AO","10","[c]","20950","20920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outside London","EO","40","[c]","22570","26290"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outside London","G6/G7","20","[c]","57360","54540"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Outside London","SEO/HEO","85","[c]","38110","39510"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","Outside London","AA/AO","55","[c]","18230","18260"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","Outside London","EO","15","[c]","27550","26930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Property","Outside London","SEO/HEO","50","[c]","36820","36100"
