"Status","Year","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Shropshire and Staffordshire","50","[c]","26570","27570"
"New entrant CS","2021","Asian","South Yorkshire","40","[c]","27270","21430"
"New entrant CS","2021","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Surrey, East and West Sussex","65","[c]","30330","27850"
"New entrant CS","2021","Asian","Tees Valley and Durham","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","40","[c]","29320","27570"
"New entrant CS","2021","Asian","West Central Scotland","30","[c]","30650","27570"
"New entrant CS","2021","Asian","West Midlands","380","[c]","26320","25560"
"New entrant CS","2021","Asian","West Wales and The Valleys","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","West Yorkshire","290","[c]","26510","27570"
"New entrant CS","2021","Black","Bedfordshire and Hertfordshire","65","[c]","27650","27570"
"New entrant CS","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","60","[c]","30110","27570"
"New entrant CS","2021","Black","Cheshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Derbyshire and Nottinghamshire","55","[c]","26800","27570"
"New entrant CS","2021","Black","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Anglia","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Wales","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Eastern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Essex","90","[c]","27730","29290"
"New entrant CS","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","30230","27570"
"New entrant CS","2021","Black","Greater Manchester","100","[c]","28750","27570"
"New entrant CS","2021","Black","Hampshire and Isle of Wight","40","[c]","27030","26240"
"New entrant CS","2021","Black","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inner London - East","540","[c]","31230","31060"
"New entrant CS","2021","Black","Inner London - West","480","[c]","33310","31060"
"New entrant CS","2021","Black","Kent","60","[c]","28390","29290"
"New entrant CS","2021","Black","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Leicestershire, Rutland and Northamptonshire","35","[c]","24910","27120"
"New entrant CS","2021","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Northumberland and Tyne and Wear","35","[c]","28090","21010"
"New entrant CS","2021","Black","Outer London - East and North East","200","[c]","29730","31060"
"New entrant CS","2021","Black","Outer London - South","150","[c]","29760","31060"
"New entrant CS","2021","Black","Outer London - West and North West","200","[c]","29920","31060"
"New entrant CS","2021","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Shropshire and Staffordshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","South Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Surrey, East and West Sussex","40","[c]","28810","27850"
"New entrant CS","2021","Black","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands","120","[c]","26310","27570"
"New entrant CS","2021","Black","West Wales and The Valleys","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Yorkshire","75","[c]","27690","27570"
"New entrant CS","2021","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inner London - East","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inner London - West","40","[c]","38790","34020"
"New entrant CS","2021","Chinese","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Bedfordshire and Hertfordshire","40","[c]","28860","27570"
"New entrant CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cheshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Derbyshire and Nottinghamshire","35","[c]","28540","27570"
"New entrant CS","2021","Mixed","Devon","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Anglia","35","[c]","24960","27570"
"New entrant CS","2021","Mixed","East Wales","40","[c]","25710","25440"
"New entrant CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Eastern Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Essex","35","[c]","27470","29290"
"New entrant CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","29760","27570"
"New entrant CS","2021","Mixed","Greater Manchester","60","[c]","25710","25560"
"New entrant CS","2021","Mixed","Hampshire and Isle of Wight","30","[c]","27000","26130"
"New entrant CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inner London - East","190","[c]","34370","31060"
"New entrant CS","2021","Mixed","Inner London - West","285","[c]","35430","32540"
"New entrant CS","2021","Mixed","Kent","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Merseyside","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Northumberland and Tyne and Wear","40","[c]","26850","21010"
"New entrant CS","2021","Mixed","Outer London - East and North East","40","[c]","29040","31060"
"New entrant CS","2021","Mixed","Outer London - South","40","[c]","30210","31060"
"New entrant CS","2021","Mixed","Outer London - West and North West","80","[c]","29990","31060"
"New entrant CS","2021","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Shropshire and Staffordshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","South Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Surrey, East and West Sussex","45","[c]","26740","27570"
"New entrant CS","2021","Mixed","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Central Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Midlands","65","[c]","28070","27570"
"New entrant CS","2021","Mixed","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","West Yorkshire","75","[c]","25570","27570"
"New entrant CS","2021","Other ethnicity","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inner London - East","45","[c]","35220","31060"
"New entrant CS","2021","Other ethnicity","Inner London - West","85","[c]","35880","32790"
"New entrant CS","2021","Other ethnicity","Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - East and North East","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","32440","28340"
"New entrant CS","2021","Undeclared","Greater Manchester","35","[c]","27770","27570"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","50","[c]","29950","27570"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","105","[c]","37500","31080"
"New entrant CS","2021","Undeclared","Inner London - West","190","[c]","33870","31060"
"New entrant CS","2021","Undeclared","Kent","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","30","[c]","25820","21010"
"New entrant CS","2021","Undeclared","Outer London - East and North East","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","45","[c]","30370","31060"
"New entrant CS","2021","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","45","[c]","29950","27570"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","35","[c]","27360","27570"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","180","[c]","25270","24880"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","320","[c]","28320","26580"
"New entrant CS","2021","Unknown","Cheshire","115","[c]","27130","22850"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","35","[c]","31760","27570"
"New entrant CS","2021","Unknown","Cumbria","45","[c]","29270","23540"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","375","[c]","26040","25560"
"New entrant CS","2021","Unknown","Devon","220","[c]","26180","22850"
"New entrant CS","2021","Unknown","Dorset and Somerset","120","[c]","26420","22850"
"New entrant CS","2021","Unknown","East Anglia","265","[c]","25230","23250"
"New entrant CS","2021","Unknown","East Wales","710","[c]","25800","23050"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","140","[c]","23910","22350"
"New entrant CS","2021","Unknown","Eastern Scotland","985","[c]","29410","23340"
"New entrant CS","2021","Unknown","Essex","195","[c]","27020","24880"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","585","[c]","29330","26550"
"New entrant CS","2021","Unknown","Greater Manchester","875","[c]","26940","24880"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","395","[c]","28960","24880"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","60","[c]","24110","21110"
"New entrant CS","2021","Unknown","Highlands and Islands","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","585","[c]","34080","31060"
"New entrant CS","2021","Unknown","Inner London - West","3010","[c]","38830","32790"
"New entrant CS","2021","Unknown","Kent","315","[c]","24510","24340"
"New entrant CS","2021","Unknown","Lancashire","270","[c]","23040","21010"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","240","[c]","23300","22350"
"New entrant CS","2021","Unknown","Lincolnshire","40","[c]","25910","23040"
"New entrant CS","2021","Unknown","Merseyside","465","[c]","24830","21430"
"New entrant CS","2021","Unknown","North Eastern Scotland","70","[c]","27870","25980"
"New entrant CS","2021","Unknown","North Yorkshire","105","[c]","26420","23540"
"New entrant CS","2021","Unknown","Northern Ireland","185","[c]","23040","20140"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","840","[c]","23830","21010"
"New entrant CS","2021","Unknown","Outer London - East and North East","205","[c]","27670","30150"
"New entrant CS","2021","Unknown","Outer London - South","475","[c]","34510","30100"
"New entrant CS","2021","Unknown","Outer London - West and North West","320","[c]","28430","28650"
"New entrant CS","2021","Unknown","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Shropshire and Staffordshire","270","[c]","25230","22850"
"New entrant CS","2021","Unknown","South Yorkshire","310","[c]","27450","22850"
"New entrant CS","2021","Unknown","Southern Scotland","190","[c]","21750","20140"
"New entrant CS","2021","Unknown","Surrey, East and West Sussex","275","[c]","25980","25770"
"New entrant CS","2021","Unknown","Tees Valley and Durham","190","[c]","23860","22350"
"New entrant CS","2021","Unknown","Unknown","540","[c]","36990","28000"
"New entrant CS","2021","Unknown","West Central Scotland","475","[c]","26990","23340"
"New entrant CS","2021","Unknown","West Midlands","570","[c]","27620","22570"
"New entrant CS","2021","Unknown","West Wales and The Valleys","270","[c]","22700","21590"
"New entrant CS","2021","Unknown","West Yorkshire","955","[c]","28300","24880"
"New entrant CS","2021","White","Bedfordshire and Hertfordshire","410","[c]","27260","27570"
"New entrant CS","2021","White","Berkshire, Buckinghamshire and Oxfordshire","700","[c]","28690","27570"
"New entrant CS","2021","White","Cheshire","490","[c]","27790","27570"
"New entrant CS","2021","White","Cornwall and Isles of Scilly","135","[c]","25830","27570"
"New entrant CS","2021","White","Cumbria","90","[c]","28160","23540"
"New entrant CS","2021","White","Derbyshire and Nottinghamshire","760","[c]","27590","26370"
"New entrant CS","2021","White","Devon","785","[c]","26260","22850"
"New entrant CS","2021","White","Dorset and Somerset","370","[c]","25440","25850"
"New entrant CS","2021","White","East Anglia","1010","[c]","26890","26670"
"New entrant CS","2021","White","East Wales","1065","[c]","27500","24120"
"New entrant CS","2021","White","East Yorkshire and Northern Lincolnshire","275","[c]","24800","23540"
"New entrant CS","2021","White","Eastern Scotland","1005","[c]","28270","26160"
"New entrant CS","2021","White","Essex","400","[c]","27580","29290"
"New entrant CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","2245","[c]","30510","27570"
"New entrant CS","2021","White","Greater Manchester","1345","[c]","28720","27570"
"New entrant CS","2021","White","Hampshire and Isle of Wight","1285","[c]","28670","27570"
"New entrant CS","2021","White","Herefordshire, Worcestershire and Warwickshire","290","[c]","25460","22850"
"New entrant CS","2021","White","Highlands and Islands","175","[c]","24740","24920"
"New entrant CS","2021","White","Inner London - East","1375","[c]","37730","32330"
"New entrant CS","2021","White","Inner London - West","3550","[c]","38200","33570"
"New entrant CS","2021","White","Kent","700","[c]","27410","29120"
"New entrant CS","2021","White","Lancashire","900","[c]","23640","21010"
"New entrant CS","2021","White","Leicestershire, Rutland and Northamptonshire","395","[c]","25140","22920"
"New entrant CS","2021","White","Lincolnshire","230","[c]","26430","25000"
"New entrant CS","2021","White","Merseyside","710","[c]","26780","24880"
"New entrant CS","2021","White","North Eastern Scotland","110","[c]","27890","27570"
"New entrant CS","2021","White","North Yorkshire","415","[c]","30510","27570"
"New entrant CS","2021","White","Northern Ireland","165","[c]","25180","20310"
"New entrant CS","2021","White","Northumberland and Tyne and Wear","1530","[c]","25170","21010"
"New entrant CS","2021","White","Outer London - East and North East","230","[c]","28740","31060"
"New entrant CS","2021","White","Outer London - South","295","[c]","32860","31060"
"New entrant CS","2021","White","Outer London - West and North West","445","[c]","32120","31060"
"New entrant CS","2021","White","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Shropshire and Staffordshire","660","[c]","25730","24620"
"New entrant CS","2021","White","South Yorkshire","625","[c]","27010","25000"
"New entrant CS","2021","White","Southern Scotland","265","[c]","25130","26160"
"New entrant CS","2021","White","Surrey, East and West Sussex","880","[c]","26930","27570"
"New entrant CS","2021","White","Tees Valley and Durham","480","[c]","23490","21010"
"New entrant CS","2021","White","Unknown","270","[c]","30330","27570"
"New entrant CS","2021","White","West Central Scotland","960","[c]","26930","23450"
"New entrant CS","2021","White","West Midlands","810","[c]","31290","27570"
"New entrant CS","2021","White","West Wales and The Valleys","685","[c]","24600","21590"
"New entrant CS","2021","White","West Yorkshire","1050","[c]","28510","27570"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
