"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Health and Safety Executive","Department for Work and Pensions","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","30","[c]","20390","19930"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","19910","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","35","[c]","18910","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Devon","25","[c]","18380","16840"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","15","[c]","18010","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","70","[c]","19000","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","East Wales","70","[c]","18670","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Essex","30","[c]","19960","19930"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","18750","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","120","[c]","19660","19930"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","45","[c]","20060","19930"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","15","[c]","18550","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","160","[c]","22380","22680"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","310","[c]","24010","22680"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Kent","50","[c]","19480","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","30","[c]","18890","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","75","[c]","19050","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","50","[c]","19680","19930"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Northumberland and Tyne and Wear","20","[c]","19010","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","45","[c]","21200","21300"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","75","[c]","21300","21300"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","80","[c]","21560","21300"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","175","[c]","19030","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","15","[c]","19650","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","40","[c]","20380","19930"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","10","[c]","19400","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","20","[c]","20300","19930"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","105","[c]","22640","19930"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","30","[c]","18610","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","60","[c]","18690","18880"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","50","[c]","22680","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Devon","30","[c]","22350","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Dorset and Somerset","25","[c]","22350","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","East Anglia","35","[c]","23050","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","East Yorkshire and Northern Lincolnshire","40","[c]","22350","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","22350","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Lancashire","30","[c]","22750","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Leicestershire, Rutland and Northamptonshire","30","[c]","22750","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Merseyside","45","[c]","23310","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Outer London - South","30","[c]","28050","25850"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","30","[c]","22340","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","Tees Valley and Durham","60","[c]","22350","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","West Midlands","35","[c]","22350","22350"
"New entrant CS","2021","No function","HM Land Registry","HM Land Registry","West Wales and The Valleys","60","[c]","22550","22350"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","220","[c]","23930","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","280","[c]","25100","24020"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Cheshire","125","[c]","21980","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Cumbria","10","[c]","22720","19530"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Derbyshire and Nottinghamshire","245","[c]","22070","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Devon","170","[c]","22800","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Dorset and Somerset","95","[c]","22980","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","East Anglia","380","[c]","23590","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","East Wales","235","[c]","22520","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","125","[c]","22340","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Essex","120","[c]","23150","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","190","[c]","22300","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Greater Manchester","140","[c]","23090","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Hampshire and Isle of Wight","135","[c]","22900","22890"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","160","[c]","22450","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Inner London - East","260","[c]","27900","26810"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Inner London - West","240","[c]","28820","30220"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Kent","255","[c]","25020","25850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Lancashire","185","[c]","22340","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","200","[c]","22260","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Lincolnshire","80","[c]","23620","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Merseyside","50","[c]","22380","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","North Yorkshire","20","[c]","21700","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Northumberland and Tyne and Wear","40","[c]","22530","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Outer London - East and North East","175","[c]","27480","28720"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Outer London - South","45","[c]","25840","22350"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Outer London - West and North West","105","[c]","27710","26810"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Shropshire and Staffordshire","270","[c]","22680","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","South Yorkshire","150","[c]","21820","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Surrey, East and West Sussex","305","[c]","24890","24660"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Tees Valley and Durham","210","[c]","22340","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","West Midlands","135","[c]","22500","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","West Wales and The Valleys","55","[c]","22160","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","West Yorkshire","240","[c]","22630","22850"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","30","[c]","31000","31810"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","260","[c]","21070","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","100","[c]","20930","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","23920","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","330","[c]","21300","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","85","[c]","20200","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - East","15","[c]","38210","36160"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Inner London - West","15","[c]","41460","36160"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","30","[c]","22550","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Merseyside","195","[c]","20670","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","205","[c]","21240","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northumberland and Tyne and Wear","240","[c]","21240","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outer London - South","85","[c]","31960","29570"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Southern Scotland","85","[c]","20950","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Tees Valley and Durham","15","[c]","20140","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Central Scotland","40","[c]","21320","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands","125","[c]","22170","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Yorkshire","240","[c]","20800","20140"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","HM Treasury","East Anglia","10","[c]","24980","23750"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","HM Treasury","Inner London - West","310","[c]","32600","28500"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","40","[c]","21340","20880"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","20","[c]","22770","20880"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","10","[c]","27080","26200"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","15","[c]","21580","20880"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","35","[c]","21190","20880"
"New entrant CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","15","[c]","21580","20880"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","15","[c]","39830","40430"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","20","[c]","37600","36570"
"New entrant CS","2021","No function","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","20","[c]","18880","18880"
"New entrant CS","2021","No function","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Ministry of Justice","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","10","[c]","18880","18880"
"New entrant CS","2021","No function","Legal Aid Agency","Ministry of Justice","West Midlands","15","[c]","20490","19930"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","10","[c]","32260","26590"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","85","[c]","30490","26590"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","10","[c]","33360","31130"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Department for Business, Energy and Industrial Strategy","Devon","15","[c]","24350","24660"
"New entrant CS","2021","No function","Met Office","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","34530","30190"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Greater Manchester","15","[c]","36690","36340"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Inner London - West","125","[c]","39990","33210"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Midlands","15","[c]","33030","30190"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Yorkshire","15","[c]","46440","36340"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","30","[c]","31460","30850"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","150","[c]","34040","30850"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","20","[c]","27350","24000"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","10","[c]","32690","33450"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","33510","31930"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Cheshire","180","[c]","31690","30640"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Derbyshire and Nottinghamshire","15","[c]","33030","33450"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Devon","15","[c]","34440","35280"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","32120","32770"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Hampshire and Isle of Wight","25","[c]","30320","32770"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Inner London - East","250","[c]","36660","36200"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Kent","30","[c]","31630","32770"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Lancashire","20","[c]","29850","31300"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Northern Ireland","15","[c]","35840","34140"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Northumberland and Tyne and Wear","25","[c]","30570","31160"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Outer London - South","15","[c]","37280","37560"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Shropshire and Staffordshire","10","[c]","33540","30830"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","South Yorkshire","20","[c]","31010","32770"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","West Central Scotland","10","[c]","35490","35280"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","West Midlands","80","[c]","32340","32770"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","West Wales and The Valleys","15","[c]","31820","32770"
"New entrant CS","2021","No function","National Crime Agency","National Crime Agency","West Yorkshire","30","[c]","32440","34140"
"New entrant CS","2021","No function","National Infrastructure Commission","HM Treasury","Inner London - West","15","[c]","42500","40000"
"New entrant CS","2021","No function","National Savings and Investments","Chancellor's other departments","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Savings and Investments","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Northern Ireland Office","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Northern Ireland Office","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","East Anglia","10","[c]","68460","75500"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Greater Manchester","25","[c]","41760","39030"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Inner London - West","35","[c]","51820","51360"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","North Yorkshire","20","[c]","65660","70500"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","West Midlands","10","[c]","53930","51360"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","95","[c]","36860","27000"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","135","[c]","26840","23450"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","35","[c]","42060","31000"
"New entrant CS","2021","No function","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Office of Rail and Road","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
